From date,To date,MPDC_kW,AIT_400_001C_P.PV,FIT_200_001C_P.PV,FIT_200_002C_P.PV,FIT_200_004C_P.PV,FIT_400_001C_P.PV,FIT_400_002C_P.PV,LT_200_002C_P.PV,P_200_001C_P.RPM_MV,P_200_002C_P.RPM_MV,P_400_001C_P.RPM_MV,P_400_002C_P.RPM_MV,PDIT_200_001C_P.PV,PDIT_400_001C_P.PV,PDIT_400_002C_P.PV,PIT_400_003C_P.PV,PT_200_005C_P.PV,PT_200_006C_P.PV,PT_200C_Tags.Q_Filtrate_PV,PT_200C_Tags.Q_RO_Feed_PV,PT_400_002C_P.PV,Q_400_001C_P.PV,RO_300C_Tags.RO.Recovery
2023-04-02 00:30:46,2023-04-02 00:45:46,0,0.71,0.67,0.60,0.07,0.32,0.19,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.45,0.01,1.59,0.50,0.19,0.43,0.00,0
2023-04-02 00:45:46,2023-04-02 01:00:46,0,0.71,0.59,0.60,0.08,0.33,0.20,6.87,0.00,0.00,0,0,1.07,1.14,0.00,1.45,0.01,1.59,0.53,0.20,0.43,0.00,0
2023-04-02 01:00:46,2023-04-02 01:15:46,0,0.71,0.64,0.58,0.09,0.19,0.24,6.87,0.00,0.00,0,0,1.07,1.14,0.00,1.46,0.01,1.59,0.43,0.24,0.43,0.00,0
2023-04-02 01:15:46,2023-04-02 01:30:46,0,0.71,0.65,0.57,0.09,0.27,0.14,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.46,0.01,1.59,0.40,0.14,0.43,0.00,0
2023-04-02 01:30:46,2023-04-02 01:45:46,0,0.71,0.62,0.58,0.06,0.25,0.16,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.46,0.01,1.59,0.40,0.17,0.43,0.00,0
2023-04-02 01:45:46,2023-04-02 02:00:46,0,0.71,0.68,0.57,0.07,0.31,0.13,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.46,0.01,1.59,0.43,0.13,0.43,0.00,0
2023-04-02 02:00:46,2023-04-02 02:15:46,0,0.71,0.64,0.62,0.06,0.33,0.17,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.43,0.01,1.59,0.50,0.17,0.43,0.00,0
2023-04-02 02:15:46,2023-04-02 02:30:46,0,0.69,0.64,0.62,0.08,0.26,0.21,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.46,0.01,1.59,0.51,0.22,0.43,0.00,0
2023-04-02 02:30:46,2023-04-02 02:45:46,0,0.71,0.73,0.60,0.08,0.24,0.24,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.46,0.01,1.59,0.49,0.24,0.43,0.00,0
2023-04-02 02:45:46,2023-04-02 03:00:46,0,0.70,0.70,0.60,0.09,0.24,0.16,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.46,0.01,1.59,0.39,0.16,0.43,0.00,0
2023-04-02 03:00:46,2023-04-02 03:15:46,0,0.71,0.69,0.57,0.08,0.34,0.20,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.46,0.01,1.59,0.59,0.20,0.42,0.00,0
2023-04-02 03:15:46,2023-04-02 03:30:46,0,0.71,0.70,0.57,0.11,0.36,0.18,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.41,0.01,1.59,0.55,0.19,0.43,0.00,0
2023-04-02 03:30:46,2023-04-02 03:45:46,0,0.71,0.59,0.58,0.09,0.26,0.17,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.45,0.01,1.59,0.41,0.18,0.43,0.00,0
2023-04-02 03:45:46,2023-04-02 04:00:46,0,0.71,0.67,0.57,0.09,0.28,0.21,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.44,0.01,1.59,0.49,0.21,0.42,0.00,0
2023-04-02 04:00:46,2023-04-02 04:15:46,0,0.69,0.60,0.62,0.08,0.23,0.25,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.46,0.01,1.59,0.49,0.25,0.43,0.00,0
2023-04-02 04:15:46,2023-04-02 04:30:46,0,0.69,0.64,0.62,0.06,0.30,0.20,6.87,0.00,0.00,0,0,1.08,1.13,0.00,1.45,0.01,1.59,0.48,0.19,0.42,0.00,0
2023-04-02 04:30:46,2023-04-02 04:45:46,0,0.67,0.68,0.57,0.06,0.26,0.22,6.87,0.00,0.00,0,0,1.08,1.13,0.00,1.45,0.01,1.59,0.49,0.22,0.42,0.00,0
2023-04-02 04:45:46,2023-04-02 05:00:46,0,0.71,0.71,0.58,0.07,0.26,0.14,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.42,0.01,1.59,0.38,0.15,0.43,0.00,0
2023-04-02 05:00:46,2023-04-02 05:15:46,0,0.71,0.70,0.60,0.06,0.29,0.23,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.43,0.01,1.59,0.49,0.24,0.43,0.00,0
2023-04-02 05:15:46,2023-04-02 05:30:46,0,0.71,0.74,0.58,0.06,0.27,0.21,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.40,0.01,1.59,0.48,0.20,0.43,0.00,0
2023-04-02 05:30:46,2023-04-02 05:45:46,0,0.71,0.67,0.60,0.09,0.29,0.23,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.45,0.01,1.59,0.52,0.22,0.42,0.00,0
2023-04-02 05:45:46,2023-04-02 06:00:46,0,0.69,0.65,0.63,0.07,0.31,0.17,6.87,0.00,0.00,0,0,1.07,1.13,0.00,1.45,0.01,1.59,0.49,0.17,0.42,0.00,0
