From date,To date,MPDB_kW,AIT_400_001B_P.PV,FIT_200_001B_P.PV,FIT_200_002B_P.PV,FIT_200_004B_P.PV,FIT_400_001B_P.PV,FIT_400_002B_P.PV,LT_200_002B_P.PV,P_200_001B_P.RPM_MV,P_200_002B_P.RPM_MV,P_400_001B_P.RPM_MV,P_400_002B_P.RPM_MV,PDIT_200_001B_P.PV,PDIT_400_001B_P.PV,PDIT_400_002B_P.PV,PIT_400_003B_P.PV,PT_200_005B_P.PV,PT_200_006B_P.PV,PT_200B_Tags.Q_Filtrate_PV,Q_400_002B,PT_400_002B_P.PV,Q_400_001B_P.PV,RO_300B_Tags.RO.Recovery
2023-04-08 01:30:46,2023-04-08 01:45:46,70.40,631.69,819.39,0.55,38.37,0.44,0.41,3.99,20.00,0.00,0.00,0.00,0.00,0.48,0.14,11.66,0.02,2.00,0.85,0.40,9.83,0.00,0.00
2023-04-08 01:45:46,2023-04-08 02:00:46,70.40,649.42,818.51,0.57,38.64,0.47,0.40,5.74,20.00,0.00,0.00,0.00,0.00,0.48,0.14,11.64,0.00,2.00,0.89,0.41,9.80,0.00,0.00
2023-04-08 02:00:46,2023-04-08 02:15:46,70.40,658.18,815.94,0.57,37.37,0.55,0.36,7.39,20.00,0.00,0.00,0.00,0.00,0.48,0.14,11.54,0.00,2.07,0.88,0.35,9.71,0.00,0.00
2023-04-08 02:15:46,2023-04-08 02:30:46,70.40,659.35,813.38,0.57,36.84,0.51,0.39,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,11.29,0.00,2.05,0.89,0.40,9.64,0.00,0.00
2023-04-08 02:30:46,2023-04-08 02:45:46,70.40,670.30,813.81,0.57,36.88,0.46,0.37,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,11.21,0.00,2.04,0.86,0.37,9.58,0.00,0.00
2023-04-08 02:45:46,2023-04-08 03:00:46,70.40,683.63,864.93,0.57,37.10,0.43,0.41,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,11.20,1.11,2.11,0.80,0.41,9.51,0.00,0.00
2023-04-08 03:00:46,2023-04-08 03:15:46,70.40,688.80,791.94,141.90,38.94,0.41,0.42,3.22,20.00,5.26,0.00,0.00,0.00,0.48,0.14,11.19,0.62,2.19,0.87,0.41,9.44,0.00,0.00
2023-04-08 03:15:46,2023-04-08 03:30:46,70.40,690.47,790.90,0.58,38.58,0.41,0.41,3.91,20.00,0.00,0.00,0.00,0.00,0.48,0.14,11.17,0.01,2.05,0.82,0.41,9.37,0.00,0.00
2023-04-08 03:30:46,2023-04-08 03:45:46,70.40,702.02,789.44,0.57,38.73,0.47,0.41,5.66,20.00,0.00,0.00,0.00,0.00,0.48,0.14,11.14,0.00,2.05,0.85,0.41,9.32,0.00,0.00
2023-04-08 03:45:46,2023-04-08 04:00:46,70.40,705.04,788.15,0.58,37.27,0.42,0.38,7.34,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.93,0.00,2.04,0.79,0.38,9.26,0.00,0.00
2023-04-08 04:00:46,2023-04-08 04:15:46,70.40,708.67,848.55,0.57,37.00,0.45,0.38,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.78,1.03,2.10,0.84,0.38,9.20,0.00,0.00
2023-04-08 04:15:46,2023-04-08 04:30:46,70.40,707.43,785.97,137.43,38.82,0.43,0.40,3.27,20.00,5.94,0.00,0.00,0.00,0.48,0.14,10.76,0.69,2.17,0.83,0.41,9.14,0.00,0.00
2023-04-08 04:30:46,2023-04-08 04:45:46,70.40,711.78,787.84,0.58,38.53,0.50,0.37,3.88,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.72,0.01,2.05,0.91,0.37,9.08,0.00,0.00
2023-04-08 04:45:46,2023-04-08 05:00:46,70.40,714.00,787.69,0.57,38.70,0.51,0.41,5.64,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.72,0.00,2.03,0.93,0.41,9.02,0.00,0.00
2023-04-08 05:00:46,2023-04-08 05:15:46,70.40,712.76,787.12,0.57,37.26,0.40,0.43,7.32,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.72,0.00,2.03,0.82,0.43,8.97,0.00,0.00
2023-04-08 05:15:46,2023-04-08 05:30:46,70.40,639.84,786.89,0.57,36.81,0.47,0.35,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.69,0.00,2.03,0.83,0.35,8.92,0.00,0.00
2023-04-08 05:30:46,2023-04-08 05:45:46,70.40,652.03,787.29,0.57,36.75,0.44,0.41,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.54,0.00,2.03,0.86,0.41,8.86,0.00,0.00
2023-04-08 05:45:46,2023-04-08 06:00:46,70.40,688.31,786.94,0.57,36.68,0.45,0.40,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.40,0.00,2.03,0.83,0.40,8.81,0.00,0.00
2023-04-08 06:00:46,2023-04-08 06:15:46,70.40,690.95,786.30,0.57,36.67,0.44,0.43,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.32,0.00,2.03,0.89,0.44,8.77,0.00,0.00
2023-04-08 06:15:46,2023-04-08 06:30:46,70.40,693.16,786.06,0.57,36.68,0.49,0.40,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.26,0.00,2.03,0.88,0.40,8.71,0.00,0.00
2023-04-08 06:30:46,2023-04-08 06:45:46,70.40,693.39,786.10,0.57,36.72,0.44,0.38,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.26,0.00,2.03,0.83,0.38,8.67,0.00,0.00
2023-04-08 06:45:46,2023-04-08 07:00:46,70.40,701.11,788.01,0.57,36.70,0.46,0.37,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.25,0.00,2.03,0.83,0.37,8.63,0.00,0.00
2023-04-08 07:00:46,2023-04-08 07:15:46,70.40,709.67,788.24,0.58,36.72,0.38,0.41,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.25,0.00,2.02,0.81,0.42,8.58,0.00,0.00
2023-04-08 07:15:46,2023-04-08 07:30:46,70.40,714.44,790.28,0.57,36.78,0.49,0.40,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.25,0.00,2.03,0.89,0.40,8.55,0.00,0.00
2023-04-08 07:30:46,2023-04-08 07:45:46,70.40,716.97,791.02,0.57,36.78,0.47,0.34,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.25,0.00,2.03,0.84,0.35,8.51,0.00,0.00
2023-04-08 07:45:46,2023-04-08 08:00:46,70.40,716.10,791.64,0.57,36.79,0.48,0.41,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.25,0.00,2.02,0.85,0.41,8.48,0.00,0.00
2023-04-08 08:00:46,2023-04-08 08:15:46,70.40,719.45,792.63,0.57,36.78,0.48,0.40,7.79,20.00,0.00,0.00,0.00,0.00,0.48,0.13,10.25,0.00,2.02,0.89,0.40,8.43,0.00,0.00
2023-04-08 08:15:46,2023-04-08 08:30:46,70.40,724.31,793.64,0.57,36.76,0.46,0.43,7.78,20.00,0.00,0.00,0.00,0.00,0.48,0.13,10.22,0.00,2.02,0.85,0.43,8.38,0.00,0.00
2023-04-08 08:30:46,2023-04-08 08:45:46,70.40,715.84,860.29,0.58,36.77,0.50,0.43,7.78,20.00,0.00,0.00,0.00,0.00,0.48,0.13,10.17,0.87,2.03,0.91,0.43,8.33,0.00,0.00
2023-04-08 08:45:46,2023-04-08 09:00:46,70.40,721.98,915.95,138.88,38.25,0.47,0.40,3.64,20.00,5.18,0.00,0.00,0.00,0.48,0.14,10.18,0.78,2.07,0.88,0.40,8.30,0.00,0.00
2023-04-08 09:00:46,2023-04-08 09:15:46,70.40,722.48,803.07,0.55,38.21,0.44,0.36,3.71,20.00,0.00,0.00,0.00,0.00,0.48,0.13,10.13,0.02,1.98,0.81,0.36,8.27,0.00,0.00
2023-04-08 09:15:46,2023-04-08 09:30:46,70.40,715.90,802.18,0.57,38.53,0.54,0.40,5.44,20.00,0.00,0.00,0.00,0.00,0.48,0.14,10.07,0.00,1.98,0.92,0.40,8.24,0.00,0.00
2023-04-08 09:30:46,2023-04-08 09:45:46,70.40,711.48,737.47,0.57,37.06,0.44,0.43,7.16,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.91,0.00,1.97,0.84,0.44,8.21,0.00,0.00
2023-04-08 09:45:46,2023-04-08 10:00:46,70.40,701.88,764.30,0.57,36.43,0.44,0.44,7.78,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.88,0.00,1.98,0.89,0.44,8.17,0.00,0.00
2023-04-08 10:00:46,2023-04-08 10:15:46,70.40,698.87,767.80,0.57,36.48,0.39,0.45,7.78,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.80,0.00,1.98,0.82,0.45,8.14,0.00,0.00
2023-04-08 10:15:46,2023-04-08 10:30:46,70.40,697.50,768.42,0.57,36.51,0.47,0.48,7.78,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.78,0.00,1.98,0.96,0.48,8.09,0.00,0.00
2023-04-08 10:30:46,2023-04-08 10:45:46,70.40,696.53,769.05,0.57,36.49,0.46,0.43,7.78,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.78,0.00,1.98,0.89,0.43,8.05,0.00,0.00
2023-04-08 10:45:46,2023-04-08 11:00:46,70.40,700.30,803.24,0.57,36.49,0.45,0.41,7.78,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.78,0.33,1.97,0.87,0.41,8.00,0.00,0.00
2023-04-08 11:00:46,2023-04-08 11:15:46,70.40,703.54,951.95,140.97,37.44,0.46,0.46,4.69,20.00,5.14,0.00,0.00,0.00,0.48,0.14,9.78,1.24,1.93,0.95,0.46,7.96,0.00,0.00
2023-04-08 11:15:46,2023-04-08 11:30:46,70.40,706.16,761.84,0.57,38.22,0.45,0.41,3.36,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.78,0.04,1.99,0.90,0.42,7.92,0.00,0.00
2023-04-08 11:30:46,2023-04-08 11:45:46,70.40,710.54,759.89,0.57,38.41,0.44,0.44,5.09,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.78,0.00,1.99,0.86,0.44,7.87,0.00,0.00
2023-04-08 11:45:46,2023-04-08 12:00:46,70.40,720.90,760.36,0.57,37.55,0.42,0.43,6.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.78,0.00,1.99,0.81,0.44,7.82,0.00,0.00
2023-04-08 12:00:46,2023-04-08 12:15:46,70.40,733.52,782.41,0.57,36.48,0.46,0.43,7.78,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.72,0.00,1.99,0.85,0.43,7.78,0.00,0.00
2023-04-08 12:15:46,2023-04-08 12:30:46,70.40,735.60,799.99,0.60,36.49,0.46,0.43,7.78,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.67,0.00,1.98,0.88,0.44,7.73,0.00,0.00
2023-04-08 12:30:46,2023-04-08 12:45:46,70.40,745.38,800.05,0.57,36.55,0.41,0.41,7.78,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.49,0.00,1.99,0.79,0.40,7.69,0.00,0.00
2023-04-08 12:45:46,2023-04-08 13:00:46,70.40,759.74,829.94,0.58,36.48,0.46,0.40,7.78,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.41,0.34,1.98,0.85,0.40,7.64,0.00,0.00
2023-04-08 13:00:46,2023-04-08 13:15:46,70.40,768.03,960.75,143.39,37.53,0.46,0.46,4.72,20.00,5.36,0.00,0.00,0.00,0.48,0.14,9.37,1.37,1.95,0.87,0.45,7.60,0.00,0.00
2023-04-08 13:15:46,2023-04-08 13:30:46,70.40,778.10,826.18,0.57,38.31,0.45,0.43,3.34,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.36,0.06,1.99,0.86,0.43,7.55,0.00,0.00
2023-04-08 13:30:46,2023-04-08 13:45:46,70.40,784.77,824.34,0.57,38.47,0.44,0.39,5.07,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.36,0.00,1.99,0.89,0.39,7.50,0.00,0.00
2023-04-08 13:45:46,2023-04-08 14:00:46,70.40,793.43,822.77,0.57,37.57,0.41,0.43,6.81,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.36,0.00,1.99,0.83,0.43,7.45,0.00,0.00
2023-04-08 14:00:46,2023-04-08 14:15:46,70.40,808.87,823.42,0.57,36.47,0.47,0.40,7.77,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.36,0.00,2.00,0.85,0.40,7.40,0.00,0.00
2023-04-08 14:15:46,2023-04-08 14:30:46,70.40,807.48,820.27,0.57,36.56,0.40,0.38,7.78,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.36,0.00,2.00,0.79,0.38,7.36,0.00,0.00
2023-04-08 14:30:46,2023-04-08 14:45:46,70.40,819.74,820.48,0.57,36.54,0.45,0.43,7.78,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.35,0.00,2.00,0.89,0.43,7.32,0.00,0.00
2023-04-08 14:45:46,2023-04-08 15:00:46,70.40,820.58,820.68,0.57,36.49,0.49,0.42,7.78,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.34,0.00,2.00,0.90,0.42,7.29,0.00,0.00
2023-04-08 15:00:46,2023-04-08 15:15:46,70.40,813.02,820.23,0.57,36.53,0.44,0.37,7.78,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.32,0.00,1.99,0.81,0.37,7.24,0.00,0.00
2023-04-08 15:15:46,2023-04-08 15:30:46,70.40,820.95,820.16,0.57,36.52,0.44,0.41,7.78,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.22,0.00,2.00,0.86,0.41,7.18,0.00,0.00
2023-04-08 15:30:46,2023-04-08 15:45:46,70.40,817.64,973.21,142.15,37.64,0.45,0.44,5.60,20.00,5.13,0.00,0.00,0.00,0.49,0.14,9.01,1.24,2.07,0.86,0.44,7.13,0.00,0.00
2023-04-08 15:45:46,2023-04-08 16:00:46,70.40,826.30,804.64,0.57,38.31,0.42,0.43,3.06,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.93,0.07,1.98,0.86,0.43,7.08,0.00,0.00
2023-04-08 16:00:46,2023-04-08 16:15:46,70.40,834.07,798.75,0.57,52.53,0.45,0.45,4.87,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.89,0.00,1.96,0.92,0.44,7.04,0.00,0.00
2023-04-08 16:15:46,2023-04-08 16:30:46,70.40,837.47,926.01,134.57,86.81,0.42,0.46,6.94,20.00,5.36,0.00,0.00,0.00,0.49,0.14,8.89,1.38,1.91,0.87,0.46,7.00,0.00,0.00
2023-04-08 16:30:46,2023-04-08 16:45:46,70.40,838.50,859.21,20.23,91.71,0.39,0.43,3.76,20.00,0.71,0.00,0.00,0.00,0.49,0.14,8.89,0.37,1.88,0.78,0.43,6.94,0.00,0.00
2023-04-08 16:45:46,2023-04-08 17:00:46,70.40,850.15,806.39,0.57,85.88,0.46,0.39,7.32,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.89,0.00,1.87,0.87,0.39,6.89,0.00,0.00
2023-04-08 17:00:46,2023-04-08 17:15:46,70.40,854.36,833.40,0.57,84.50,0.48,0.36,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,8.87,0.44,1.89,0.87,0.37,6.84,0.00,0.00
2023-04-08 17:15:46,2023-04-08 17:30:46,70.40,850.10,908.83,152.95,89.50,0.42,0.40,4.84,20.00,6.03,0.00,0.00,0.00,0.49,0.14,8.85,1.15,1.94,0.85,0.40,6.80,0.00,0.00
2023-04-08 17:30:46,2023-04-08 17:45:46,70.40,862.42,809.14,0.57,89.66,0.41,0.44,5.66,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.69,0.04,1.87,0.85,0.44,6.75,0.00,0.00
2023-04-08 17:45:46,2023-04-08 18:00:46,70.40,868.59,810.88,0.57,84.43,0.46,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.52,0.00,1.88,0.88,0.40,6.70,0.00,0.00
2023-04-08 18:00:46,2023-04-08 18:15:46,70.40,874.46,811.15,0.57,84.35,0.48,0.42,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.44,0.00,1.87,0.92,0.42,6.65,0.00,0.00
2023-04-08 18:15:46,2023-04-08 18:30:46,70.40,879.42,811.20,0.57,84.37,0.42,0.37,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.42,0.00,1.87,0.82,0.37,6.60,0.00,0.00
2023-04-08 18:30:46,2023-04-08 18:45:46,70.40,876.77,809.77,0.57,84.30,0.44,0.48,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.42,0.00,1.87,0.91,0.48,6.55,0.00,0.00
2023-04-08 18:45:46,2023-04-08 19:00:46,70.40,883.72,916.63,75.44,85.13,0.43,0.43,7.61,20.00,3.38,0.00,0.00,0.00,0.49,0.14,8.42,1.29,1.91,0.87,0.42,6.50,0.00,0.00
2023-04-08 19:00:46,2023-04-08 19:15:46,70.40,889.80,880.74,77.24,91.50,0.50,0.39,3.56,20.00,2.54,0.00,0.00,0.00,0.49,0.14,8.39,0.40,1.85,0.91,0.39,6.45,0.00,0.00
2023-04-08 19:15:46,2023-04-08 19:30:46,70.40,904.64,891.27,0.57,86.46,0.44,0.40,7.14,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.36,1.09,1.88,0.83,0.40,6.40,0.00,0.00
2023-04-08 19:30:46,2023-04-08 19:45:46,70.40,781.53,719.43,154.22,69.80,0.43,3.13,3.63,15.22,5.90,0.00,0.00,0.00,0.49,0.14,7.99,0.55,1.94,3.58,3.13,6.14,0.00,0.00
2023-04-08 19:45:46,2023-04-08 20:00:46,70.40,159.22,171.12,0.55,29.91,0.47,0.41,4.14,6.78,0.00,0.00,0.00,0.00,0.49,0.14,6.64,0.00,1.96,0.87,0.39,4.65,0.00,0.00
2023-04-08 20:00:46,2023-04-08 20:15:46,70.40,479.18,510.45,0.57,87.04,0.42,0.45,7.00,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.46,0.00,1.82,0.83,0.46,4.61,0.00,0.00
2023-04-08 20:15:46,2023-04-08 20:30:46,70.40,479.01,509.98,0.57,84.57,0.37,0.43,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.53,0.00,1.82,0.78,0.43,4.71,0.00,0.00
2023-04-08 20:30:46,2023-04-08 20:45:46,70.40,479.05,512.12,0.57,84.60,0.45,0.42,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.70,0.00,1.82,0.89,0.42,4.81,0.00,0.00
2023-04-08 20:45:46,2023-04-08 21:00:46,70.40,480.23,511.86,0.58,84.55,0.47,0.37,7.83,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.71,0.00,1.81,0.84,0.37,4.91,0.00,0.00
2023-04-08 21:00:46,2023-04-08 21:15:46,70.40,481.15,525.41,0.57,84.68,0.46,0.43,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.56,0.13,1.81,0.89,0.43,5.00,0.00,0.00
2023-04-08 21:15:46,2023-04-08 21:30:46,70.40,482.55,976.54,152.68,88.50,0.49,0.38,5.28,20.00,6.04,0.00,0.00,0.00,0.49,0.14,7.52,1.34,1.90,0.84,0.38,5.07,0.00,0.00
2023-04-08 21:30:46,2023-04-08 21:45:46,70.40,488.38,814.64,0.57,89.95,0.48,0.39,5.22,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.48,0.05,1.85,0.87,0.39,5.14,0.00,0.00
2023-04-08 21:45:46,2023-04-08 22:00:46,70.40,494.40,815.58,0.57,84.85,0.49,0.38,7.78,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.48,0.00,1.84,0.90,0.38,5.18,0.00,0.00
2023-04-08 22:00:46,2023-04-08 22:15:46,70.40,522.57,816.72,0.58,84.68,0.41,0.42,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.48,0.00,1.84,0.84,0.42,5.22,0.00,0.00
2023-04-08 22:15:46,2023-04-08 22:30:46,70.40,557.94,817.59,0.57,84.61,0.43,0.37,7.83,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.48,0.00,1.84,0.80,0.38,5.26,0.00,0.00
2023-04-08 22:30:46,2023-04-08 22:45:46,70.40,594.54,864.84,0.57,84.14,0.54,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.44,0.80,1.77,0.94,0.40,5.28,0.00,0.00
2023-04-08 22:45:46,2023-04-08 23:00:46,70.40,632.48,941.08,151.88,89.13,0.47,0.37,4.32,20.00,6.07,0.00,0.00,0.00,0.49,0.14,7.35,0.89,1.69,0.82,0.37,5.30,0.00,0.00
2023-04-08 23:00:46,2023-04-08 23:15:46,70.40,664.57,825.31,0.57,89.14,0.49,0.37,6.15,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.13,0.01,1.86,0.87,0.37,5.30,0.00,0.00
2023-04-08 23:15:46,2023-04-08 23:30:46,70.40,706.91,825.08,0.57,84.85,0.50,0.39,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.04,0.00,1.86,0.89,0.39,5.30,0.00,0.00
2023-04-08 23:30:46,2023-04-08 23:45:46,70.40,736.17,825.06,0.57,84.63,0.44,0.43,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.01,0.00,1.86,0.86,0.42,5.31,0.00,0.00
2023-04-08 23:45:46,2023-04-09 00:00:46,70.40,763.71,823.48,0.57,84.76,0.40,0.39,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.01,0.00,1.86,0.81,0.39,5.29,0.00,0.00
2023-04-09 00:00:46,2023-04-09 00:15:46,70.40,803.20,822.61,0.58,84.70,0.43,0.41,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.01,0.00,1.86,0.83,0.41,5.24,0.00,0.00
2023-04-09 00:15:46,2023-04-09 00:30:46,70.40,828.48,821.67,0.57,84.86,0.43,0.37,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.00,0.00,1.87,0.79,0.36,5.19,0.00,0.00
2023-04-09 00:30:46,2023-04-09 00:45:46,70.40,842.68,820.97,0.57,84.76,0.46,0.38,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,6.96,0.00,1.85,0.88,0.38,5.15,0.00,0.00
2023-04-09 00:45:46,2023-04-09 01:00:46,70.40,858.34,822.06,0.57,84.76,0.46,0.39,7.83,20.00,0.00,0.00,0.00,0.00,0.50,0.14,6.84,0.00,1.84,0.80,0.41,5.09,0.00,0.00
2023-04-09 01:00:46,2023-04-09 01:15:46,70.40,874.70,821.98,0.57,84.71,0.43,0.41,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,6.69,0.00,1.84,0.84,0.41,5.03,0.00,0.00
2023-04-09 01:15:46,2023-04-09 01:30:46,70.40,890.53,821.05,0.58,84.68,0.43,0.41,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,6.54,0.00,1.84,0.82,0.42,4.99,0.00,0.00
2023-04-09 01:30:46,2023-04-09 01:45:46,70.40,901.13,819.61,0.57,84.69,0.44,0.43,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,6.55,0.00,1.84,0.83,0.44,4.95,0.00,0.00
2023-04-09 01:45:46,2023-04-09 02:00:46,70.40,908.92,817.55,0.57,84.68,0.48,0.36,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,6.54,0.00,1.85,0.88,0.36,4.91,0.00,0.00
2023-04-09 02:00:46,2023-04-09 02:15:46,70.40,905.14,816.21,0.57,84.58,0.48,0.38,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,6.54,0.00,1.84,0.86,0.38,4.84,0.00,0.00
2023-04-09 02:15:46,2023-04-09 02:30:46,70.40,908.13,813.44,0.57,84.64,0.46,0.37,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,6.54,0.00,1.83,0.85,0.37,4.81,0.00,0.00
2023-04-09 02:30:46,2023-04-09 02:45:46,70.40,914.10,811.47,0.58,84.46,0.49,0.40,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,6.54,0.00,1.83,0.89,0.40,4.76,0.00,0.00
2023-04-09 02:45:46,2023-04-09 03:00:46,70.40,915.31,809.91,0.57,84.58,0.44,0.39,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,6.52,0.00,1.82,0.83,0.39,4.72,0.00,0.00
2023-04-09 03:00:46,2023-04-09 03:15:46,70.40,922.45,899.37,1.63,84.14,0.47,0.37,7.82,20.00,0.04,0.00,0.00,0.00,0.49,0.14,6.47,1.13,1.77,0.88,0.37,4.67,0.00,0.00
2023-04-09 03:15:46,2023-04-09 03:30:46,70.40,665.39,603.58,151.14,56.38,0.43,2.79,3.37,11.96,6.03,0.00,0.00,0.00,0.49,0.14,6.08,0.51,1.86,3.26,2.79,4.33,0.00,0.00
2023-04-09 03:30:46,2023-04-09 03:45:46,70.40,0.00,0.64,0.57,0.06,0.52,0.41,3.40,0.00,0.00,0.00,0.00,0.00,0.50,0.14,5.14,0.00,2.01,0.89,0.41,3.38,0.00,0.00
2023-04-09 03:45:46,2023-04-09 04:00:46,70.40,0.00,0.62,0.57,0.04,0.51,0.41,3.40,0.00,0.00,0.00,0.00,0.00,0.50,0.14,4.75,0.00,1.97,0.92,0.40,3.15,0.00,0.00
2023-04-09 04:00:46,2023-04-09 04:15:46,70.40,0.00,0.60,0.57,0.03,0.44,0.40,3.40,0.00,0.00,0.00,0.00,0.00,0.50,0.14,4.70,0.00,1.94,0.82,0.39,3.00,0.00,0.00
2023-04-09 04:15:46,2023-04-09 04:30:46,70.40,0.00,0.57,0.57,0.03,0.43,0.34,3.40,0.00,0.00,0.00,0.00,0.00,0.50,0.14,4.63,0.00,1.92,0.79,0.34,2.86,0.00,0.00
2023-04-09 04:30:46,2023-04-09 04:45:46,70.40,0.00,0.58,0.60,0.07,0.43,0.39,3.40,0.00,0.00,0.00,0.00,0.00,0.50,0.14,4.36,0.00,1.90,0.78,0.39,2.74,0.00,0.00
2023-04-09 04:45:46,2023-04-09 05:00:46,70.40,129.66,212.71,0.57,21.25,0.49,0.40,3.52,5.31,0.00,0.00,0.00,0.00,0.50,0.14,4.34,0.00,1.83,0.88,0.40,2.64,0.00,0.00
2023-04-09 05:00:46,2023-04-09 05:15:46,70.40,479.52,786.70,0.57,88.47,0.45,0.43,6.37,20.00,0.00,0.00,0.00,0.00,0.49,0.14,5.05,0.00,1.87,0.87,0.43,2.67,0.00,0.00
2023-04-09 05:15:46,2023-04-09 05:30:46,70.40,478.94,785.49,0.57,84.89,0.50,0.38,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,5.17,0.00,1.88,0.90,0.38,2.71,0.00,0.00
2023-04-09 05:30:46,2023-04-09 05:45:46,70.40,479.27,785.52,0.57,85.06,0.52,0.36,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,5.17,0.00,1.88,0.86,0.36,2.75,0.00,0.00
2023-04-09 05:45:46,2023-04-09 06:00:46,70.40,480.07,787.02,0.58,85.21,0.43,0.41,7.83,20.00,0.00,0.00,0.00,0.00,0.50,0.14,5.17,0.00,1.87,0.84,0.39,2.79,0.00,0.00
2023-04-09 06:00:46,2023-04-09 06:15:46,70.40,481.71,786.98,0.57,85.23,0.47,0.36,7.83,20.00,0.00,0.00,0.00,0.00,0.50,0.14,5.17,0.00,1.87,0.87,0.36,2.82,0.00,0.00
