From date,To date,MPDB_kW,AIT_400_001B_P.PV,FIT_200_001B_P.PV,FIT_200_002B_P.PV,FIT_200_004B_P.PV,FIT_400_001B_P.PV,FIT_400_002B_P.PV,LT_200_002B_P.PV,P_200_001B_P.RPM_MV,P_200_002B_P.RPM_MV,P_400_001B_P.RPM_MV,P_400_002B_P.RPM_MV,PDIT_200_001B_P.PV,PDIT_400_001B_P.PV,PDIT_400_002B_P.PV,PIT_400_003B_P.PV,PT_200_005B_P.PV,PT_200_006B_P.PV,PT_200B_Tags.Q_Filtrate_PV,Q_400_002B,PT_400_002B_P.PV,Q_400_001B_P.PV,RO_300B_Tags.RO.Recovery
2023-01-05 19:00:00,2023-01-05 19:15:00,70.40,0.00,0.63,0.57,0.03,0.48,0.40,3.83,0.00,0.00,0.00,0.00,0.00,0.50,0.23,7.16,0.00,2.06,0.91,0.40,0.86,0.00,0.00
2023-01-05 19:15:00,2023-01-05 19:30:00,70.40,0.00,0.59,0.57,0.07,0.44,0.38,3.83,0.00,0.00,0.00,0.00,0.00,0.50,0.23,7.22,0.00,2.05,0.87,0.37,0.86,0.00,0.00
2023-01-05 19:30:00,2023-01-05 19:45:00,70.40,0.00,0.62,0.57,0.05,0.47,0.41,3.83,0.00,0.00,0.00,0.00,0.00,0.50,0.23,7.29,0.00,2.04,0.87,0.41,0.86,0.00,0.00
2023-01-05 19:45:00,2023-01-05 20:00:00,70.40,0.00,0.67,0.57,0.05,0.47,0.43,3.83,0.00,0.00,0.00,0.00,0.00,0.50,0.23,7.30,0.00,2.03,0.90,0.43,0.86,0.00,0.00
2023-01-05 20:00:00,2023-01-05 20:15:00,70.40,0.00,0.57,0.58,0.05,0.47,0.39,3.83,0.00,0.00,0.00,0.00,0.00,0.50,0.23,7.36,0.00,2.03,0.86,0.40,0.86,0.00,0.00
2023-01-05 20:15:00,2023-01-05 20:30:00,70.40,0.00,0.62,0.57,0.04,0.47,0.40,3.83,0.00,0.00,0.00,0.00,0.00,0.50,0.23,7.45,0.00,2.02,0.89,0.40,0.86,0.00,0.00
2023-01-05 20:30:00,2023-01-05 20:45:00,70.40,0.00,0.62,0.57,0.05,0.44,0.38,3.83,0.00,0.00,0.00,0.00,0.00,0.50,0.23,7.47,0.00,2.02,0.82,0.39,0.85,0.00,0.00
2023-01-05 20:45:00,2023-01-05 21:00:00,70.40,0.00,0.60,0.57,0.04,0.41,0.47,3.84,0.00,0.00,0.00,0.00,0.00,0.50,0.23,7.48,0.00,2.01,0.80,0.47,0.85,0.00,0.00
2023-01-05 21:00:00,2023-01-05 21:15:00,70.40,0.00,0.60,0.57,0.06,0.51,0.40,3.84,0.00,0.00,0.00,0.00,0.00,0.50,0.23,7.73,0.00,2.01,0.89,0.41,0.86,0.00,0.00
2023-01-05 21:15:00,2023-01-05 21:30:00,70.40,0.00,0.62,0.57,0.04,0.43,11.62,3.84,0.00,0.00,0.00,0.00,0.00,6.20,0.23,13.36,0.00,2.00,12.06,11.62,2.85,0.00,0.00
2023-01-05 21:30:00,2023-01-05 21:45:00,70.40,0.00,0.66,0.58,0.06,0.46,0.41,3.84,0.00,0.00,0.00,0.00,0.00,0.55,0.23,2.37,0.00,2.00,0.88,0.42,0.63,0.00,0.00
2023-01-05 21:45:00,2023-01-05 22:00:00,70.40,0.00,0.61,0.57,0.05,0.47,0.49,3.85,0.00,0.00,0.00,0.00,0.00,0.52,0.23,2.35,0.00,1.99,0.90,0.48,0.58,0.00,0.00
2023-01-05 22:00:00,2023-01-05 22:15:00,70.40,0.00,0.65,0.57,0.04,0.48,0.40,3.85,0.00,0.00,0.00,0.00,0.00,0.52,0.23,2.35,0.00,1.99,0.87,0.40,0.56,0.00,0.00
2023-01-05 22:15:00,2023-01-05 22:30:00,70.40,0.00,0.54,0.57,0.06,0.44,0.38,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.98,0.85,0.38,0.55,0.00,0.00
2023-01-05 22:30:00,2023-01-05 22:45:00,70.40,0.00,0.65,0.58,0.05,0.49,0.35,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.98,0.81,0.35,0.55,0.00,0.00
2023-01-05 22:45:00,2023-01-05 23:00:00,70.40,0.00,0.69,0.57,0.06,0.45,0.41,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.97,0.82,0.41,0.53,0.00,0.00
2023-01-05 23:00:00,2023-01-05 23:15:00,70.40,0.00,0.54,0.57,0.05,0.44,0.46,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.97,0.87,0.46,0.52,0.00,0.00
2023-01-05 23:15:00,2023-01-05 23:30:00,70.40,0.00,0.60,0.57,0.04,0.48,0.37,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.96,0.86,0.38,0.52,0.00,0.00
2023-01-05 23:30:00,2023-01-05 23:45:00,70.40,0.00,0.56,0.57,0.06,0.46,0.36,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.96,0.82,0.36,0.52,0.00,0.00
2023-01-05 23:45:00,2023-01-06 00:00:00,70.40,0.00,0.55,0.57,0.04,0.50,0.46,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.95,0.93,0.46,0.52,0.00,0.00
2023-01-06 00:00:00,2023-01-06 00:15:00,70.40,0.00,0.57,0.58,0.03,0.48,0.36,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.94,0.84,0.36,0.52,0.00,0.00
2023-01-06 00:15:00,2023-01-06 00:30:00,70.40,0.00,0.59,0.57,0.04,0.51,0.35,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.94,0.85,0.34,0.52,0.00,0.00
2023-01-06 00:30:00,2023-01-06 00:45:00,70.40,0.00,0.65,0.57,0.03,0.49,0.41,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.93,0.85,0.40,0.52,0.00,0.00
2023-01-06 00:45:00,2023-01-06 01:00:00,70.40,0.00,0.53,0.57,0.05,0.46,0.40,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.93,0.88,0.39,0.52,0.00,0.00
2023-01-06 01:00:00,2023-01-06 01:15:00,70.40,0.00,0.64,0.57,0.05,0.49,0.38,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.92,0.89,0.38,0.52,0.00,0.00
2023-01-06 01:15:00,2023-01-06 01:30:00,70.40,0.00,0.65,0.57,0.06,0.50,0.39,3.85,0.00,0.00,0.00,0.00,0.00,0.50,0.23,2.35,0.00,1.91,0.86,0.39,0.52,0.00,0.00
2023-01-06 01:30:00,2023-01-06 01:45:00,70.40,0.00,0.62,0.57,0.05,0.54,0.35,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.91,0.88,0.35,0.52,0.00,0.00
2023-01-06 01:45:00,2023-01-06 02:00:00,70.40,0.00,0.58,0.57,0.05,0.42,0.40,3.85,0.00,0.00,0.00,0.00,0.00,0.50,0.23,2.35,0.00,1.90,0.79,0.41,0.52,0.00,0.00
2023-01-06 02:00:00,2023-01-06 02:15:00,70.40,0.00,0.64,0.57,0.04,0.49,0.41,3.85,0.00,0.00,0.00,0.00,0.00,0.50,0.23,2.35,0.00,1.89,0.92,0.41,0.52,0.00,0.00
2023-01-06 02:15:00,2023-01-06 02:30:00,70.40,0.00,0.64,0.57,0.06,0.46,0.38,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.88,0.84,0.38,0.52,0.00,0.00
2023-01-06 02:30:00,2023-01-06 02:45:00,70.40,0.00,0.62,0.57,0.05,0.50,0.42,3.85,0.00,0.00,0.00,0.00,0.00,0.50,0.23,2.35,0.00,1.85,0.92,0.41,0.52,0.00,0.00
2023-01-06 02:45:00,2023-01-06 03:00:00,70.40,0.00,0.56,0.57,0.04,0.45,0.34,3.85,0.00,0.00,0.00,0.00,0.00,0.50,0.23,2.35,0.00,1.78,0.83,0.35,0.52,0.00,0.00
2023-01-06 03:00:00,2023-01-06 03:15:00,70.40,0.00,0.62,0.57,0.05,0.50,0.40,3.85,0.00,0.00,0.00,0.00,0.00,0.50,0.23,2.35,0.00,1.73,0.93,0.41,0.52,0.00,0.00
2023-01-06 03:15:00,2023-01-06 03:30:00,70.40,0.00,0.65,0.57,0.03,0.52,0.44,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.70,0.91,0.44,0.52,0.00,0.00
2023-01-06 03:30:00,2023-01-06 03:45:00,70.40,0.00,0.57,0.57,0.05,0.52,0.38,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.67,0.88,0.38,0.52,0.00,0.00
2023-01-06 03:45:00,2023-01-06 04:00:00,70.40,0.00,0.58,0.57,0.05,0.46,0.42,3.85,0.00,0.00,0.00,0.00,0.00,0.50,0.23,2.35,0.00,1.65,0.88,0.41,0.52,0.00,0.00
2023-01-06 04:00:00,2023-01-06 04:15:00,70.40,0.00,0.56,0.57,0.06,0.48,0.42,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.63,0.87,0.42,0.52,0.00,0.00
2023-01-06 04:15:00,2023-01-06 04:30:00,70.40,0.00,0.62,0.57,0.04,0.47,0.41,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.35,0.00,1.62,0.86,0.41,0.52,0.00,0.00
2023-01-06 04:30:00,2023-01-06 04:45:00,70.40,0.00,0.67,0.57,0.05,0.51,0.37,3.85,0.00,0.00,0.00,0.00,0.00,0.51,0.23,2.34,0.00,1.61,0.89,0.37,0.52,0.00,0.00
2023-01-06 04:45:00,2023-01-06 05:00:00,70.40,0.00,698.34,0.57,40.26,514.49,11.09,4.49,43.60,0.00,10.94,0.00,3.70,10.80,15.11,46.13,0.00,1.23,525.65,260.68,35.03,249.58,0.00
2023-01-06 05:00:00,2023-01-06 05:15:00,70.40,0.00,991.71,0.58,58.14,803.63,0.35,6.98,61.63,0.00,32.66,0.00,5.81,30.23,44.55,51.52,0.00,1.47,803.99,806.42,50.04,806.06,0.00
2023-01-06 05:15:00,2023-01-06 05:30:00,70.40,148.76,1232.40,0.57,58.68,804.06,338.34,7.81,64.41,0.00,33.07,31.52,7.49,32.66,47.58,540.50,0.00,1.11,1142.39,1151.79,49.42,813.46,18.24
2023-01-06 05:30:00,2023-01-06 05:45:00,70.40,426.55,1636.87,0.58,58.72,805.23,698.91,7.81,67.00,0.00,33.29,48.94,8.22,36.11,49.90,914.16,0.00,0.58,1504.19,1502.58,49.02,803.67,46.52
2023-01-06 05:45:00,2023-01-06 06:00:00,70.40,419.21,1683.27,147.94,58.41,806.88,699.82,5.93,67.00,6.73,33.34,49.01,8.04,36.16,50.01,916.19,1.42,0.42,1506.70,1506.45,48.78,806.63,46.46
2023-01-06 06:00:00,2023-01-06 06:15:00,70.40,415.04,1787.80,0.55,59.07,803.52,699.42,3.70,67.00,0.00,33.34,49.04,7.93,36.17,50.02,917.81,0.08,0.30,1502.99,1504.41,48.92,805.00,46.49
2023-01-06 06:15:00,2023-01-06 06:30:00,70.40,410.61,1674.93,0.58,59.12,805.73,700.06,6.45,67.00,0.00,33.37,49.04,7.92,36.23,50.10,918.15,0.00,0.59,1505.82,1505.18,49.42,805.11,46.51
2023-01-06 06:30:00,2023-01-06 06:45:00,70.40,408.09,1691.75,0.57,58.97,805.42,699.50,7.81,67.00,0.00,33.40,49.06,7.90,36.26,50.14,918.98,0.00,0.69,1504.94,1504.78,49.58,805.28,46.49
2023-01-06 06:45:00,2023-01-06 07:00:00,70.40,405.30,1648.87,0.57,59.08,805.32,699.64,7.81,67.00,0.00,33.40,49.06,7.86,36.29,50.17,919.21,0.00,0.65,1504.95,1504.53,49.57,804.88,46.50
2023-01-06 07:00:00,2023-01-06 07:15:00,70.40,404.03,1647.96,0.57,59.02,804.75,699.17,7.81,67.00,0.00,33.44,49.08,7.82,36.36,50.26,920.23,0.00,0.62,1503.92,1504.63,49.60,805.46,46.47
2023-01-06 07:15:00,2023-01-06 07:30:00,70.40,402.40,1650.39,0.58,59.10,806.09,700.11,7.81,67.00,0.00,33.43,49.10,7.81,36.34,50.20,920.81,0.00,0.59,1506.18,1505.44,49.49,805.33,46.51
2023-01-06 07:30:00,2023-01-06 07:45:00,70.40,400.23,1650.28,0.58,59.01,805.46,700.07,7.81,67.00,0.00,33.41,49.10,7.77,36.31,50.17,920.89,0.00,0.57,1505.56,1505.40,49.55,805.33,46.50
2023-01-06 07:45:00,2023-01-06 08:00:00,70.40,399.22,1652.84,0.57,59.09,806.26,700.25,7.81,67.00,0.00,33.45,49.11,7.76,36.37,50.26,920.83,0.00,0.54,1506.51,1505.80,49.55,805.55,46.50
2023-01-06 08:00:00,2023-01-06 08:15:00,70.40,398.48,1639.24,0.57,59.11,805.10,700.08,7.81,67.00,0.00,33.44,49.10,7.71,36.36,50.26,920.79,0.00,0.53,1505.14,1505.62,49.57,805.54,46.50
2023-01-06 08:15:00,2023-01-06 08:30:00,70.40,398.22,1657.31,0.57,59.09,803.80,699.78,7.81,67.00,0.00,33.44,49.11,7.71,36.33,50.23,921.65,0.00,0.52,1503.63,1505.41,49.68,805.63,46.48
2023-01-06 08:30:00,2023-01-06 08:45:00,70.40,396.59,1641.74,0.57,59.16,805.08,699.56,7.81,67.00,0.00,33.46,49.10,7.68,36.33,50.25,920.99,0.00,0.51,1504.66,1504.53,49.71,804.97,46.50
2023-01-06 08:45:00,2023-01-06 09:00:00,70.40,396.24,1643.13,0.57,59.18,805.81,700.10,7.81,67.00,0.00,33.48,49.11,7.68,36.35,50.28,921.41,0.00,0.49,1505.90,1505.50,49.66,805.38,46.50
2023-01-06 09:00:00,2023-01-06 09:15:00,70.40,395.11,1644.01,0.57,59.18,807.00,700.19,7.81,67.00,0.00,33.44,49.10,7.66,36.32,50.25,920.86,0.00,0.47,1507.18,1505.86,49.64,805.67,46.50
2023-01-06 09:15:00,2023-01-06 09:30:00,70.40,395.55,1642.73,0.57,59.24,802.85,699.65,7.81,67.00,0.00,33.47,49.11,7.62,36.31,50.26,921.52,0.00,0.46,1502.49,1505.45,49.78,805.80,46.47
2023-01-06 09:30:00,2023-01-06 09:45:00,70.40,394.14,1649.48,0.57,59.11,808.14,700.62,7.81,67.00,0.00,33.49,49.11,7.64,36.33,50.30,920.91,0.00,0.43,1508.74,1505.86,49.57,805.23,46.53
2023-01-06 09:45:00,2023-01-06 10:00:00,70.40,393.65,1640.34,0.57,59.01,805.46,699.93,7.80,67.00,0.00,33.48,49.11,7.60,36.30,50.26,921.67,0.00,0.42,1505.40,1505.62,49.73,805.69,46.49
2023-01-06 10:00:00,2023-01-06 10:15:00,70.40,393.64,1641.68,0.57,59.01,803.60,699.76,7.80,67.00,0.00,33.47,49.12,7.56,36.30,50.26,921.94,0.00,0.40,1503.37,1505.31,49.73,805.55,46.49
2023-01-06 10:15:00,2023-01-06 10:30:00,70.40,393.00,1637.84,0.57,59.02,803.74,699.97,7.80,67.00,0.00,33.48,49.11,7.56,36.31,50.29,921.62,0.00,0.38,1503.76,1505.51,49.73,805.54,46.49
2023-01-06 10:30:00,2023-01-06 10:45:00,70.40,392.30,1646.11,0.57,58.99,807.45,700.28,7.80,67.00,0.00,33.49,49.10,7.55,36.27,50.27,920.82,0.70,0.28,1507.18,1505.40,49.51,805.12,46.52
2023-01-06 10:45:00,2023-01-06 11:00:00,70.40,391.82,1681.99,147.96,58.91,806.80,700.15,4.22,67.00,5.44,33.49,49.12,7.58,36.29,50.29,920.94,0.93,0.07,1506.98,1505.39,49.25,805.24,46.51
2023-01-06 11:00:00,2023-01-06 11:15:00,70.40,390.72,1773.79,0.57,58.99,807.69,700.12,4.60,67.00,0.00,33.49,49.11,7.60,36.29,50.32,920.67,0.01,0.06,1507.79,1505.52,49.17,805.39,46.50
2023-01-06 11:15:00,2023-01-06 11:30:00,70.40,390.14,1702.04,0.53,59.14,802.76,699.75,7.16,67.00,0.00,33.50,49.11,7.57,36.30,50.31,921.57,0.00,0.53,1502.50,1504.89,49.82,805.15,46.50
2023-01-06 11:30:00,2023-01-06 11:45:00,70.40,388.02,1628.76,0.57,58.91,805.49,699.63,7.80,67.00,0.00,33.51,49.11,7.60,36.31,50.32,921.46,0.00,0.52,1505.10,1504.39,49.67,804.76,46.51
2023-01-06 11:45:00,2023-01-06 12:00:00,70.40,387.67,1517.19,0.57,58.96,806.44,700.52,7.80,67.00,0.00,33.50,49.14,7.59,36.31,50.33,922.08,0.00,0.39,1506.92,1505.93,49.58,805.41,46.52
2023-01-06 12:00:00,2023-01-06 12:15:00,70.40,386.15,1694.03,0.57,59.00,804.95,700.03,7.80,67.00,0.00,33.49,49.11,7.56,36.29,50.29,921.51,0.00,0.40,1504.94,1505.18,49.67,805.15,46.51
2023-01-06 12:15:00,2023-01-06 12:30:00,70.40,385.62,1457.18,0.57,58.99,804.61,700.06,7.80,67.00,0.00,33.49,49.12,7.59,36.30,50.30,921.83,0.00,0.42,1504.66,1505.38,49.67,805.31,46.50
2023-01-06 12:30:00,2023-01-06 12:45:00,70.40,384.47,1607.03,0.55,58.87,806.65,700.37,7.80,67.00,0.00,33.50,49.12,7.67,36.30,50.29,921.18,0.00,0.17,1507.04,1505.45,49.24,805.07,46.52
2023-01-06 12:45:00,2023-01-06 13:00:00,70.40,384.34,1572.83,0.57,58.97,803.28,700.10,7.80,67.00,0.00,33.47,49.11,7.66,36.26,50.27,921.46,0.00,0.47,1503.34,1505.43,49.59,805.32,46.51
2023-01-06 13:00:00,2023-01-06 13:15:00,70.40,383.42,1583.28,0.57,58.93,804.84,700.30,7.80,67.00,0.00,33.49,49.10,7.67,36.26,50.26,920.61,0.00,0.33,1505.18,1505.55,49.44,805.26,46.51
2023-01-06 13:15:00,2023-01-06 13:30:00,70.40,383.14,1517.87,147.11,58.81,806.84,700.18,7.02,67.00,5.24,33.49,49.11,7.70,36.26,50.27,920.74,1.36,0.19,1507.08,1506.20,49.19,806.02,46.49
2023-01-06 13:30:00,2023-01-06 13:45:00,70.40,383.10,1790.01,0.57,59.03,801.49,699.83,3.16,67.00,0.00,33.49,49.13,7.64,36.27,50.27,922.03,0.20,0.06,1501.83,1504.81,49.29,804.99,46.51
2023-01-06 13:45:00,2023-01-06 14:00:00,70.40,382.05,1702.34,0.57,59.13,805.93,699.77,5.82,67.00,0.00,33.49,49.12,7.66,36.25,50.24,921.40,0.00,0.38,1505.75,1505.06,49.52,805.28,46.50
2023-01-06 14:00:00,2023-01-06 14:15:00,70.40,382.46,1465.01,0.58,59.08,805.53,699.92,7.74,67.00,0.00,33.49,49.12,7.69,36.24,50.24,921.33,0.00,0.50,1505.44,1505.35,49.63,805.43,46.50
2023-01-06 14:15:00,2023-01-06 14:30:00,70.40,381.21,1667.67,0.57,58.98,807.16,700.29,7.80,67.00,0.00,33.51,49.11,7.72,36.25,50.28,920.89,0.00,0.42,1507.42,1505.89,49.52,805.61,46.50
2023-01-06 14:30:00,2023-01-06 14:45:00,70.40,381.47,1476.71,0.57,58.95,805.82,699.92,7.80,67.00,0.00,33.52,49.11,7.73,36.27,50.31,921.12,0.00,0.42,1505.73,1505.39,49.54,805.47,46.49
2023-01-06 14:45:00,2023-01-06 15:00:00,70.40,380.76,1648.43,0.57,59.10,805.27,699.76,7.80,67.00,0.00,33.51,49.11,7.72,36.25,50.29,921.18,0.00,0.45,1505.06,1505.11,49.54,805.35,46.49
2023-01-06 15:00:00,2023-01-06 15:15:00,70.40,380.71,1521.71,0.58,59.05,805.38,700.44,7.80,67.00,0.00,33.51,49.13,7.71,36.22,50.24,921.59,0.00,0.37,1505.79,1505.50,49.47,805.06,46.52
2023-01-06 15:15:00,2023-01-06 15:30:00,70.40,380.82,1519.13,0.57,59.10,802.00,699.41,7.81,67.00,0.00,33.50,49.14,7.66,36.22,50.24,922.43,0.00,0.42,1501.37,1504.95,49.65,805.55,46.47
2023-01-06 15:30:00,2023-01-06 15:45:00,70.40,379.81,1492.15,0.57,58.84,807.97,699.72,7.81,67.00,0.00,33.51,49.14,7.68,36.24,50.30,921.79,0.00,0.12,1507.69,1505.37,49.20,805.65,46.48
2023-01-06 15:45:00,2023-01-06 16:00:00,70.40,380.05,1698.90,0.57,58.92,803.71,700.18,7.81,67.00,0.00,33.52,49.19,7.64,36.26,50.31,923.59,0.00,0.24,1503.89,1505.23,49.41,805.05,46.52
2023-01-06 16:00:00,2023-01-06 16:15:00,70.40,379.89,1460.53,0.55,58.91,805.02,699.90,7.81,67.00,0.00,33.52,49.15,7.62,36.26,50.33,922.51,0.00,0.26,1504.94,1505.17,49.50,805.27,46.50
2023-01-06 16:15:00,2023-01-06 16:30:00,70.40,379.55,1655.42,138.33,58.87,806.10,700.34,6.00,67.00,6.01,33.52,49.15,7.66,36.22,50.29,922.25,1.60,0.02,1506.47,1505.88,49.14,805.55,46.51
2023-01-06 16:30:00,2023-01-06 16:45:00,70.40,380.23,1725.26,0.57,59.04,800.98,699.16,3.68,67.00,0.00,33.50,49.15,7.63,36.21,50.25,923.34,0.15,-0.02,1500.15,1504.14,49.26,804.99,46.48
2023-01-06 16:45:00,2023-01-06 17:00:00,70.40,379.38,1580.17,0.57,59.28,805.83,700.36,6.41,67.00,0.00,33.50,49.14,7.64,36.20,50.25,922.56,0.00,0.52,1506.21,1505.59,49.69,805.23,46.52
2023-01-06 17:00:00,2023-01-06 17:15:00,70.40,379.61,1480.50,0.57,58.89,805.19,699.72,7.81,67.00,0.00,33.51,49.16,7.65,36.21,50.26,922.99,0.87,0.19,1504.93,1504.70,49.35,804.98,46.50
2023-01-06 17:15:00,2023-01-06 17:30:00,70.40,378.89,1766.12,141.92,58.87,804.85,700.03,3.90,67.00,5.53,33.52,49.16,7.67,36.21,50.27,922.86,0.69,0.11,1504.81,1505.11,49.13,805.09,46.51
2023-01-06 17:30:00,2023-01-06 17:45:00,70.40,378.39,1735.48,0.57,58.99,806.23,700.41,4.78,67.00,0.00,33.54,49.16,7.71,36.23,50.33,922.64,0.01,0.16,1506.65,1505.55,49.09,805.14,46.52
2023-01-06 17:45:00,2023-01-06 18:00:00,70.40,378.65,1581.43,0.55,59.10,805.21,699.41,7.29,67.00,0.00,33.53,49.15,7.71,36.22,50.31,922.86,0.00,0.60,1504.63,1504.60,49.61,805.20,46.48
2023-01-06 18:00:00,2023-01-06 18:15:00,70.40,378.75,1556.74,0.57,58.89,807.14,699.89,7.81,67.00,0.00,33.54,49.15,7.74,36.21,50.32,922.39,0.00,0.39,1507.05,1504.95,49.30,805.06,46.51
2023-01-06 18:15:00,2023-01-06 18:30:00,70.40,378.69,1596.17,0.58,58.99,803.80,699.83,7.81,67.00,0.00,33.50,49.16,7.72,36.18,50.25,923.25,0.00,0.53,1503.05,1505.31,49.59,805.47,46.49
2023-01-06 18:30:00,2023-01-06 18:45:00,70.40,378.01,1582.01,0.57,58.93,805.91,700.18,7.81,67.00,0.00,33.50,49.16,7.75,36.17,50.24,922.95,0.00,0.38,1506.08,1505.12,49.39,804.94,46.52
2023-01-06 18:45:00,2023-01-06 19:00:00,70.40,378.18,1524.66,0.58,59.02,805.73,700.18,7.81,67.00,0.00,33.51,49.15,7.76,36.16,50.24,922.65,0.00,0.48,1505.92,1505.57,49.57,805.39,46.51
2023-01-06 19:00:00,2023-01-06 19:15:00,70.40,378.68,1647.43,0.57,59.06,803.20,699.26,7.81,67.00,0.00,33.51,49.17,7.75,36.18,50.28,923.60,0.00,0.42,1502.49,1504.80,49.54,805.54,46.47
2023-01-06 19:15:00,2023-01-06 19:30:00,70.40,377.71,1475.18,0.55,58.95,806.09,700.38,7.81,67.00,0.00,33.53,49.14,7.77,36.19,50.30,922.17,0.00,0.33,1506.45,1505.35,49.46,804.97,46.53
2023-01-06 19:30:00,2023-01-06 19:45:00,70.40,379.20,1652.05,0.57,59.04,805.95,700.05,7.81,67.00,0.00,33.51,49.15,7.79,36.18,50.31,922.87,0.00,0.41,1505.90,1505.83,49.47,805.78,46.49
2023-01-06 19:45:00,2023-01-06 20:00:00,70.40,378.59,1518.98,49.13,58.97,804.27,699.99,7.70,67.00,2.32,33.52,49.15,7.78,36.17,50.27,922.73,1.23,0.16,1504.24,1504.93,49.27,804.94,46.51
2023-01-06 20:00:00,2023-01-06 20:15:00,70.40,378.54,1688.22,94.85,59.12,803.44,699.94,3.01,67.00,3.48,33.52,49.15,7.80,36.17,50.29,922.75,0.40,0.10,1503.37,1505.04,49.18,805.09,46.51
2023-01-06 20:15:00,2023-01-06 20:30:00,70.40,378.31,1724.80,0.57,59.02,807.25,699.71,5.44,67.00,0.00,33.52,49.16,7.84,36.17,50.29,922.66,0.00,0.22,1507.00,1505.00,49.19,805.29,46.49
2023-01-06 20:30:00,2023-01-06 20:45:00,70.40,379.43,1495.71,0.60,58.99,804.46,699.75,7.63,67.00,0.00,33.51,49.17,7.80,36.15,50.25,923.75,0.00,0.54,1504.25,1504.48,49.68,804.74,46.51
2023-01-06 20:45:00,2023-01-06 21:00:00,70.40,377.96,1648.92,0.57,59.03,807.32,700.31,7.81,67.00,0.00,33.51,49.14,7.84,36.14,50.26,922.31,0.00,0.49,1507.61,1505.39,49.52,805.09,46.52
2023-01-06 21:00:00,2023-01-06 21:15:00,70.40,379.57,1480.29,0.58,58.96,803.67,699.75,7.81,67.00,0.00,33.49,49.16,7.83,36.11,50.22,923.66,0.00,0.38,1503.42,1505.43,49.45,805.68,46.48
2023-01-06 21:15:00,2023-01-06 21:30:00,70.40,378.25,1636.42,0.55,59.05,806.24,699.98,7.81,67.00,0.00,33.49,49.14,7.86,36.12,50.23,922.64,0.00,0.46,1506.21,1505.25,49.48,805.26,46.50
2023-01-06 21:30:00,2023-01-06 21:45:00,70.40,378.73,1555.64,0.57,58.97,805.06,700.26,7.81,67.00,0.00,33.50,49.16,7.86,36.12,50.24,923.26,0.00,0.35,1505.36,1505.76,49.38,805.51,46.50
2023-01-06 21:45:00,2023-01-06 22:00:00,70.40,379.04,1537.01,0.57,59.03,803.96,699.37,7.81,67.00,0.00,33.50,49.16,7.85,36.11,50.21,923.45,0.00,0.42,1503.32,1504.22,49.46,804.86,46.49
2023-01-06 22:00:00,2023-01-06 22:15:00,70.40,378.40,1640.25,0.57,58.92,806.71,700.46,7.81,67.00,0.00,33.48,49.17,7.89,36.09,50.19,922.96,0.00,0.32,1507.12,1506.01,49.27,805.56,46.51
2023-01-06 22:15:00,2023-01-06 22:30:00,70.40,379.07,1485.27,0.57,59.00,802.79,699.01,7.81,67.00,0.00,33.48,49.17,7.85,36.08,50.16,923.61,0.00,0.33,1501.81,1504.06,49.39,805.04,46.48
2023-01-06 22:30:00,2023-01-06 22:45:00,70.40,378.77,1651.75,0.57,58.99,806.22,700.67,7.81,67.00,0.00,33.50,49.18,7.87,36.09,50.20,923.51,0.00,0.33,1506.93,1505.94,49.30,805.27,46.53
2023-01-06 22:45:00,2023-01-06 23:00:00,70.40,378.16,1504.29,0.57,58.85,805.67,700.09,7.81,67.00,0.00,33.51,49.17,7.88,36.12,50.23,923.28,0.00,0.23,1505.74,1505.32,49.18,805.22,46.51
2023-01-06 23:00:00,2023-01-06 23:15:00,70.40,378.95,1595.45,0.57,59.06,803.59,700.10,7.81,67.00,0.00,33.49,49.19,7.86,36.10,50.19,924.29,0.00,0.32,1503.70,1505.34,49.34,805.23,46.51
