From date,To date,MPDA_kW,AIT_400_001A_P.PV,FIT_200_001A_P.PV,FIT_200_002A_P.PV,FIT_200_004A_P.PV,FIT_400_001A_P.PV,FIT_400_002A_P.PV,LT_200_002A_P.PV,P_200_001A_P.RPM_MV,P_200_002A_P.RPM_MV,P_400_001A_P.RPM_MV,P_400_002A_P.RPM_MV,PDIT_200_001A_P.PV,PDIT_400_001A_P.PV,PDIT_400_002A_P.PV,PIT_400_003A_P.PV,PT_200_005A_P.PV,PT_200_006A_P.PV,PT_200A_Tags.Q_Filtrate_PV,Q_400_002A,PT_400_002A_P.PV,Q_400_001A_P.PV,RO_300A_Tags.RO.Recovery
2023-06-05 18:15:46,2023-06-05 18:30:46,0,484.26,1524.43,0.47,8.87,800.03,700.21,7.75,67.00,0.00,33.92,49.34,10.43,38.21,48.31,917.58,0.00,0.16,1500.24,1505.15,43.03,804.94,46.52
2023-06-05 18:30:46,2023-06-05 18:45:46,0,481.91,1563.15,0.49,9.10,805.91,700.05,7.81,67.00,0.00,33.94,49.28,10.46,38.24,48.37,915.10,0.00,0.31,1505.96,1504.69,43.09,804.65,46.52
2023-06-05 18:45:46,2023-06-05 19:00:46,0,482.95,1395.07,0.47,9.42,810.56,699.86,7.81,67.00,0.00,33.94,49.27,10.45,38.24,48.37,914.47,0.00,0.17,1510.43,1505.07,42.88,805.21,46.50
2023-06-05 19:00:46,2023-06-05 19:15:46,0,484.51,1522.36,72.01,13.81,804.47,700.15,7.59,67.00,3.17,33.95,49.31,10.46,38.23,48.39,915.81,1.20,-0.02,1504.63,1505.49,42.63,805.34,46.51
2023-06-05 19:15:46,2023-06-05 19:30:46,0,486.31,1760.67,61.07,28.60,803.30,700.08,2.62,67.00,2.99,33.94,49.36,10.50,38.20,48.34,917.69,0.09,0.00,1503.39,1504.89,42.34,804.81,46.52
2023-06-05 19:30:46,2023-06-05 19:45:46,0,485.21,1649.57,0.47,50.44,803.10,699.76,3.41,67.00,0.00,33.92,49.33,10.48,38.20,48.33,916.60,0.00,0.04,1502.85,1505.51,42.11,805.75,46.48
2023-06-05 19:45:46,2023-06-05 20:00:46,0,484.73,1655.34,0.47,65.48,806.61,700.67,6.22,67.00,0.00,33.95,49.32,10.52,38.24,48.37,915.52,0.00,0.26,1507.33,1506.07,42.02,805.41,46.52
2023-06-05 20:00:46,2023-06-05 20:15:46,0,486.25,1387.47,0.46,0.97,813.87,700.11,7.36,67.00,0.00,33.95,49.20,10.57,38.19,48.38,911.08,0.00,0.27,1514.03,1505.67,42.94,805.55,46.50
2023-06-05 20:15:46,2023-06-05 20:30:46,0,491.42,1493.81,0.49,2.77,803.77,699.99,7.37,67.00,0.00,33.94,49.24,10.49,38.14,48.34,913.16,0.00,0.16,1503.73,1505.14,43.05,805.15,46.51
2023-06-05 20:30:46,2023-06-05 20:45:46,0,493.41,1585.79,0.47,6.54,803.83,700.17,7.52,67.00,0.00,33.94,49.26,10.56,38.15,48.31,913.56,0.00,0.26,1503.91,1505.03,43.01,804.87,46.52
2023-06-05 20:45:46,2023-06-05 21:00:46,0,489.93,1399.76,0.47,7.35,802.08,699.91,7.73,67.00,0.00,33.95,49.28,10.61,38.20,48.36,914.67,0.00,0.26,1502.01,1505.18,42.95,805.27,46.50
2023-06-05 21:00:46,2023-06-05 21:15:46,0,485.61,1489.06,0.47,6.96,804.07,700.20,7.81,67.00,0.00,33.94,49.32,10.65,38.21,48.37,916.12,0.00,0.12,1504.25,1505.56,42.81,805.36,46.51
2023-06-05 21:15:46,2023-06-05 21:30:46,0,481.01,1586.81,0.47,7.19,805.18,699.76,7.81,67.00,0.00,33.95,49.33,10.69,38.29,48.38,916.95,0.00,0.21,1504.92,1504.66,42.80,804.87,46.51
2023-06-05 21:30:46,2023-06-05 21:45:46,0,478.82,1396.05,0.47,7.64,808.18,700.00,7.81,67.00,0.00,33.95,49.36,10.73,38.29,48.41,917.70,0.00,0.19,1508.18,1506.01,42.68,806.00,46.48
2023-06-05 21:45:46,2023-06-05 22:00:46,0,478.06,1484.38,0.44,7.92,805.87,699.90,7.81,67.00,0.00,33.95,49.38,10.72,38.34,48.42,918.91,0.00,0.03,1505.75,1505.53,42.59,805.63,46.49
2023-06-05 22:00:46,2023-06-05 22:15:46,0,492.84,1515.41,0.46,8.26,781.61,663.84,7.81,67.00,0.00,33.85,48.26,10.29,37.75,47.96,896.48,0.00,0.18,1445.48,1424.61,44.02,760.76,46.60
2023-06-05 22:15:46,2023-06-05 22:30:46,0,505.18,1356.98,0.46,8.69,757.78,657.94,7.81,67.00,0.00,33.84,48.34,10.25,37.69,47.88,903.74,0.00,0.31,1415.74,1415.24,44.52,757.31,46.49
2023-06-05 22:30:46,2023-06-05 22:45:46,0,490.28,1433.31,0.47,9.08,774.26,692.47,7.81,67.00,0.00,33.90,49.41,10.70,38.21,48.23,926.45,0.00,0.07,1466.71,1491.42,43.18,798.94,46.43
2023-06-05 22:45:46,2023-06-05 23:00:46,0,476.16,1578.24,140.02,29.23,799.41,700.09,6.30,67.00,6.97,33.95,49.46,10.89,38.38,48.43,921.91,1.28,-0.14,1499.51,1505.26,42.02,805.16,46.51
2023-06-05 23:00:46,2023-06-05 23:15:46,0,472.10,1701.12,0.47,10.81,811.34,700.66,2.67,67.00,0.00,33.96,49.39,10.95,38.37,48.47,918.62,0.01,-0.20,1512.05,1506.52,42.05,805.86,46.51
2023-06-05 23:15:46,2023-06-05 23:30:46,0,473.57,1749.09,0.47,65.96,801.60,699.49,3.90,67.00,0.00,33.95,49.46,10.77,38.37,48.43,921.74,0.00,0.05,1501.08,1504.88,41.55,805.40,46.48
2023-06-05 23:30:46,2023-06-05 23:45:46,0,473.10,1472.21,0.46,50.46,802.72,700.66,6.70,67.00,0.00,33.95,49.46,10.81,38.41,48.44,921.87,0.00,0.19,1503.38,1505.89,41.93,805.23,46.53
2023-06-05 23:45:46,2023-06-06 00:00:46,0,469.66,1459.88,0.47,0.09,807.94,699.71,7.38,67.00,0.00,33.95,49.38,10.82,38.41,48.45,919.16,0.00,0.07,1507.61,1504.95,42.57,805.24,46.49
2023-06-06 00:00:46,2023-06-06 00:15:46,0,469.53,1546.92,0.46,0.06,808.23,699.74,7.38,67.00,0.00,33.96,49.40,10.80,38.41,48.45,920.02,0.00,0.11,1508.01,1505.20,42.60,805.45,46.49
2023-06-06 00:15:46,2023-06-06 00:30:46,0,470.08,1457.82,0.47,0.05,807.47,699.97,7.38,67.00,0.00,33.95,49.42,10.83,38.41,48.46,921.33,0.00,0.21,1507.37,1505.36,42.68,805.39,46.50
2023-06-06 00:30:46,2023-06-06 00:45:46,0,469.68,1432.83,0.47,0.06,803.89,699.88,7.38,67.00,0.00,33.95,49.44,10.83,38.43,48.47,922.00,0.00,0.02,1503.78,1505.20,42.53,805.32,46.50
2023-06-06 00:45:46,2023-06-06 01:00:46,0,468.55,1555.51,0.47,0.08,804.34,700.15,7.38,67.00,0.00,33.96,49.47,10.84,38.45,48.48,922.77,0.00,0.06,1504.50,1505.58,42.55,805.43,46.50
2023-06-06 01:00:46,2023-06-06 01:15:46,0,467.79,1438.29,0.47,0.08,802.54,699.84,7.38,67.00,0.00,33.96,49.45,10.86,38.45,48.47,922.63,0.00,0.15,1502.39,1504.90,42.64,805.06,46.50
2023-06-06 01:15:46,2023-06-06 01:30:46,0,467.85,1438.28,0.47,0.06,802.99,700.08,7.38,67.00,0.00,33.96,49.46,10.85,38.44,48.46,922.87,0.00,-0.03,1503.07,1505.29,42.49,805.21,46.51
2023-06-06 01:30:46,2023-06-06 01:45:46,0,467.98,1541.88,0.46,0.06,803.14,699.87,7.38,67.00,0.00,33.95,49.47,10.83,38.43,48.44,923.22,0.00,-0.00,1503.05,1505.16,42.52,805.28,46.50
2023-06-06 01:45:46,2023-06-06 02:00:46,0,468.18,1461.21,0.46,0.06,804.05,700.02,7.37,67.00,0.00,33.96,49.48,10.87,38.44,48.45,923.57,0.00,0.10,1504.08,1505.51,42.45,805.49,46.50
2023-06-06 02:00:46,2023-06-06 02:15:46,0,467.49,1431.23,10.17,0.07,803.53,699.87,7.36,67.00,0.44,33.94,49.49,10.89,38.44,48.45,923.27,1.15,-0.21,1503.40,1505.19,42.02,805.31,46.50
2023-06-06 02:15:46,2023-06-06 02:30:46,0,468.59,1717.19,115.32,36.58,799.46,699.96,2.93,67.00,5.71,33.94,49.54,10.89,38.46,48.44,925.26,0.16,-0.35,1499.46,1505.56,41.30,805.60,46.49
2023-06-06 02:30:46,2023-06-06 02:45:46,0,467.53,1797.68,0.47,40.88,802.29,699.88,3.21,67.00,0.00,33.96,49.49,10.89,38.45,48.47,922.94,0.00,-0.07,1502.18,1505.12,41.68,805.24,46.50
2023-06-06 02:45:46,2023-06-06 03:00:46,0,469.50,1514.34,0.47,74.15,802.17,700.09,5.91,67.00,0.00,33.95,49.50,10.87,38.45,48.45,923.25,0.00,0.11,1502.26,1505.14,41.53,805.04,46.51
2023-06-06 03:00:46,2023-06-06 03:15:46,0,469.15,1460.46,83.76,7.94,808.83,699.92,7.13,67.00,3.99,33.97,49.43,10.93,38.42,48.48,920.53,1.25,-0.18,1508.76,1505.56,41.96,805.64,46.49
2023-06-06 03:15:46,2023-06-06 03:30:46,0,473.16,1787.42,42.65,31.50,801.62,700.23,2.62,67.00,2.17,33.94,49.47,10.89,38.39,48.44,921.54,0.07,-0.25,1501.92,1505.90,41.67,805.67,46.50
2023-06-06 03:30:46,2023-06-06 03:45:46,0,480.17,1779.27,0.46,50.55,804.83,690.90,3.50,67.00,0.00,33.94,49.02,10.77,38.15,48.30,909.31,0.00,0.12,1495.70,1481.97,42.02,791.06,46.62
2023-06-06 03:45:46,2023-06-06 04:00:46,0,506.40,1370.16,0.46,65.48,768.05,657.31,6.28,67.00,0.00,33.84,48.14,10.33,37.58,47.84,893.96,0.00,0.24,1425.35,1414.58,43.54,757.27,46.47
2023-06-06 04:00:46,2023-06-06 04:15:46,0,508.25,1411.48,0.47,0.14,761.38,658.24,7.44,67.00,0.00,33.83,48.27,10.44,37.64,47.85,900.20,0.00,0.20,1419.58,1416.36,44.25,758.12,46.47
2023-06-06 04:15:46,2023-06-06 04:30:46,0,489.39,1529.70,126.35,23.21,782.03,697.91,6.16,67.00,6.17,33.88,49.49,10.99,38.20,48.22,924.85,1.20,0.03,1479.94,1503.40,42.37,805.48,46.42
2023-06-06 04:30:46,2023-06-06 04:45:46,0,481.06,1716.89,0.47,17.46,810.19,701.00,2.76,67.00,0.00,33.94,49.32,11.11,38.24,48.40,914.56,0.01,-0.16,1511.20,1506.80,41.73,805.80,46.52
2023-06-06 04:45:46,2023-06-06 05:00:46,0,488.07,1683.41,0.45,67.84,805.41,699.90,4.15,67.00,0.00,33.92,49.24,11.00,38.12,48.30,911.70,0.00,0.07,1505.29,1505.01,41.24,805.11,46.50
2023-06-06 05:00:46,2023-06-06 05:15:46,0,497.62,1534.72,0.45,45.94,804.67,700.38,6.89,67.00,0.00,33.91,49.21,10.97,38.03,48.24,910.47,0.00,0.29,1505.06,1505.04,41.94,804.67,46.54
2023-06-06 05:15:46,2023-06-06 05:30:46,0,501.07,1435.71,0.46,6.21,808.85,700.29,7.57,67.00,0.00,33.92,49.10,11.07,37.98,48.26,905.55,0.00,0.13,1509.14,1505.07,42.22,804.78,46.53
2023-06-06 05:30:46,2023-06-06 05:45:46,0,505.46,1528.45,0.47,6.57,804.26,699.82,7.77,67.00,0.00,33.92,49.11,11.07,37.94,48.24,906.55,0.00,0.13,1504.10,1505.14,42.29,805.32,46.50
2023-06-06 05:45:46,2023-06-06 06:00:46,0,508.69,1534.44,0.47,7.38,801.35,699.97,7.81,67.00,0.00,33.89,49.15,11.11,37.91,48.17,908.15,0.00,0.29,1501.32,1506.36,42.49,806.40,46.47
2023-06-06 06:00:46,2023-06-06 06:15:46,0,508.05,1397.68,0.47,7.86,805.81,700.15,7.81,67.00,0.00,33.91,49.10,11.19,37.90,48.22,905.41,0.00,0.12,1505.94,1506.49,42.10,806.35,46.48
2023-06-06 06:15:46,2023-06-06 06:30:46,0,509.15,1520.68,0.47,7.89,807.44,700.15,7.81,67.00,0.00,33.92,49.06,11.24,37.90,48.22,903.64,0.00,0.05,1507.61,1505.24,41.96,805.09,46.51
2023-06-06 06:30:46,2023-06-06 06:45:46,0,511.75,1586.50,0.47,8.16,807.73,699.89,7.81,67.00,0.00,33.91,49.04,11.25,37.84,48.18,902.68,0.00,0.20,1507.62,1505.30,42.09,805.40,46.50
2023-06-06 06:45:46,2023-06-06 07:00:46,0,516.01,1389.28,132.44,21.44,797.55,699.63,6.83,67.00,6.05,33.88,49.08,11.23,37.77,48.08,904.27,1.33,-0.06,1497.20,1504.49,41.73,804.86,46.50
2023-06-06 07:00:46,2023-06-06 07:15:46,0,517.42,1780.33,0.44,18.40,801.67,700.11,2.63,67.00,0.00,33.88,49.10,11.29,37.79,48.07,904.71,0.03,-0.20,1501.78,1504.94,41.48,804.84,46.52
2023-06-06 07:15:46,2023-06-06 07:30:46,0,516.32,1733.13,0.47,60.58,800.14,699.83,3.78,67.00,0.00,33.89,49.10,11.28,37.79,48.09,904.70,0.00,0.11,1499.97,1504.69,41.25,804.86,46.51
2023-06-06 07:30:46,2023-06-06 07:45:46,0,515.56,1493.01,0.47,53.96,802.48,700.09,6.61,67.00,0.00,33.90,49.12,11.33,37.80,48.11,905.51,0.00,0.26,1502.59,1506.06,41.41,805.97,46.48
2023-06-06 07:45:46,2023-06-06 08:00:46,0,512.32,1445.46,8.73,0.08,805.26,700.24,7.37,67.00,0.38,33.88,49.04,11.33,37.81,48.10,902.63,1.18,0.02,1505.54,1505.12,41.97,804.89,46.52
2023-06-06 08:00:46,2023-06-06 08:15:46,0,517.08,1742.36,120.30,33.04,800.80,700.34,2.87,67.00,5.79,33.87,49.08,11.25,37.78,48.07,903.90,0.19,-0.07,1501.15,1506.47,41.54,806.13,46.49
2023-06-06 08:15:46,2023-06-06 08:30:46,0,518.56,1745.73,0.47,45.30,803.59,699.96,3.22,67.00,0.00,33.88,49.03,11.26,37.70,48.08,901.61,0.00,0.19,1503.54,1505.59,41.50,805.62,46.49
2023-06-06 08:30:46,2023-06-06 08:45:46,0,521.55,1479.91,0.47,74.60,801.35,699.79,5.99,67.00,0.00,33.87,49.06,11.18,37.68,48.05,902.79,0.00,0.28,1501.11,1505.18,41.34,805.39,46.49
2023-06-06 08:45:46,2023-06-06 09:00:46,0,517.10,1484.69,0.47,9.72,807.50,700.18,7.53,67.00,0.00,33.91,49.00,11.24,37.73,48.13,900.66,0.00,0.18,1507.68,1506.31,42.09,806.14,46.48
2023-06-06 09:00:46,2023-06-06 09:15:46,0,513.72,1581.86,0.49,9.35,806.85,699.97,7.78,67.00,0.00,33.89,49.02,11.22,37.74,48.11,901.48,0.00,0.25,1506.82,1504.67,42.20,804.70,46.52
2023-06-06 09:15:46,2023-06-06 09:30:46,0,508.67,1431.11,0.47,9.32,806.80,699.76,7.81,67.00,0.00,33.92,49.04,11.23,37.83,48.14,902.88,0.00,0.30,1506.55,1504.15,42.25,804.38,46.52
2023-06-06 09:30:46,2023-06-06 09:45:46,0,503.75,1465.94,0.46,9.36,803.24,699.69,7.81,67.00,0.00,33.90,49.10,11.18,37.92,48.18,905.80,0.00,0.11,1502.87,1505.40,42.21,805.71,46.48
2023-06-06 09:45:46,2023-06-06 10:00:46,0,497.40,1561.01,0.47,8.70,803.30,699.77,7.81,67.00,0.00,33.93,49.16,11.25,38.02,48.24,908.80,0.00,0.15,1503.06,1504.80,42.13,805.03,46.50
2023-06-06 10:00:46,2023-06-06 10:15:46,0,489.17,1471.77,0.47,8.60,807.61,699.85,7.81,67.00,0.00,33.93,49.22,11.27,38.09,48.32,911.55,0.00,0.26,1507.46,1505.37,42.17,805.52,46.49
2023-06-06 10:15:46,2023-06-06 10:30:46,0,484.94,1437.01,0.47,8.77,802.90,700.01,7.81,67.00,0.00,33.94,49.28,11.25,38.15,48.33,913.68,0.00,0.06,1502.83,1504.45,42.06,804.44,46.53
2023-06-06 10:30:46,2023-06-06 10:45:46,0,480.21,1530.81,0.47,8.88,803.59,699.99,7.81,67.00,0.00,33.95,49.32,11.24,38.22,48.38,915.80,0.00,0.06,1503.55,1505.34,42.05,805.36,46.50
2023-06-06 10:45:46,2023-06-06 11:00:46,0,475.93,1555.10,0.47,8.96,809.15,699.99,7.81,67.00,0.00,33.95,49.31,11.29,38.27,48.42,915.33,0.00,0.20,1509.16,1505.77,42.09,805.78,46.49
2023-06-06 11:00:46,2023-06-06 11:15:46,0,474.76,1401.54,0.46,8.82,808.29,699.93,7.81,67.00,0.00,33.95,49.32,11.32,38.27,48.44,915.73,0.00,0.04,1508.22,1505.49,41.84,805.56,46.49
2023-06-06 11:15:46,2023-06-06 11:30:46,0,473.15,1507.65,0.47,8.91,804.12,699.81,7.81,67.00,0.00,33.96,49.34,11.23,38.31,48.45,916.75,0.00,0.00,1503.96,1504.97,42.09,805.16,46.50
2023-06-06 11:30:46,2023-06-06 11:45:46,0,474.54,1578.80,0.47,8.89,805.37,699.97,7.81,67.00,0.00,33.94,49.35,11.25,38.29,48.39,917.01,0.00,0.15,1505.44,1505.55,42.19,805.58,46.49
2023-06-06 11:45:46,2023-06-06 12:00:46,0,475.86,1384.27,0.47,8.65,803.06,700.03,7.81,67.00,0.00,33.96,49.34,11.20,38.29,48.38,916.49,0.00,0.06,1503.15,1504.91,42.22,804.88,46.52
2023-06-06 12:00:46,2023-06-06 12:15:46,0,478.51,1497.35,0.47,8.69,803.59,700.05,7.81,67.00,0.00,33.95,49.33,11.19,38.25,48.38,916.07,0.99,-0.11,1503.51,1505.13,42.03,805.08,46.51
2023-06-06 12:15:46,2023-06-06 12:30:46,0,483.49,1691.91,134.49,35.66,798.25,700.15,3.50,67.00,6.14,33.93,49.34,11.15,38.19,48.35,916.21,0.29,-0.13,1498.39,1505.05,41.67,804.90,46.52
2023-06-06 12:30:46,2023-06-06 12:45:46,0,486.61,1695.51,0.47,35.86,801.49,700.03,3.09,67.00,0.00,33.96,49.26,11.13,38.15,48.38,912.59,0.00,-0.11,1501.52,1505.73,41.68,805.70,46.49
2023-06-06 12:45:46,2023-06-06 13:00:46,0,490.30,1656.82,0.47,75.28,799.95,700.07,5.69,67.00,0.00,33.94,49.30,11.13,38.11,48.33,913.60,0.00,0.20,1500.01,1505.27,41.41,805.21,46.51
2023-06-06 13:00:46,2023-06-06 13:15:46,0,489.31,1394.05,0.46,4.95,807.34,700.28,7.40,67.00,0.00,33.95,49.18,11.19,38.06,48.32,909.44,0.00,0.14,1507.63,1505.21,42.30,804.94,46.52
2023-06-06 13:15:46,2023-06-06 13:30:46,0,491.16,1505.09,0.47,0.08,807.24,700.00,7.44,67.00,0.00,33.95,49.16,11.14,38.07,48.31,908.49,0.00,0.08,1507.22,1504.97,42.38,804.97,46.51
2023-06-06 13:30:46,2023-06-06 13:45:46,0,494.30,1552.10,0.47,0.04,804.90,699.98,7.48,67.00,0.00,33.92,49.14,11.18,38.00,48.25,907.91,0.00,0.22,1504.92,1504.73,42.43,804.76,46.52
2023-06-06 13:45:46,2023-06-06 14:00:46,0,499.10,1379.02,0.47,0.07,798.13,700.04,7.52,67.00,0.00,33.93,49.17,11.13,37.98,48.27,909.36,0.00,0.11,1498.20,1504.75,42.51,804.71,46.52
2023-06-06 14:00:46,2023-06-06 14:15:46,0,500.43,1500.23,0.49,0.07,804.57,700.26,7.56,67.00,0.00,33.94,49.14,11.17,37.95,48.29,907.40,0.00,0.03,1504.84,1505.10,42.28,804.85,46.53
2023-06-06 14:15:46,2023-06-06 14:30:46,0,501.08,1558.14,0.47,0.08,806.53,699.97,7.61,67.00,0.00,33.93,49.09,11.16,37.95,48.25,905.33,0.00,0.16,1506.51,1505.79,42.34,805.81,46.49
2023-06-06 14:30:46,2023-06-06 14:45:46,0,502.48,1381.70,0.47,0.08,807.37,699.99,7.66,67.00,0.00,33.93,49.09,11.17,37.91,48.23,905.19,0.00,0.03,1507.36,1504.41,42.12,804.41,46.53
2023-06-06 14:45:46,2023-06-06 15:00:46,0,504.18,1509.84,0.47,0.05,806.25,700.06,7.70,67.00,0.00,33.93,49.09,11.14,37.91,48.22,905.25,0.00,-0.05,1506.32,1505.38,42.15,805.32,46.50
2023-06-06 15:00:46,2023-06-06 15:15:46,0,505.13,1584.94,0.47,0.07,805.59,700.02,7.76,67.00,0.00,33.92,49.09,11.17,37.91,48.22,905.01,0.00,0.10,1505.62,1504.79,42.22,804.77,46.52
2023-06-06 15:15:46,2023-06-06 15:30:46,0,506.21,1379.61,0.47,0.07,802.87,699.94,7.80,67.00,0.00,33.91,49.08,11.15,37.86,48.18,904.38,0.00,0.02,1502.80,1504.58,42.19,804.64,46.52
2023-06-06 15:30:46,2023-06-06 15:45:46,0,507.64,1494.47,0.46,0.06,805.54,699.87,7.80,67.00,0.00,33.90,49.07,11.15,37.82,48.16,904.23,0.00,-0.09,1505.40,1504.37,42.10,804.51,46.52
2023-06-06 15:45:46,2023-06-06 16:00:46,0,508.40,1584.04,0.47,0.09,804.88,700.27,7.80,67.00,0.00,33.92,49.07,11.15,37.83,48.18,904.05,0.00,0.03,1505.13,1505.45,42.21,805.18,46.52
2023-06-06 16:00:46,2023-06-06 16:15:46,0,508.97,1386.59,0.47,0.05,803.81,699.74,7.80,67.00,0.00,33.89,49.07,11.16,37.83,48.14,904.00,0.00,0.00,1503.60,1504.27,42.18,804.54,46.52
2023-06-06 16:15:46,2023-06-06 16:30:46,0,509.85,1475.52,0.47,0.07,801.45,700.06,7.80,67.00,0.00,33.88,49.08,11.14,37.78,48.13,904.43,0.00,-0.15,1501.60,1505.30,42.12,805.24,46.51
2023-06-06 16:30:46,2023-06-06 16:45:46,0,509.73,1574.51,0.46,0.09,802.01,699.85,7.80,67.00,0.00,33.92,49.07,11.16,37.84,48.16,904.32,0.00,-0.06,1501.88,1504.62,42.16,804.77,46.51
2023-06-06 16:45:46,2023-06-06 17:00:46,0,508.88,1421.77,0.47,0.09,805.34,699.85,7.80,67.00,0.00,33.93,49.07,11.21,37.85,48.23,904.43,0.00,-0.01,1505.20,1505.60,42.10,805.76,46.48
2023-06-06 17:00:46,2023-06-06 17:15:46,0,509.05,1457.17,0.47,0.07,804.68,699.87,7.80,67.00,0.00,33.93,49.08,11.20,37.89,48.23,904.88,0.00,-0.20,1504.54,1505.17,41.95,805.29,46.50
2023-06-06 17:15:46,2023-06-06 17:30:46,0,509.52,1563.62,0.47,0.10,802.87,700.15,7.80,67.00,0.00,33.92,49.10,11.17,37.86,48.21,905.08,0.00,-0.13,1502.92,1504.43,42.09,804.29,46.54
2023-06-06 17:30:46,2023-06-06 17:45:46,0,509.79,1442.91,0.47,0.07,801.53,700.05,7.80,67.00,0.00,33.89,49.09,11.20,37.84,48.18,904.62,0.00,-0.04,1501.59,1504.96,42.09,804.88,46.52
2023-06-06 17:45:46,2023-06-06 18:00:46,0,510.00,1444.90,0.47,0.07,802.49,700.03,7.80,67.00,0.00,33.90,49.09,11.21,37.83,48.16,905.04,0.00,-0.24,1502.55,1504.80,41.91,804.77,46.52
2023-06-06 18:00:46,2023-06-06 18:15:46,0,509.69,1548.01,0.47,0.09,798.92,699.91,7.81,67.00,0.00,33.91,49.11,11.22,37.85,48.18,905.39,0.00,-0.21,1498.82,1505.08,41.91,805.18,46.50
2023-06-06 18:15:46,2023-06-06 18:30:46,0,508.40,1485.66,0.46,0.07,802.76,700.05,7.81,67.00,0.00,33.92,49.09,11.22,37.87,48.18,904.88,0.00,-0.09,1502.81,1505.64,42.01,805.58,46.50
2023-06-06 18:30:46,2023-06-06 18:45:46,0,507.83,1418.27,0.47,0.06,798.42,699.84,7.81,67.00,0.00,33.92,49.13,11.22,37.87,48.21,906.09,0.00,-0.29,1498.30,1505.82,41.85,805.98,46.48
2023-06-06 18:45:46,2023-06-06 19:00:46,0,508.01,1535.04,1.39,0.07,804.48,699.78,7.81,67.00,0.15,33.93,49.12,11.25,37.90,48.23,906.38,1.09,-0.43,1504.24,1505.43,41.68,805.65,46.48
2023-06-06 19:00:46,2023-06-06 19:15:46,0,509.37,1649.19,130.35,34.87,792.97,700.26,3.10,67.00,6.36,33.90,49.20,11.25,37.84,48.16,909.03,0.20,-0.46,1493.20,1505.12,41.28,804.85,46.53
2023-06-06 19:15:46,2023-06-06 19:30:46,0,508.11,1755.33,0.46,39.92,797.76,699.59,3.22,67.00,0.00,33.92,49.19,11.22,37.86,48.16,908.80,0.00,-0.37,1497.35,1504.57,41.10,804.98,46.50
2023-06-06 19:30:46,2023-06-06 19:45:46,0,509.20,1589.82,0.47,74.13,789.59,700.12,5.90,67.00,0.00,33.90,49.25,11.21,37.90,48.17,910.88,0.00,-0.02,1489.71,1504.65,40.98,804.53,46.53
2023-06-06 19:45:46,2023-06-06 20:00:46,0,505.44,1412.45,0.46,0.89,800.65,700.15,7.41,67.00,0.00,33.92,49.15,11.29,37.92,48.25,907.32,0.00,-0.15,1500.79,1506.14,41.77,805.98,46.49
2023-06-06 20:00:46,2023-06-06 20:15:46,0,504.53,1523.94,0.46,0.07,797.76,699.76,7.49,67.00,0.00,33.94,49.16,11.29,37.96,48.23,907.97,0.00,-0.18,1497.54,1504.77,41.74,805.01,46.50
2023-06-06 20:15:46,2023-06-06 20:30:46,0,502.32,1525.25,0.46,0.07,799.00,699.88,7.56,67.00,0.00,33.95,49.17,11.31,38.00,48.26,908.52,0.00,-0.04,1498.88,1504.33,41.82,804.44,46.52
2023-06-06 20:30:46,2023-06-06 20:45:46,0,500.62,1400.81,0.47,0.08,801.88,699.89,7.63,67.00,0.00,33.94,49.19,11.28,38.01,48.29,909.43,0.00,-0.21,1501.76,1505.68,41.69,805.79,46.48
2023-06-06 20:45:46,2023-06-06 21:00:46,0,499.99,1513.17,0.47,0.05,799.86,700.15,7.70,67.00,0.00,33.92,49.20,11.28,37.98,48.23,909.92,0.00,-0.24,1499.99,1505.27,41.72,805.12,46.51
2023-06-06 21:00:46,2023-06-06 21:15:46,0,500.04,1534.95,0.46,0.06,798.88,699.99,7.77,67.00,0.00,33.91,49.19,11.31,37.96,48.21,909.40,0.00,-0.10,1498.77,1504.87,41.78,804.89,46.51
2023-06-06 21:15:46,2023-06-06 21:30:46,0,500.57,1387.36,0.47,0.06,800.51,699.89,7.80,67.00,0.00,33.92,49.18,11.36,37.98,48.26,909.07,0.00,-0.27,1500.39,1505.16,41.50,805.27,46.50
2023-06-06 21:30:46,2023-06-06 21:45:46,0,501.57,1507.13,0.47,0.07,794.06,700.06,7.80,67.00,0.00,33.92,49.21,11.29,37.97,48.22,910.05,0.00,-0.32,1494.17,1504.70,41.60,804.64,46.53
2023-06-06 21:45:46,2023-06-06 22:00:46,0,503.23,1557.66,0.46,0.06,797.21,700.16,7.80,67.00,0.00,33.92,49.18,11.32,37.96,48.24,908.79,0.00,-0.17,1497.39,1504.98,41.70,804.82,46.52
2023-06-06 22:00:46,2023-06-06 22:15:46,0,504.23,1374.99,0.47,0.07,798.70,700.00,7.80,67.00,0.00,33.91,49.18,11.32,37.94,48.19,908.50,0.00,-0.30,1498.69,1504.86,41.55,804.86,46.52
2023-06-06 22:15:46,2023-06-06 22:30:46,0,505.89,1498.70,0.46,0.06,797.97,700.09,7.80,67.00,0.00,33.93,49.19,11.39,37.93,48.24,908.88,0.00,-0.39,1498.08,1505.63,41.33,805.54,46.50
2023-06-06 22:30:46,2023-06-06 22:45:46,0,506.74,1563.65,25.18,0.25,791.50,699.97,7.77,67.00,1.03,33.89,49.18,11.33,37.89,48.19,908.63,1.12,-0.39,1491.45,1504.32,41.49,804.34,46.53
