,"SUM(900, 1000)",FIT_100_001_P.PV,FIT_900_002_P.PV,FIT_1000_001_P.PV
77,4772.469999999999,3942.5299999999997,1398.29,3374.18
78,4772.469999999999,3942.5299999999997,1398.29,3374.18
79,4772.469999999999,3942.5299999999997,1398.29,3374.18
80,4772.469999999999,3942.5299999999997,1398.29,3374.18
81,4772.469999999999,3942.5299999999997,1398.29,3374.18
82,4772.469999999999,3942.5299999999997,1398.29,3374.18
83,4772.469999999999,3942.5299999999997,1398.29,3374.18
84,4772.469999999999,3942.5299999999997,1398.29,3374.18
85,4772.469999999999,3942.5299999999997,1398.29,3374.18
86,4772.469999999999,3942.5299999999997,1398.29,3374.18
87,4772.469999999999,3942.5299999999997,1398.29,3374.18
88,4772.469999999999,3942.5299999999997,1398.29,3374.18
89,4772.469999999999,3942.5299999999997,1398.29,3374.18
90,4772.469999999999,3942.5299999999997,1398.29,3374.18
91,4772.469999999999,3942.5299999999997,1398.29,3374.18
92,4772.469999999999,3942.5299999999997,1398.29,3374.18
93,4772.469999999999,3942.5299999999997,1398.29,3374.18
94,4772.469999999999,3942.5299999999997,1398.29,3374.18
95,4772.469999999999,3942.5299999999997,1398.29,3374.18
96,4772.469999999999,3942.5299999999997,1398.29,3374.18
97,4772.469999999999,3942.5299999999997,1398.29,3374.18
98,4772.469999999999,3942.5299999999997,1398.29,3374.18
99,4772.469999999999,3942.5299999999997,1398.29,3374.18
100,4772.469999999999,3942.5299999999997,1398.29,3374.18
101,4772.469999999999,3942.5299999999997,1398.29,3374.18
102,4772.469999999999,3942.5299999999997,1398.29,3374.18
103,4772.469999999999,3942.5299999999997,1398.29,3374.18
104,4772.469999999999,3942.5299999999997,1398.29,3374.18
105,4772.469999999999,3942.5299999999997,1398.29,3374.18
106,4772.469999999999,3942.5299999999997,1398.29,3374.18
107,4772.469999999999,3942.5299999999997,1398.29,3374.18
108,4772.469999999999,3942.5299999999997,1398.29,3374.18
109,4772.469999999999,3942.5299999999997,1398.29,3374.18
110,4772.469999999999,3942.5299999999997,1398.29,3374.18
111,4772.469999999999,3942.5299999999997,1398.29,3374.18
112,4772.469999999999,3942.5299999999997,1398.29,3374.18
113,4772.469999999999,3942.5299999999997,1398.29,3374.18
114,4772.469999999999,3942.5299999999997,1398.29,3374.18
115,4772.469999999999,3942.5299999999997,1398.29,3374.18
116,4772.469999999999,3942.5299999999997,1398.29,3374.18
117,4772.469999999999,3942.5299999999997,1398.29,3374.18
118,4772.469999999999,3942.5299999999997,1398.29,3374.18
119,4772.469999999999,3942.5299999999997,1398.29,3374.18
120,4772.469999999999,3942.5299999999997,1398.29,3374.18
121,4772.469999999999,3942.5299999999997,1398.29,3374.18
122,4772.469999999999,3942.5299999999997,1398.29,3374.18
123,4772.469999999999,3942.5299999999997,1398.29,3374.18
124,4772.469999999999,3942.5299999999997,1398.29,3374.18
125,4772.469999999999,3942.5299999999997,1398.29,3374.18
126,4772.469999999999,3942.5299999999997,1398.29,3374.18
127,4772.469999999999,3942.5299999999997,1398.29,3374.18
128,4772.469999999999,3942.5299999999997,1398.29,3374.18
129,4772.469999999999,3942.5299999999997,1398.29,3374.18
130,4772.469999999999,3942.5299999999997,1398.29,3374.18
131,4772.469999999999,3942.5299999999997,1398.29,3374.18
132,4772.469999999999,3942.5299999999997,1398.29,3374.18
133,4772.469999999999,3942.5299999999997,1398.29,3374.18
134,4772.469999999999,3942.5299999999997,1398.29,3374.18
135,4772.469999999999,3942.5299999999997,1398.29,3374.18
136,4772.469999999999,3942.5299999999997,1398.29,3374.18
137,4772.469999999999,3942.5299999999997,1398.29,3374.18
138,4772.469999999999,3942.5299999999997,1398.29,3374.18
139,4772.469999999999,3942.5299999999997,1398.29,3374.18
140,4772.469999999999,3942.5299999999997,1398.29,3374.18
141,4772.469999999999,3942.5299999999997,1398.29,3374.18
142,4772.469999999999,3942.5299999999997,1398.29,3374.18
143,4772.469999999999,3942.5299999999997,1398.29,3374.18
144,4772.469999999999,3942.5299999999997,1398.29,3374.18
145,4772.469999999999,3942.5299999999997,1398.29,3374.18
146,4772.469999999999,3942.5299999999997,1398.29,3374.18
147,4772.469999999999,3942.5299999999997,1398.29,3374.18
148,4772.469999999999,3942.5299999999997,1398.29,3374.18
149,4772.469999999999,3942.5299999999997,1398.29,3374.18
150,4772.469999999999,3942.5299999999997,1398.29,3374.18
151,4772.469999999999,3942.5299999999997,1398.29,3374.18
152,4772.469999999999,3942.5299999999997,1398.29,3374.18
153,4772.469999999999,3942.5299999999997,1398.29,3374.18
154,4772.469999999999,3942.5299999999997,1398.29,3374.18
155,4772.469999999999,3942.5299999999997,1398.29,3374.18
156,4772.469999999999,3942.5299999999997,1398.29,3374.18
157,4772.469999999999,3942.5299999999997,1398.29,3374.18
158,4772.469999999999,3942.5299999999997,1398.29,3374.18
159,4772.469999999999,3942.5299999999997,1398.29,3374.18
160,4772.469999999999,3942.5299999999997,1398.29,3374.18
161,4772.469999999999,3942.5299999999997,1398.29,3374.18
162,4772.469999999999,3942.5299999999997,1398.29,3374.18
163,4772.469999999999,3942.5299999999997,1398.29,3374.18
164,4772.469999999999,3942.5299999999997,1398.29,3374.18
165,4772.469999999999,3942.5299999999997,1398.29,3374.18
166,4772.469999999999,3942.5299999999997,1398.29,3374.18
167,4772.469999999999,3942.5299999999997,1398.29,3374.18
168,4772.469999999999,3942.5299999999997,1398.29,3374.18
169,4772.469999999999,3942.5299999999997,1398.29,3374.18
170,4772.469999999999,3942.5299999999997,1398.29,3374.18
171,4772.469999999999,3942.5299999999997,1398.29,3374.18
172,4772.469999999999,3942.5299999999997,1398.29,3374.18
173,4772.469999999999,3942.5299999999997,1398.29,3374.18
174,4772.469999999999,3942.5299999999997,1398.29,3374.18
175,4772.469999999999,3942.5299999999997,1398.29,3374.18
176,4772.469999999999,3942.5299999999997,1398.29,3374.18
177,4772.469999999999,3942.5299999999997,1398.29,3374.18
178,4772.469999999999,3942.5299999999997,1398.29,3374.18
179,4772.469999999999,3942.5299999999997,1398.29,3374.18
180,4772.469999999999,3942.5299999999997,1398.29,3374.18
181,4772.469999999999,3942.5299999999997,1398.29,3374.18
182,4772.469999999999,3942.5299999999997,1398.29,3374.18
183,4772.469999999999,3942.5299999999997,1398.29,3374.18
184,4772.469999999999,3942.5299999999997,1398.29,3374.18
185,4772.469999999999,3942.5299999999997,1398.29,3374.18
186,4772.469999999999,3942.5299999999997,1398.29,3374.18
187,4772.469999999999,3942.5299999999997,1398.29,3374.18
188,2032.6999999999998,3942.5299999999997,1398.29,634.41
189,4215.2,3346.48,1398.29,2816.91
190,5611.56,4440.15,1398.29,4213.27
191,5994.33,4589.97,1398.29,4596.04
192,6782.62,5187.52,1398.29,5384.33
193,7042.86,5229.62,1398.29,5644.57
194,7253.32,4768.05,1398.29,5855.03
195,5461.9,3886.19,1398.29,4063.61
196,5130.51,3731.46,1398.29,3732.22
197,5287.219999999999,3807.26,1398.29,3888.93
198,5469.83,3866.66,1398.29,4071.54
199,5296.4,3869.41,1398.29,3898.11
200,5300.51,3824.1,1398.29,3902.22
201,5412.719999999999,3894.1,1398.29,4014.43
202,5091.34,3873.57,1398.29,3693.05
203,5326.389999999999,3896.47,1398.29,3928.1
204,5138.32,3791.28,1398.29,3740.03
205,5144.03,3797.58,1398.29,3745.74
206,5290.62,3911.26,1398.29,3892.33
207,5275.2,3850.82,1398.29,3876.91
208,5290.76,3873.09,1398.29,3892.47
209,5223.78,4005.75,1398.29,3825.49
210,5078.41,3795.27,1398.29,3680.12
211,5233.77,3797.04,1398.29,3835.48
212,5137.75,3746.01,1398.29,3739.46
213,5102.57,3866.93,1398.29,3704.28
214,5445.35,3860.09,1398.29,4047.06
215,5288.53,3996.91,1398.29,3890.24
216,5126.55,3892.96,1398.29,3728.26
217,5099.77,3709.83,1398.29,3701.48
218,5310.389999999999,3968.65,1398.29,3912.1
219,5298.71,3924.37,1398.29,3900.42
220,3982.75,3858.18,1326.66,2656.09
221,3882.83,3966.4,1378.59,2504.24
222,3708.13,3798.4,1394.49,2313.64
223,3965.7200000000003,3810.83,1394.05,2571.67
224,4029.0299999999997,3920.89,897.76,3131.27
225,3875.38,3888.52,1345.79,2529.59
226,4075.82,3889.19,1393.29,2682.53
227,3944.57,3905.17,1409.77,2534.8
228,3822.8999999999996,3970.77,1403.55,2419.35
229,3802.87,3984.67,828.97,2973.9
230,5126.139999999999,3761.6,1398.29,3727.85
231,5322.6900000000005,3850.77,1398.29,3924.4
232,5407.6,3912.61,1398.29,4009.31
233,5195.46,4037.27,1398.29,3797.17
234,3887.3199999999997,3784.14,1385.62,2501.7
235,4032.66,3973.33,1420.73,2611.93
236,3859.46,3961.39,1416.65,2442.81
237,3753.56,3714.53,1404.37,2349.19
238,3854.41,4075.89,1411.7,2442.71
239,3831.1800000000003,3800.71,1414.36,2416.82
240,3739.37,3706.64,1409.02,2330.35
241,4103.16,4022.36,1406.5,2696.66
242,3899.05,3878.37,1406.18,2492.87
243,3988.88,3867.91,1404.07,2584.81
244,3854.97,3866.57,1395.54,2459.43
245,3761.82,3916.82,1397.17,2364.65
246,3795.26,3763.96,1397.13,2398.13
247,3811.3,3710.32,1391.72,2419.58
248,3899.46,3922.74,1393.67,2505.79
249,3901.17,4056.24,1395.4,2505.77
250,3733.79,3737.82,1393.48,2340.31
251,3824.9700000000003,3818.83,1392.99,2431.98
252,4042.68,3820.83,1391.94,2650.74
253,3850.83,3967.06,1392.51,2458.32
254,3972.1400000000003,3843.8,1391.74,2580.4
255,3837.13,3854.66,1398.32,2438.81
256,3927.5899999999997,3929.37,1353.35,2574.24
257,5103.03,3825.68,1398.29,3704.74
258,5210.26,4003.21,1398.29,3811.97
259,3849.4700000000003,3888.04,1378.7,2470.77
260,3592.7300000000005,3699.06,1414.2,2178.53
261,4212.6900000000005,3965.25,1419.56,2793.13
262,3848.73,3828.38,1402.13,2446.6
263,3824.37,3867.02,1414.4,2409.97
264,3865.9300000000003,3787.67,1416.14,2449.79
265,4049.6800000000003,3947.79,1405.51,2644.17
266,3807.7,3869.39,1413.34,2394.36
267,3959.8,3897.94,1418.26,2541.54
268,3957.84,3919.0,1407.11,2550.73
269,3861.85,3987.55,1412.19,2449.66
270,3836.58,3814.14,1410.67,2425.91
271,4108.75,3792.18,1398.15,2710.6
272,3931.0299999999997,3935.84,1399.14,2531.89
273,3937.32,4022.61,1399.98,2537.34
274,3890.7700000000004,3676.03,1392.22,2498.55
275,3881.69,3893.79,1394.08,2487.61
276,3880.21,3901.63,1394.91,2485.3
277,3747.38,3748.59,1330.66,2416.72
278,4016.2799999999997,3920.3,1264.84,2751.44
279,3993.18,3907.53,1288.0,2705.18
280,3910.32,3997.44,1393.92,2516.4
281,4224.17,3977.92,1391.19,2832.98
282,3595.76,3743.54,1393.28,2202.48
283,4155.77,3929.88,1397.0,2758.77
284,3913.86,3895.06,1394.67,2519.19
285,3839.58,3955.09,1403.5,2436.08
286,3986.8,3901.2,1408.79,2578.01
287,3892.76,3819.87,1402.07,2490.69
288,3828.59,3949.31,1408.53,2420.06
289,4077.6099999999997,3914.5,1407.93,2669.68
290,3930.04,3810.95,1404.93,2525.11
291,3756.8599999999997,3877.47,1412.43,2344.43
292,4026.66,3890.34,1412.37,2614.29
293,3849.1,4016.75,1407.12,2441.98
294,4008.08,3981.37,1412.0,2596.08
295,3793.26,3688.86,1407.59,2385.67
296,3810.91,3777.6,1403.25,2407.66
297,3833.08,3919.1,1409.25,2423.83
298,3839.96,3798.17,1402.3,2437.66
299,3909.51,3804.73,1396.65,2512.86
300,3841.6899999999996,3911.86,1399.22,2442.47
301,3806.0299999999997,3826.71,1395.81,2410.22
302,3938.5299999999997,3778.14,1395.91,2542.62
303,3932.9500000000003,4008.68,1396.65,2536.3
304,3974.1900000000005,3952.17,1390.68,2583.51
305,3989.81,3749.65,1393.69,2596.12
306,3751.76,3955.27,1395.9,2355.86
307,3920.38,3858.27,1392.84,2527.54
308,3901.11,3828.12,1395.65,2505.46
309,3929.25,3871.83,1396.53,2532.72
310,3917.7299999999996,3897.95,1397.34,2520.39
311,3739.9900000000002,3828.69,1401.46,2338.53
312,3921.75,3748.33,1405.0,2516.75
313,3983.61,4003.37,1402.06,2581.55
314,3850.9,3894.04,1402.83,2448.07
315,3879.74,3810.2,1408.49,2471.25
316,3970.41,3971.96,1409.58,2560.83
317,3926.6499999999996,3840.78,1404.72,2521.93
318,3885.56,3914.93,1413.92,2471.64
319,4006.7000000000003,3889.69,1408.38,2598.32
320,3659.76,3780.85,1400.43,2259.33
321,3972.37,3863.8,1345.57,2626.8
322,3902.4300000000003,4017.91,1395.42,2507.01
323,3841.65,3911.49,1408.15,2433.5
324,3988.2799999999997,3832.51,1401.95,2586.33
325,3715.0299999999997,3878.02,1395.8,2319.23
326,4010.9300000000003,3907.73,1403.13,2607.8
327,3989.8199999999997,4019.56,1395.72,2594.1
328,3836.3,3847.19,1395.17,2441.13
329,3841.4700000000003,3723.23,1392.96,2448.51
330,4060.07,4030.23,1395.21,2664.86
331,3920.18,3865.46,1397.23,2522.95
332,3776.58,3836.59,1392.62,2383.96
333,3857.3500000000004,3863.18,1395.01,2462.34
334,3926.83,3870.86,1396.41,2530.42
335,3724.54,3816.65,1395.06,2329.48
336,4004.98,3953.57,1398.29,2606.69
337,3838.56,3827.85,1397.04,2441.52
338,3755.12,3818.03,1402.96,2352.16
339,3942.4900000000002,3963.48,1401.71,2540.78
340,4006.6499999999996,3914.87,1401.82,2604.83
341,3799.17,3850.11,1411.37,2387.8
342,3844.88,3752.99,1406.27,2438.61
343,3888.1400000000003,4012.47,1403.84,2484.3
344,3917.76,3881.51,1410.71,2507.05
345,3932.45,3796.88,1403.68,2528.77
346,3954.3,4009.47,1411.82,2542.48
347,3819.61,4000.46,1406.92,2412.69
348,3901.8199999999997,3795.85,1405.91,2495.91
349,3785.46,3698.93,1408.78,2376.68
350,3940.67,3935.52,1403.51,2537.16
351,3851.16,3905.3,1402.46,2448.7
352,3776.08,3760.73,1394.83,2381.25
353,4041.2200000000003,3962.86,1400.44,2640.78
354,3809.2,4002.64,1396.74,2412.46
355,3951.21,3943.39,1396.61,2554.6
356,3966.0299999999997,3796.77,1399.39,2566.64
357,3788.3599999999997,3797.98,1395.18,2393.18
358,3662.7200000000003,3772.71,1277.99,2384.73
359,4384.91,3388.1,1398.29,2986.62
360,5968.55,3793.58,1398.29,4570.26
361,4974.4400000000005,3910.76,1398.29,3576.15
362,5403.6,3865.16,1398.29,4005.31
363,5439.49,3826.76,1398.29,4041.2
364,5322.63,3823.97,1398.29,3924.34
365,5103.46,3723.45,1398.29,3705.17
366,5177.75,3712.59,1398.29,3779.46
367,5144.17,3813.29,1398.29,3745.88
368,5180.33,3860.89,1398.29,3782.04
369,5141.45,3811.41,1398.29,3743.16
370,5014.29,3545.28,1398.29,3616.0
371,5409.0599999999995,3862.87,1398.29,4010.77
372,5000.7,3645.47,1398.29,3602.41
373,5148.7,3878.24,1398.29,3750.41
374,5245.9400000000005,3849.49,1398.29,3847.65
375,5128.16,3776.54,1398.29,3729.87
376,5243.37,3821.31,1398.29,3845.08
377,5110.469999999999,3654.07,1398.29,3712.18
378,5157.77,3763.82,1398.29,3759.48
379,5133.92,3667.86,1398.29,3735.63
380,4128.12,2875.09,1398.29,2729.83
381,4451.05,3125.24,1398.29,3052.76
382,4792.13,3149.59,1398.29,3393.84
383,3862.89,2668.71,1398.29,2464.6
384,4086.11,2838.49,1398.29,2687.82
385,4274.75,2938.93,1398.29,2876.46
386,4585.219999999999,3045.42,1398.29,3186.93
387,4238.0,2596.7,1398.29,2839.71
388,3906.73,2718.23,1398.29,2508.44
389,4149.3099999999995,2781.84,1398.29,2751.02
390,4323.8099999999995,2984.78,1398.29,2925.52
391,4338.18,2981.7,1398.29,2939.89
392,4421.54,3095.84,1398.29,3023.25
393,4358.610000000001,3047.9,1398.29,2960.32
394,4430.12,3038.58,1398.29,3031.83
395,4755.0,3307.84,1398.29,3356.71
396,4066.22,2766.44,1398.29,2667.93
397,4331.99,3090.93,1398.29,2933.7
398,4698.1900000000005,3145.05,1398.29,3299.9
399,4472.219999999999,3089.09,1398.29,3073.93
400,4099.219999999999,2612.09,1398.29,2700.93
401,3754.96,2620.5,1398.29,2356.67
402,3875.06,2336.22,1398.29,2476.77
403,3747.84,2508.18,1398.29,2349.55
404,3878.92,2474.69,1398.29,2480.63
405,3914.49,2461.87,1398.29,2516.2
406,3778.36,2465.62,1398.29,2380.07
407,3836.94,2750.78,1398.29,2438.65
408,5532.29,3925.06,1398.29,4134.0
409,5200.35,3928.7,1398.29,3802.06
410,5277.58,3716.64,1398.29,3879.29
411,5115.79,3787.74,1398.29,3717.5
412,5499.75,4138.19,1398.29,4101.46
413,5314.110000000001,3898.05,1398.29,3915.82
414,5104.25,3864.31,1398.29,3705.96
415,5461.95,3861.64,1398.29,4063.66
416,5209.03,3921.93,1398.29,3810.74
417,5239.51,3901.38,1398.29,3841.22
418,5369.96,4004.83,1398.29,3971.67
419,5301.1,3821.09,1398.29,3902.81
420,4991.719999999999,3709.67,1398.29,3593.43
421,5256.15,3841.59,1398.29,3857.86
422,5036.21,3767.01,1398.29,3637.92
423,5509.43,4092.94,1398.29,4111.14
424,5233.16,3930.29,1398.29,3834.87
425,5226.79,3776.35,1398.29,3828.5
426,5165.9,3792.0,1398.29,3767.61
427,5355.8,3924.25,1398.29,3957.51
428,5147.5599999999995,3872.36,1398.29,3749.27
429,5195.67,3895.94,1398.29,3797.38
430,5310.54,3945.84,1398.29,3912.25
431,5298.05,3972.11,1398.29,3899.76
432,5222.389999999999,3855.84,1398.29,3824.1
433,5176.1900000000005,3876.82,1398.29,3777.9
434,5222.57,3852.19,1398.29,3824.28
435,5146.82,3858.53,1398.29,3748.53
436,5168.67,3926.65,1398.29,3770.38
437,5176.28,3832.78,1398.29,3777.99
438,5255.96,3909.08,1398.29,3857.67
439,5281.01,3743.53,1398.29,3882.72
440,5254.3099999999995,3895.46,1398.29,3856.02
441,5240.54,3747.1,1398.29,3842.25
442,5505.5199999999995,3976.02,1398.29,4107.23
443,5172.889999999999,3761.13,1398.29,3774.6
444,5023.13,3786.45,1398.29,3624.84
445,5429.76,3922.42,1398.29,4031.47
446,5072.84,3819.26,1398.29,3674.55
447,5206.21,3776.64,1398.29,3807.92
448,5128.53,3768.91,1398.29,3730.24
449,5335.26,3801.8,1398.29,3936.97
450,5127.1900000000005,3794.38,1398.29,3728.9
451,5128.37,3851.06,1398.29,3730.08
452,5353.889999999999,3975.72,1398.29,3955.6
453,5386.110000000001,3831.33,1398.29,3987.82
454,5321.55,3952.01,1398.29,3923.26
455,5159.73,3724.66,1398.29,3761.44
456,5151.51,3888.99,1398.29,3753.22
457,5286.67,3942.54,1398.29,3888.38
458,5330.4,3915.46,1398.29,3932.11
459,5252.7,3661.34,1398.29,3854.41
460,5215.18,4010.42,1398.29,3816.89
461,5280.46,3851.33,1398.29,3882.17
462,5064.54,3557.15,1398.29,3666.25
463,4993.389999999999,3599.34,1398.29,3595.1
464,5167.62,4009.22,1398.29,3769.33
465,4647.51,3422.71,1398.29,3249.22
466,5552.71,3935.36,1398.29,4154.42
467,5161.02,3846.43,1398.29,3762.73
468,5167.51,3788.41,1398.29,3769.22
469,5244.17,3784.82,1398.29,3845.88
470,5003.77,3452.93,1398.29,3605.48
471,4389.95,3089.21,1398.29,2991.66
472,4284.68,2863.08,1398.29,2886.39
473,4438.59,3096.65,1398.29,3040.3
474,4689.52,3382.18,1398.29,3291.23
475,5050.13,3481.1,1398.29,3651.84
476,4852.18,3321.29,1398.29,3453.89
477,4971.87,3633.07,1398.29,3573.58
478,4893.85,3218.02,1398.29,3495.56
479,3761.08,2605.09,1398.29,2362.79
480,3905.48,2595.53,1398.29,2507.19
481,3969.7,2704.1,1398.29,2571.41
482,5591.3,3899.78,1398.29,4193.01
483,5265.8099999999995,3775.16,1398.29,3867.52
484,5069.73,3633.0,1398.29,3671.44
485,4707.74,3145.9,1398.29,3309.45
486,4272.5599999999995,2914.13,1398.29,2874.27
487,4776.49,3658.55,1398.29,3378.2
488,5142.3,3841.26,1398.29,3744.01
489,5324.01,3732.9,1398.29,3925.72
490,5143.05,3767.72,1398.29,3744.76
491,5102.65,3723.51,1398.29,3704.36
492,5083.889999999999,3751.1,1398.29,3685.6
493,5365.219999999999,3985.8,1398.29,3966.93
494,5204.5599999999995,3805.46,1398.29,3806.27
495,5250.71,3937.15,1398.29,3852.42
496,5257.83,4037.92,1398.29,3859.54
497,5287.26,3860.98,1398.29,3888.97
498,5118.52,3806.81,1398.29,3720.23
499,5274.639999999999,3821.69,1398.29,3876.35
500,4950.95,3503.9,1398.29,3552.66
501,4901.52,3706.15,1398.29,3503.23
502,5378.88,3876.01,1398.29,3980.59
503,5273.360000000001,3834.51,1398.29,3875.07
504,5102.9,3827.59,1398.29,3704.61
505,5345.360000000001,3923.19,1398.29,3947.07
506,5193.09,3930.26,1398.29,3794.8
507,5069.93,3766.6,1398.29,3671.64
508,5252.08,3665.42,1398.29,3853.79
509,5202.5599999999995,3823.15,1398.29,3804.27
510,5478.84,4107.39,1398.29,4080.55
511,5338.78,3954.45,1398.29,3940.49
512,5369.219999999999,4002.09,1398.29,3970.93
513,5004.42,3727.36,1398.29,3606.13
514,5381.2,3799.28,1398.29,3982.91
515,5074.6900000000005,3839.61,1398.29,3676.4
516,5247.59,3827.25,1398.29,3849.3
517,5380.35,3958.43,1398.29,3982.06
518,4964.32,3713.38,1398.29,3566.03
519,5203.139999999999,3799.92,1398.29,3804.85
520,5235.99,3761.79,1398.29,3837.7
521,4921.6900000000005,3820.61,1398.29,3523.4
522,5382.55,3844.05,1398.29,3984.26
523,5052.719999999999,3494.64,1398.29,3654.43
524,4605.67,3445.76,1398.29,3207.38
525,5348.07,3945.59,1398.29,3949.78
526,5239.88,3865.99,1398.29,3841.59
527,5129.74,3720.67,1398.29,3731.45
528,5047.73,3702.31,1398.29,3649.44
529,5298.32,3880.1,1398.29,3900.03
530,5214.05,3704.23,1398.29,3815.76
531,5089.1,3812.31,1398.29,3690.81
532,5243.58,3872.41,1398.29,3845.29
533,5355.9400000000005,3898.05,1398.29,3957.65
534,5046.91,3789.71,1398.29,3648.62
535,5281.889999999999,3794.6,1398.29,3883.6
536,5184.99,3821.98,1398.29,3786.7
537,5186.610000000001,3855.74,1398.29,3788.32
538,5202.639999999999,3768.23,1398.29,3804.35
539,5359.12,3849.43,1398.29,3960.83
540,5238.49,3888.79,1398.29,3840.2
541,5010.719999999999,3654.4,1398.29,3612.43
542,5409.389999999999,4102.37,1398.29,4011.1
543,5277.77,3923.18,1398.29,3879.48
544,5296.73,3792.13,1398.29,3898.44
545,5465.9400000000005,4020.79,1398.29,4067.65
546,5200.05,3898.44,1398.29,3801.76
547,5342.78,3924.29,1398.29,3944.49
548,5209.77,3830.93,1398.29,3811.48
549,5148.18,3877.72,1398.29,3749.89
550,5464.889999999999,3983.66,1398.29,4066.6
551,5325.85,3822.51,1398.29,3927.56
552,5221.82,3828.97,1398.29,3823.53
553,5324.05,3842.55,1398.29,3925.76
554,5281.4400000000005,3866.14,1398.29,3883.15
555,4816.57,3604.25,1398.29,3418.28
556,5268.139999999999,3878.04,1398.29,3869.85
557,5238.58,3794.91,1398.29,3840.29
558,5210.54,3749.96,1398.29,3812.25
559,5278.95,4082.17,1398.29,3880.66
560,5162.54,3727.57,1398.29,3764.25
