,"SUM(900, 1000)",FIT_100_001_P.PV,FIT_900_002_P.PV,FIT_1000_001_P.PV
123,5270.514999999999,3949.41,1391.955,3878.56
124,5214.875,3860.24,1391.955,3822.92
125,5277.495,3968.16,1391.955,3885.54
126,5280.174999999999,3821.08,1391.955,3888.22
127,5187.145,3959.7,1391.955,3795.19
128,5162.745,3859.84,1391.955,3770.79
129,5176.715,3756.27,1391.955,3784.76
130,5167.014999999999,3975.0,1391.955,3775.06
131,5401.415,3932.86,1391.955,4009.46
132,5015.025,3754.94,1391.955,3623.07
133,5397.655,3977.38,1391.955,4005.7
134,5337.145,3997.09,1391.955,3945.19
135,5032.155,3807.93,1391.955,3640.2
136,5255.875,3829.84,1391.955,3863.92
137,5183.555,3969.96,1391.955,3791.6
138,5244.405,3890.71,1391.955,3852.45
139,5089.344999999999,3713.04,1391.955,3697.39
140,5341.285,3952.75,1391.955,3949.33
141,5212.695,3924.89,1391.955,3820.74
142,5334.295,3948.78,1391.955,3942.34
143,4971.735000000001,3706.18,1391.955,3579.78
144,5299.625,3961.1,1391.955,3907.67
145,5288.905,3779.61,1391.955,3896.95
146,5224.215,3944.72,1391.955,3832.26
147,5277.545,3695.9,1391.955,3885.59
148,5501.375,3430.13,1391.955,4109.42
149,4353.174999999999,2852.38,1391.955,2961.22
150,4287.485000000001,2991.91,1391.955,2895.53
151,4662.014999999999,3223.36,1391.955,3270.06
152,4368.705,3244.49,1391.955,2976.75
153,4594.625,2693.75,1391.955,3202.67
154,3586.915,2294.01,1391.955,2194.96
155,4560.764999999999,3247.59,1391.955,3168.81
156,4609.785,3270.62,1391.955,3217.83
157,4730.725,3190.31,1391.955,3338.77
158,4474.855,3157.59,1391.955,3082.9
159,4459.705,3149.57,1391.955,3067.75
160,4462.365,3118.14,1391.955,3070.41
161,4409.635,3220.99,1391.955,3017.68
162,4872.625,3501.53,1391.955,3480.67
163,4920.945,3428.08,1391.955,3528.99
164,4450.594999999999,2896.59,1391.955,3058.64
165,3808.265,2478.0,1391.955,2416.31
166,3741.335,2251.98,1391.955,2349.38
167,3327.255,2060.04,1391.955,1935.3
168,3408.125,2080.74,1391.955,2016.17
169,3480.045,2105.51,1391.955,2088.09
170,3510.035,2147.99,1391.955,2118.08
171,3593.235,2299.36,1391.955,2201.28
172,4634.025,3071.63,1391.955,3242.07
173,4340.465,3033.56,1391.955,2948.51
174,4487.235000000001,3031.83,1391.955,3095.28
175,4400.385,3005.26,1391.955,3008.43
176,4851.775,3501.28,1391.955,3459.82
177,4365.195,2818.05,1391.955,2973.24
178,3650.645,2420.46,1391.955,2258.69
179,3657.715,2455.01,1391.955,2265.76
180,3805.595,2425.5,1391.955,2413.64
181,4321.945,2705.96,1391.955,2929.99
182,3617.6549999999997,2239.31,1391.955,2225.7
183,3503.605,2196.8,1391.955,2111.65
184,3504.015,2165.98,1391.955,2112.06
185,3568.375,2301.55,1391.955,2176.42
186,3671.145,2205.95,1391.955,2279.19
187,3714.475,2324.21,1391.955,2322.52
188,3816.715,2319.13,1391.955,2424.76
189,3649.865,2315.94,1391.955,2257.91
190,3634.895,2258.14,1391.955,2242.94
191,3580.8849999999998,2218.17,1391.955,2188.93
192,4483.775,3105.6,1391.955,3091.82
193,4549.755,3183.44,1391.955,3157.8
194,4497.225,3248.69,1391.955,3105.27
195,4652.285,3166.86,1391.955,3260.33
196,4474.105,2945.94,1391.955,3082.15
197,4340.725,2853.97,1391.955,2948.77
198,3981.185,2703.15,1391.955,2589.23
199,4374.325,2972.34,1391.955,2982.37
200,4294.795,2921.28,1391.955,2902.84
201,4287.865,2721.91,1391.955,2895.91
202,4101.505,2774.9,1391.955,2709.55
203,4257.915,2879.05,1391.955,2865.96
204,4212.844999999999,2744.04,1391.955,2820.89
205,4071.805,2736.49,1391.955,2679.85
206,4099.165,2818.28,1391.955,2707.21
207,3799.535,2598.53,1391.955,2407.58
208,4175.424999999999,2670.09,1391.955,2783.47
209,4204.465,2725.01,1391.955,2812.51
210,4362.205,2941.24,1391.955,2970.25
211,4313.385,2890.53,1391.955,2921.43
212,4209.395,2726.82,1391.955,2817.44
213,4169.745,2821.2,1391.955,2777.79
214,4238.924999999999,3027.64,1391.955,2846.97
215,4454.9349999999995,2937.73,1391.955,3062.98
216,4470.255,2924.83,1391.955,3078.3
217,4867.505,3463.66,1391.955,3475.55
218,4792.285,3558.03,1391.955,3400.33
219,4276.205,2701.82,1391.955,2884.25
220,3607.065,2055.95,1391.955,2215.11
221,3382.305,2585.71,1391.955,1990.35
222,4843.594999999999,3183.87,1391.955,3451.64
223,4206.145,2779.26,1391.955,2814.19
224,3913.295,2594.25,1391.955,2521.34
225,4341.445,3027.98,1391.955,2949.49
226,4216.415,2847.16,1391.955,2824.46
227,3812.775,2534.09,1391.955,2420.82
228,3904.415,2534.75,1391.955,2512.46
229,3962.725,2532.36,1391.955,2570.77
230,4012.605,2535.65,1391.955,2620.65
231,4015.685,2529.68,1391.955,2623.73
232,4014.545,2534.84,1391.955,2622.59
233,3949.735,2560.13,1391.955,2557.78
234,3766.805,2602.66,1391.955,2374.85
235,4204.365,2615.19,1391.955,2812.41
236,3651.1749999999997,2491.17,1391.955,2259.22
237,4181.205,2626.59,1391.955,2789.25
238,4310.835,2864.69,1391.955,2918.88
239,4111.9349999999995,2799.88,1391.955,2719.98
240,4104.455,2802.1,1391.955,2712.5
241,4064.995,2812.16,1391.955,2673.04
242,4359.785,2843.89,1391.955,2967.83
243,4252.1849999999995,2793.59,1391.955,2860.23
244,4176.695,2789.26,1391.955,2784.74
245,4174.225,2832.44,1391.955,2782.27
246,4238.455,2873.84,1391.955,2846.5
247,4153.735000000001,2855.56,1391.955,2761.78
248,4592.645,3129.63,1391.955,3200.69
249,4071.625,1814.63,1391.955,2679.67
250,3636.685,2246.84,1391.955,2244.73
251,5082.785,3999.76,1391.955,3690.83
252,5109.125,3861.2,1391.955,3717.17
253,2868.745,455.23,1391.955,1476.79
254,1795.745,4469.78,1391.955,403.79
255,5367.325,4469.78,1391.955,3975.37
256,2589.045,2020.83,1391.955,1197.09
257,4718.325,3721.73,1391.955,3326.37
258,5134.055,3930.39,1391.955,3742.1
259,5612.235,3863.79,1391.955,4220.28
260,5446.3150000000005,3851.92,1391.955,4054.36
261,5590.255,3811.72,1391.955,4198.3
262,6117.295,4005.77,1391.955,4725.34
263,6346.6849999999995,3925.11,1391.955,4954.73
264,6299.555,3731.94,1391.955,4907.6
265,7147.305,3817.94,1391.955,5755.35
266,11946.155,3674.35,1391.955,10554.2
267,16223.705,3867.24,1391.955,14831.75
268,18998.915,4140.0,1391.955,17606.96
269,19257.515,3955.77,1391.955,17865.56
270,19390.574999999997,3971.52,1391.955,17998.62
271,19094.345,3882.3,1391.955,17702.39
272,18947.214999999997,3899.58,1391.955,17555.26
273,17685.455,3975.84,1391.955,16293.5
274,14994.715,3882.04,1391.955,13602.76
275,13043.435,3914.99,1391.955,11651.48
276,10453.835,4004.44,1391.955,9061.88
277,8854.895,3857.88,1391.955,7462.94
278,9753.215,3984.52,1391.955,8361.26
279,11206.475,3880.32,1391.955,9814.52
280,14465.595,3776.11,1391.955,13073.64
281,16123.385,3906.73,1391.955,14731.43
282,16151.505,3875.03,1391.955,14759.55
283,17605.684999999998,3778.75,1391.955,16213.73
284,19021.175000000003,3898.28,1391.955,17629.22
285,19253.235,3870.28,1391.955,17861.28
286,19276.434999999998,3859.68,1391.955,17884.48
287,19391.835,4016.91,1391.955,17999.88
288,19391.855000000003,3896.43,1391.955,17999.9
289,18290.655,3800.12,1391.955,16898.7
290,8186.675,4253.93,1391.955,6794.72
291,6118.345,4456.04,1391.955,4726.39
292,5428.165,4985.33,1391.955,4036.21
293,5987.4349999999995,5179.27,1391.955,4595.48
294,6543.635,5223.63,1391.955,5151.68
295,5703.1449999999995,5149.31,1391.955,4311.19
296,6333.615,5064.93,1391.955,4941.66
297,6324.525,5089.66,1391.955,4932.57
298,6433.975,5025.3,1391.955,5042.02
299,5169.335,3958.25,1391.955,3777.38
300,3145.915,854.57,1391.955,1753.96
301,5367.325,4469.78,1391.955,3975.37
302,5367.325,4469.78,1391.955,3975.37
303,5367.325,4469.78,1391.955,3975.37
304,5367.325,4469.78,1391.955,3975.37
305,5367.325,4469.78,1391.955,3975.37
306,5367.325,4469.78,1391.955,3975.37
307,5367.325,731.47,1391.955,3975.37
308,5181.155,3763.2,1391.955,3789.2
309,5183.465,4010.71,1391.955,3791.51
310,5135.585,3866.03,1391.955,3743.63
311,5663.215,4099.56,1391.955,4271.26
312,5562.8949999999995,3796.82,1391.955,4170.94
313,5461.335,3807.07,1391.955,4069.38
314,5604.565,4170.93,1391.955,4212.61
315,5804.235,3842.21,1391.955,4412.28
316,5757.1849999999995,3825.0,1391.955,4365.23
317,5767.4349999999995,3821.78,1391.955,4375.48
318,5852.965,3833.19,1391.955,4461.01
319,6088.575,3830.33,1391.955,4696.62
320,6158.225,3838.41,1391.955,4766.27
321,6654.595,4220.61,1391.955,5262.64
322,10082.825,3835.3,1391.955,8690.87
323,18810.595,4143.17,1391.955,17418.64
324,19214.295,4138.49,1391.955,17822.34
325,19376.595,4161.07,1391.955,17984.64
326,17697.025,3980.41,1391.955,16305.07
327,10736.145,3733.64,1391.955,9344.19
328,6587.515,4419.07,1391.955,5195.56
329,5752.715,4297.4,1391.955,4360.76
330,6641.225,4559.04,1391.955,5249.27
331,6483.295,4959.79,1391.955,5091.34
332,6371.295,4908.9,1391.955,4979.34
333,5998.215,5032.92,1391.955,4606.26
334,6170.855,5048.81,1391.955,4778.9
335,6117.715,5069.49,1391.955,4725.76
336,6447.485,4889.56,1391.955,5055.53
337,6375.545,5026.47,1391.955,4983.59
338,6349.865,4894.24,1391.955,4957.91
339,6229.6849999999995,4849.66,1391.955,4837.73
340,5839.875,4395.99,1391.955,4447.92
341,5809.675,4510.53,1391.955,4417.72
342,5837.975,4407.08,1391.955,4446.02
343,5811.8949999999995,4464.61,1391.955,4419.94
344,5808.135,4482.49,1391.955,4416.18
345,5850.275,4406.51,1391.955,4458.32
346,5797.915,4530.43,1391.955,4405.96
347,5849.865,4367.73,1391.955,4457.91
348,5837.735,4537.68,1391.955,4445.78
349,5887.075,4367.78,1391.955,4495.12
350,5857.295,4520.61,1391.955,4465.34
351,5862.135,4383.32,1391.955,4470.18
352,5874.605,4512.22,1391.955,4482.65
353,6148.925,4582.83,1391.955,4756.97
354,5920.105,4686.33,1391.955,4528.15
355,5842.105,4468.59,1391.955,4450.15
356,5818.125,4423.09,1391.955,4426.17
357,5857.1449999999995,4538.51,1391.955,4465.19
358,5786.195,4390.85,1391.955,4394.24
359,6218.305,4910.24,1391.955,4826.35
360,5882.125,4551.15,1391.955,4490.17
361,5858.005,4507.66,1391.955,4466.05
362,5868.485,4423.61,1391.955,4476.53
363,5888.405,4481.29,1391.955,4496.45
364,5825.4349999999995,4471.58,1391.955,4433.48
365,5650.195,4019.4,1391.955,4258.24
366,5011.415,3892.44,1391.955,3619.46
367,5291.105,3997.02,1391.955,3899.15
368,5872.1449999999995,4321.55,1391.955,4480.19
369,5009.9349999999995,3952.81,1391.955,3617.98
370,4119.72,3896.81,373.04,3746.68
371,3986.05,3840.34,1156.5,2829.55
372,3912.61,3944.57,1184.81,2727.8
373,3608.3700000000003,3928.35,598.09,3010.28
374,5620.005,4402.62,1391.955,4228.05
375,5218.125,3873.87,1391.955,3826.17
376,4199.599999999999,3936.52,496.11,3703.49
377,3925.8,3824.0,1145.76,2780.04
378,3989.63,4136.78,1185.39,2804.24
379,4215.93,4290.88,1166.54,3049.39
380,3769.07,3858.16,1170.54,2598.53
381,3927.9800000000005,3874.8,1148.14,2779.84
382,4048.46,4004.96,1097.88,2950.58
383,4096.7,4069.96,1053.53,3043.17
384,3873.2299999999996,3900.66,1025.32,2847.91
385,3829.45,3810.84,996.41,2833.04
386,3951.21,3946.06,973.08,2978.13
387,3954.3500000000004,3763.62,965.3,2989.05
388,3811.19,3951.72,961.96,2849.23
389,3902.06,3759.13,958.43,2943.63
390,4927.635,3896.36,1391.955,3535.68
391,5004.8150000000005,3836.05,1391.955,3612.86
392,5189.424999999999,3838.56,1391.955,3797.47
393,4028.54,3886.75,977.21,3051.33
394,3768.19,3801.8,510.08,3258.11
395,5194.055,3919.49,1391.955,3802.1
396,5165.594999999999,3758.16,1391.955,3773.64
397,5223.985000000001,3936.41,1391.955,3832.03
398,5214.615,3932.83,1391.955,3822.66
399,5371.115,3997.57,1391.955,3979.16
400,5314.975,3847.23,1391.955,3923.02
401,3936.7200000000003,3913.6,883.72,3053.0
402,3954.44,3915.99,1010.93,2943.51
403,4043.37,3859.65,990.55,3052.82
404,3834.63,3998.43,997.59,2837.04
405,3863.2200000000003,3810.94,1019.84,2843.38
406,3971.13,3972.16,1098.07,2873.06
407,3957.8199999999997,3879.0,1185.11,2772.71
408,4251.780000000001,4341.77,1152.42,3099.36
409,3718.7299999999996,3882.34,803.99,2914.74
410,5213.945,4145.58,1391.955,3821.99
411,5549.785,4448.54,1391.955,4157.83
412,5484.025,3955.77,1391.955,4092.07
413,4440.85,3976.58,1009.29,3431.56
414,3833.7799999999997,3912.79,1153.84,2679.94
415,4119.66,4257.47,1167.11,2952.55
416,3911.92,3995.27,1169.25,2742.67
417,3833.88,4000.64,1171.55,2662.33
418,4133.360000000001,4062.78,1180.19,2953.17
419,3850.0699999999997,3794.08,1179.89,2670.18
420,3986.86,3930.89,1175.96,2810.9
421,3895.2000000000003,3786.16,1185.17,2710.03
422,3796.48,3952.3,1178.79,2617.69
423,3933.71,3775.07,1179.33,2754.38
424,3802.5,3958.93,1173.04,2629.46
425,3941.27,3782.23,1181.85,2759.42
426,3842.6099999999997,3946.09,1181.74,2660.87
427,4340.610000000001,4206.81,1177.63,3162.98
428,3999.91,4083.26,1191.61,2808.3
429,3849.04,3818.9,1186.19,2662.85
430,3887.7200000000003,3953.71,1184.51,2703.21
431,3967.7599999999998,3792.02,1185.62,2782.14
432,4158.33,4242.15,1185.83,2972.5
433,4102.03,4216.12,1189.57,2912.46
434,3973.74,3773.13,475.7,3498.04
435,3955.05,3934.03,1151.36,2803.69
436,4278.55,4176.69,1155.28,3123.27
437,3923.86,4055.57,1166.63,2757.23
438,3787.9500000000003,3823.33,386.44,3401.51
439,3992.8500000000004,3938.61,1159.2,2833.65
440,3780.08,3922.34,1043.19,2736.89
441,3902.61,3994.7,921.57,2981.04
442,3585.5699999999997,3714.96,912.35,2673.22
443,3998.98,3984.12,834.57,3164.41
444,3750.1899999999996,3729.56,906.26,2843.93
445,3849.8799999999997,3943.94,890.16,2959.72
446,3761.65,3769.43,924.84,2836.81
447,3870.53,3877.89,936.67,2933.86
448,3762.74,3796.18,1078.77,2683.97
449,4109.99,3991.57,1203.44,2906.55
450,3943.1499999999996,3835.14,1188.76,2754.39
451,4164.88,4000.54,1184.03,2980.85
452,3834.56,3943.96,1192.58,2641.98
453,4080.7699999999995,3830.96,1184.78,2895.99
454,3925.2400000000002,4035.6,1186.38,2738.86
455,3980.0699999999997,3794.79,1188.05,2792.02
456,4051.28,3955.2,1184.71,2866.57
457,3858.38,3817.57,1181.1,2677.28
458,3949.2999999999997,3915.96,1180.12,2769.18
459,3898.51,3878.8,1176.21,2722.3
460,3931.67,3903.86,1170.98,2760.69
461,3876.5299999999997,3938.82,1173.8,2702.73
462,3962.6800000000003,3875.13,1167.24,2795.44
463,3899.17,3980.12,1168.99,2730.18
464,3848.34,3831.8,1171.94,2676.4
465,3871.62,3963.29,1166.8,2704.82
466,3899.69,3769.59,1169.4,2730.29
467,3873.3199999999997,3956.64,1170.09,2703.23
468,3908.24,3846.12,1168.66,2739.58
469,3978.0099999999998,4042.11,1170.77,2807.24
470,3956.79,3849.15,1169.4,2787.39
471,3796.9000000000005,3952.63,1171.89,2625.01
472,3899.3599999999997,3779.93,1173.76,2725.6
473,3861.63,4065.72,1180.18,2681.45
474,4047.38,3911.02,1180.93,2866.45
475,3595.5,3677.8,1178.78,2416.72
476,3943.5599999999995,4000.0,1183.59,2759.97
477,3854.61,3802.62,1181.9,2672.71
478,3916.48,3920.71,1184.75,2731.73
479,3914.4300000000003,3835.94,1158.84,2755.59
480,4012.6900000000005,4035.39,1056.89,2955.8
481,4070.0699999999997,3947.44,1014.35,3055.72
482,3654.8599999999997,3952.28,988.03,2666.83
483,3767.29,3716.87,967.5,2799.79
484,3962.29,3894.42,963.44,2998.85
485,3903.11,3977.51,960.44,2942.67
486,3935.96,3817.18,959.14,2976.82
487,3733.1,3983.7,955.52,2777.58
488,3890.14,3899.89,956.31,2933.83
489,4003.56,3804.1,948.4,3055.16
490,3692.0,3958.97,945.62,2746.38
491,3785.51,3760.85,946.03,2839.48
492,3722.07,3769.32,944.54,2777.53
493,3848.83,3946.14,944.56,2904.27
494,3988.92,3904.06,941.56,3047.36
495,3920.97,3930.25,942.75,2978.22
496,3959.71,3987.22,941.64,3018.07
497,3677.0299999999997,3747.08,939.1,2737.93
498,3994.59,3868.0,942.8,3051.79
499,3949.46,3944.68,944.69,3004.77
500,3789.41,3943.04,947.96,2841.45
501,3772.06,3749.27,953.21,2818.85
502,4065.63,3902.52,957.06,3108.57
503,3870.3199999999997,4017.06,967.87,2902.45
504,4078.12,3807.73,996.24,3081.88
505,4004.34,3992.3,1130.74,2873.6
506,3884.76,3897.34,1171.93,2712.83
507,3957.47,3959.64,1055.1,2902.37
508,3855.8,3827.32,1115.32,2740.48
509,3952.27,4003.27,1166.33,2785.94
510,4028.8599999999997,3857.85,1194.7,2834.16
511,4054.09,3961.74,1169.18,2884.91
512,3944.12,3786.15,1170.56,2773.56
513,3966.1900000000005,3976.15,1180.68,2785.51
514,3815.71,3733.04,1164.91,2650.8
515,3852.5699999999997,3899.65,1168.87,2683.7
516,3916.41,3971.45,1176.62,2739.79
517,3839.13,3782.09,1169.4,2669.73
518,3896.84,3973.9,1171.47,2725.37
519,3729.96,3918.06,1082.11,2647.85
520,4765.82,4587.37,976.19,3789.63
521,4807.96,4677.98,1039.04,3768.92
522,4575.59,4801.24,1098.91,3476.68
523,4797.04,4689.68,1160.71,3636.33
524,4717.98,4779.96,1194.59,3523.39
525,4751.0,4710.74,1168.09,3582.91
526,4781.99,4746.85,1173.67,3608.32
527,4777.110000000001,4757.88,1179.5,3597.61
528,4996.93,4868.0,1171.13,3825.8
529,4659.5,4909.49,1179.43,3480.07
530,4728.01,4831.05,1178.45,3549.56
531,4904.78,4864.16,1175.76,3729.02
532,4688.88,4654.46,1183.05,3505.83
533,4721.9400000000005,4807.15,1180.29,3541.65
534,4717.57,4652.13,1179.9,3537.67
535,4737.6900000000005,4726.65,1181.68,3556.01
536,4760.11,4744.2,1187.09,3573.02
537,4735.37,4672.82,1181.34,3554.03
538,4550.03,4786.47,1176.78,3373.25
539,4719.32,4708.05,1183.4,3535.92
540,5184.54,5104.98,1176.43,4008.11
541,4738.25,4752.68,1179.53,3558.72
542,4780.27,4881.46,1177.67,3602.6
543,4697.62,4781.21,1177.52,3520.1
544,4714.59,4663.12,1175.68,3538.91
545,4908.68,4817.65,1171.49,3737.19
546,4880.54,5102.58,1173.29,3707.25
547,4752.62,4666.5,1170.6,3582.02
548,4946.3099999999995,4834.62,1171.62,3774.69
549,4857.639999999999,4906.96,1170.9,3686.74
550,4717.06,4698.61,1166.95,3550.11
551,4614.48,4752.73,1173.59,3440.89
552,4893.16,4977.1,1174.26,3718.9
553,4910.7,4938.49,1169.84,3740.86
554,4685.86,4715.13,1176.93,3508.93
555,4682.13,4728.92,1175.95,3506.18
556,4854.93,4950.87,1177.75,3677.18
557,4749.1,4703.91,1180.99,3568.11
558,4859.889999999999,4741.01,1175.71,3684.18
559,4694.54,4726.27,1182.18,3512.36
560,4740.91,4718.11,1181.25,3559.66
561,4762.03,4789.2,1180.01,3582.02
562,5067.55,4927.4,1180.86,3886.69
563,4839.13,4904.1,1176.71,3662.42
564,4656.71,4809.86,1177.93,3478.78
565,4755.4,4743.95,1179.26,3576.14
566,4848.41,4730.83,1174.05,3674.36
567,4684.66,4764.35,1177.74,3506.92
568,4681.1900000000005,4708.45,1172.33,3508.86
569,5072.17,4905.15,1165.88,3906.29
570,4706.79,4878.48,1172.51,3534.28
571,4658.72,4804.49,1173.61,3485.11
572,4712.2,4678.31,1166.26,3545.94
573,4690.8,4809.24,1165.99,3524.81
574,4805.610000000001,4659.66,1151.71,3653.9
575,4639.96,4811.94,1124.96,3515.0
576,4758.48,4650.06,1078.26,3680.22
577,4703.74,4776.63,1045.49,3658.25
578,4712.530000000001,4679.68,1002.73,3709.8
579,4735.21,4732.45,977.28,3757.93
580,4730.01,4701.04,961.73,3768.28
581,4779.32,4712.85,958.23,3821.09
582,4710.2,4699.3,954.25,3755.95
583,4741.32,4737.16,951.06,3790.26
584,4925.67,4995.76,953.98,3971.69
585,4774.34,4870.86,948.7,3825.64
586,4710.7,4618.05,945.26,3765.44
587,4740.4,4744.03,947.54,3792.86
588,4751.31,4613.68,947.16,3804.15
589,4575.97,4729.37,946.43,3629.54
590,4697.03,4612.18,942.78,3754.25
591,4730.78,4707.49,943.06,3787.72
592,4723.4,4827.67,944.59,3778.81
593,4735.26,4698.21,943.97,3791.29
594,4926.8099999999995,4787.9,944.77,3982.04
595,4724.360000000001,4817.96,945.1,3779.26
596,4568.18,4657.76,949.93,3618.25
597,4733.76,4761.08,957.17,3776.59
598,4743.61,4785.99,968.24,3775.37
599,4888.24,4787.86,983.7,3904.54
600,4827.78,4928.49,1121.66,3706.12
601,4603.13,4708.39,1147.33,3455.8
602,4575.55,4579.88,1006.64,3568.91
603,4634.17,4727.08,1076.48,3557.69
604,4652.29,4623.38,1142.38,3509.91
605,4876.5199999999995,4889.14,1180.57,3695.95
606,4707.79,4645.06,1182.89,3524.9
607,4970.1900000000005,4953.28,1165.06,3805.13
608,4810.34,4767.28,1175.36,3634.98
609,4756.49,4735.11,1182.21,3574.28
610,4709.87,4646.44,1177.6,3532.27
611,5020.57,5111.87,1172.76,3847.81
612,4879.34,4854.77,1176.35,3702.99
613,4682.82,4682.07,1174.96,3507.86
614,4645.46,4683.54,1173.86,3471.6
615,4682.889999999999,4812.28,1176.75,3506.14
