,FIT_200_002A_P.PV,FIT_200_004A_P.PV,PT_200A_Tags.Q_Filtrate_PV
244,0.0,0.0,1445.2
245,0.0,0.0,1445.2
246,0.0,0.0,1445.2
247,0.0,0.0,1445.2
248,0.0,0.0,1445.2
249,0.0,0.0,1445.2
250,0.0,0.0,1445.2
251,0.0,0.0,1445.2
252,0.0,0.0,1445.2
253,0.0,0.0,1445.2
254,0.0,0.0,1445.2
255,0.0,0.0,1445.2
256,0.0,0.0,1445.2
257,0.0,0.0,1445.2
258,0.0,0.0,1445.2
259,0.0,0.0,1445.2
260,0.0,0.0,1445.2
261,0.0,0.0,1445.2
262,0.0,0.0,1445.2
263,0.0,0.0,1445.2
264,0.0,0.0,1445.2
265,0.0,0.0,1445.2
266,0.0,0.0,1445.2
267,0.0,0.0,1445.2
268,0.0,0.0,1445.2
269,0.0,0.0,1445.2
270,0.0,0.0,1445.2
271,0.0,0.0,1445.2
272,0.0,0.0,1445.2
273,0.0,0.0,1445.2
274,0.0,0.0,1445.2
275,0.0,0.0,1445.2
276,0.0,0.0,1445.2
277,0.0,0.0,1445.2
278,0.0,0.0,1445.2
279,0.0,0.0,1445.2
280,0.0,0.0,1445.2
281,0.0,0.0,1445.2
282,0.0,0.0,1445.2
283,0.0,0.0,1445.2
284,0.0,0.0,1445.2
285,0.0,0.0,1445.2
286,0.0,0.0,1445.2
287,0.0,0.0,1445.2
288,0.0,0.0,589.7
289,0.0,0.0,809.85
290,0.0,0.0,664.29
291,0.0,0.0,767.86
292,0.0,0.0,909.93
293,0.0,0.0,1287.28
294,0.0,0.0,1286.53
295,0.0,0.0,1286.65
296,0.0,0.0,1276.92
297,0.0,0.0,1280.84
298,0.0,0.0,1288.17
299,0.0,0.0,998.25
300,0.0,0.0,1445.2
301,0.0,0.0,1445.2
302,0.0,0.0,1445.2
303,0.0,0.0,1445.2
304,0.0,0.0,1445.2
305,0.0,0.0,1445.2
306,0.0,0.0,1445.2
307,0.0,0.0,1445.2
308,0.0,0.0,1445.2
309,0.0,0.0,1445.2
310,0.0,0.0,1445.2
311,0.0,0.0,1445.2
312,0.0,0.0,1445.2
313,0.0,0.0,1445.2
314,0.0,0.0,1445.2
315,0.0,0.0,1445.2
316,0.0,0.0,1445.2
317,0.0,0.0,1445.2
318,0.0,0.0,1445.2
319,0.0,0.0,1445.2
320,0.0,0.0,1445.2
321,0.0,0.0,1445.2
322,0.0,0.0,1445.2
323,0.0,0.0,1445.2
324,0.0,0.0,1445.2
325,0.0,0.0,419.77
326,0.0,0.0,809.83
327,0.0,0.0,804.72
328,0.0,0.0,811.19
329,0.0,0.0,589.51
330,0.0,0.0,802.52
331,0.0,0.0,1048.15
332,0.0,0.0,1286.79
333,0.0,0.0,1282.08
334,0.0,0.0,1281.94
335,0.0,0.0,1283.06
336,0.0,0.0,1279.5
337,0.0,0.0,1279.69
338,0.0,0.0,1279.18
339,0.0,0.0,1280.97
340,0.0,0.0,1284.35
341,0.0,0.0,1284.67
342,0.0,0.0,1282.21
343,0.0,0.0,1282.31
344,0.0,0.0,1282.09
345,0.0,0.0,1282.26
346,0.0,0.0,1282.86
347,0.0,0.0,1282.31
348,0.0,0.0,1280.72
349,0.0,0.0,1277.46
350,0.0,0.0,1279.93
351,0.0,0.0,1279.13
352,0.0,0.0,1278.65
353,0.0,0.0,1279.27
354,0.0,0.0,1286.15
355,0.0,0.0,1276.08
356,0.0,0.0,1278.17
357,0.0,0.0,1278.07
358,0.0,0.0,1278.98
359,0.0,0.0,1275.34
360,0.0,0.0,1285.1
361,0.0,0.0,1278.93
362,0.0,0.0,1275.52
363,0.0,0.0,1275.1
364,0.0,0.0,1278.08
365,0.0,0.0,1280.49
366,0.0,0.0,1282.46
367,0.0,0.0,1278.31
368,0.0,0.0,1273.98
369,0.0,0.0,1280.35
370,0.0,0.0,1279.91
371,0.0,0.0,1285.62
372,0.0,0.0,1280.32
373,0.0,0.0,1275.56
374,0.0,0.0,1271.24
375,0.0,0.0,1282.08
376,0.0,0.0,1280.3
377,0.0,0.0,1281.11
378,0.0,0.0,1277.16
379,0.0,0.0,1276.58
380,0.0,0.0,1278.82
381,0.0,0.0,1275.4
382,0.0,0.0,1274.98
383,0.0,0.0,1278.18
384,0.0,0.0,1277.44
385,0.0,0.0,1275.04
386,0.0,0.0,1276.53
387,0.0,0.0,1279.18
388,0.0,0.0,1286.51
389,0.0,0.0,1282.99
390,0.0,0.0,1280.24
391,0.0,0.0,1279.65
392,0.0,0.0,1279.18
393,0.0,0.0,1284.98
394,0.0,0.0,1279.74
395,0.0,0.0,1277.94
396,0.0,0.0,1278.81
397,0.0,0.0,1279.09
398,0.0,0.0,1279.48
399,0.0,0.0,1282.2
400,0.0,0.0,1282.38
401,0.0,0.0,1285.72
402,0.0,0.0,1285.36
403,0.0,0.0,1282.83
404,0.0,0.0,1282.44
405,0.0,0.0,1282.49
406,0.0,0.0,1280.15
407,0.0,0.0,1280.49
408,0.0,0.0,1278.8
409,0.0,0.0,1277.65
410,0.0,0.0,1276.64
411,0.0,0.0,1278.78
412,0.0,0.0,1284.78
413,0.0,0.0,1284.76
414,0.0,0.0,1281.45
415,0.0,0.0,1278.45
416,0.0,0.0,1279.14
417,0.0,0.0,1280.8
418,0.0,0.0,1281.5
419,0.0,0.0,1278.71
420,0.0,0.0,1277.96
421,0.0,0.0,1278.68
422,0.0,0.0,1279.77
423,0.0,0.0,1279.0
424,0.0,0.0,1280.2
425,0.0,0.0,1288.71
426,0.0,0.0,1285.76
427,0.0,0.0,1283.02
428,0.0,0.0,1286.1
429,0.0,0.0,1282.55
430,0.0,0.0,1279.83
431,0.0,0.0,1279.35
432,0.0,0.0,1279.62
433,0.0,0.0,1281.15
434,0.0,0.0,1276.96
435,0.0,0.0,1281.81
436,0.0,0.0,1278.17
437,0.0,0.0,1280.25
438,0.0,0.0,1278.37
439,0.0,0.0,1283.85
440,0.0,0.0,1207.34
441,0.0,0.0,1139.78
442,0.0,0.0,1136.79
443,0.0,0.0,1135.85
444,0.0,0.0,1137.28
445,0.0,0.0,1135.14
446,0.0,0.0,1138.62
447,0.0,0.0,1136.56
448,0.0,0.0,1217.5
449,0.0,0.0,1288.38
450,0.0,0.0,1288.37
451,0.0,0.0,1280.48
452,0.0,0.0,1281.49
453,0.0,0.0,1282.17
454,0.0,0.0,1281.47
455,0.0,0.0,1282.97
456,0.0,0.0,1286.84
457,0.0,0.0,1284.38
458,0.0,0.0,1287.32
459,0.0,0.0,1283.42
460,0.0,0.0,1283.45
461,0.0,0.0,1281.52
462,0.0,0.0,1284.14
463,0.0,0.0,1280.42
464,0.0,0.0,1282.99
465,0.0,0.0,1284.43
466,0.0,0.0,1281.01
467,0.0,0.0,1279.96
468,0.0,0.0,1281.24
469,0.0,0.0,1282.58
470,0.0,0.0,1284.08
471,0.0,0.0,1282.32
472,0.0,0.0,1281.54
473,0.0,0.0,1282.41
474,0.0,0.0,1281.27
475,0.0,0.0,1280.35
476,0.0,0.0,1277.15
477,0.0,0.0,1279.21
478,0.0,0.0,1279.91
479,0.0,0.0,1280.29
480,0.0,0.0,1278.79
481,0.0,0.0,1281.86
482,0.0,0.0,1281.62
483,0.0,0.0,1281.09
484,0.0,0.0,1276.57
485,0.0,0.0,1279.57
486,0.0,0.0,1278.11
487,0.0,0.0,1276.33
488,0.0,0.0,1279.78
489,0.0,0.0,1278.56
490,0.0,0.0,1279.21
491,0.0,0.0,1276.31
492,0.0,0.0,1278.73
493,0.0,0.0,1280.98
494,0.0,0.0,1276.38
495,0.0,0.0,1281.48
496,0.0,0.0,1276.29
497,0.0,0.0,1278.59
498,0.0,0.0,1280.07
499,0.0,0.0,1278.39
500,0.0,0.0,1273.99
501,0.0,0.0,1277.17
502,0.0,0.0,1274.26
503,0.0,0.0,1277.14
504,0.0,0.0,1281.28
505,0.0,0.0,1280.19
506,0.0,0.0,1278.4
507,0.0,0.0,1280.78
508,0.0,0.0,1274.57
509,0.0,0.0,1277.29
510,0.0,0.0,1284.33
511,0.0,0.0,1282.4
512,0.0,0.0,1279.3
513,0.0,0.0,1283.35
514,0.0,0.0,1281.38
515,0.0,0.0,1278.9
516,0.0,0.0,1281.73
517,0.0,0.0,1280.82
518,0.0,0.0,1280.36
519,0.0,0.0,1283.09
520,0.0,0.0,1278.09
521,0.0,0.0,1282.85
522,0.0,0.0,1284.93
523,0.0,0.0,1285.27
524,0.0,0.0,1283.68
525,0.0,0.0,1283.3
526,0.0,0.0,1283.06
527,0.0,0.0,1282.92
528,0.0,0.0,1282.29
529,0.0,0.0,1281.5
530,0.0,0.0,1284.56
531,0.0,0.0,1283.16
532,0.0,0.0,1283.93
533,0.0,0.0,1281.48
534,0.0,0.0,1280.75
535,0.0,0.0,1283.5
536,0.0,0.0,1284.32
537,0.0,0.0,1284.71
538,0.0,0.0,1281.86
539,0.0,0.0,1285.37
540,0.0,0.0,1281.79
541,0.0,0.0,1283.17
542,0.0,0.0,1284.0
543,0.0,0.0,1283.35
544,0.0,0.0,1282.47
545,0.0,0.0,1283.37
546,0.0,0.0,1287.39
547,0.0,0.0,1286.87
548,0.0,0.0,1281.54
549,0.0,0.0,1280.52
550,0.0,0.0,1285.62
551,0.0,0.0,1281.75
552,0.0,0.0,1279.14
553,0.0,0.0,1285.23
554,0.0,0.0,1283.27
555,0.0,0.0,1281.74
556,0.0,0.0,1281.64
557,0.0,0.0,1283.94
558,0.0,0.0,1280.64
559,0.0,0.0,1279.66
560,0.0,0.0,1281.72
561,0.0,0.0,1280.63
562,0.0,0.0,1276.68
563,0.0,0.0,1278.5
564,0.0,0.0,1275.94
565,0.0,0.0,1279.61
566,0.0,0.0,1279.87
567,0.0,0.0,1278.15
568,0.0,0.0,1277.41
569,0.0,0.0,1277.09
570,0.0,0.0,1285.66
571,0.0,0.0,1281.74
572,0.0,0.0,1277.61
573,0.0,0.0,1278.84
574,0.0,0.0,1280.63
575,0.0,0.0,1277.58
576,0.0,0.0,1276.13
577,0.0,0.0,1277.63
578,0.0,0.0,1276.62
579,0.0,0.0,1276.46
580,0.0,0.0,1275.46
581,0.0,0.0,1278.92
582,0.0,0.0,1279.94
583,0.0,0.0,1279.75
584,0.0,0.0,1278.97
585,0.0,0.0,1278.19
586,0.0,0.0,1277.48
587,0.0,0.0,1277.18
588,0.0,0.0,1278.71
589,0.0,0.0,1278.61
590,0.0,0.0,1280.52
591,0.0,0.0,1284.64
592,0.0,0.0,1287.66
593,0.0,0.0,1282.03
594,0.0,0.0,1278.89
595,0.0,0.0,1280.96
596,0.0,0.0,1282.0
597,0.0,0.0,1279.06
598,0.0,0.0,1278.37
599,0.0,0.0,1279.68
600,0.0,0.0,1279.82
601,0.0,0.0,1281.61
602,0.0,0.0,1282.27
603,0.0,0.0,1282.13
604,0.0,0.0,1283.52
605,0.0,0.0,1280.69
606,0.0,0.0,1278.32
607,0.0,0.0,1278.23
608,0.0,0.0,1287.29
609,0.0,0.0,1288.54
610,0.0,0.0,1282.08
611,0.0,0.0,1278.91
612,0.0,0.0,1278.23
613,0.0,0.0,1285.39
614,0.0,0.0,1285.14
615,0.0,0.0,1283.8
616,0.0,0.0,1285.06
617,0.0,0.0,1276.77
618,0.0,0.0,1278.08
619,0.0,0.0,1283.14
620,0.0,0.0,1283.14
621,0.0,0.0,1290.5
622,0.0,0.0,1286.2
623,0.0,0.0,1282.55
624,0.0,0.0,1272.61
625,0.0,0.0,1281.99
626,0.0,0.0,1291.51
627,0.0,0.0,598.68
628,0.0,0.0,1445.2
629,0.0,0.0,1445.2
630,0.0,0.0,1445.2
631,0.0,0.0,1445.2
632,0.0,0.0,1445.2
633,0.0,0.0,1445.2
634,0.0,0.0,1445.2
635,0.0,0.0,1445.2
636,0.0,0.0,1445.2
637,0.0,0.0,1445.2
638,0.0,0.0,1445.2
639,0.0,0.0,1445.2
640,0.0,0.0,1445.2
641,0.0,0.0,1445.2
642,0.0,0.0,1445.2
643,0.0,0.0,1445.2
644,0.0,0.0,1445.2
645,0.0,0.0,1445.2
646,0.0,0.0,1445.2
647,0.0,0.0,1445.2
648,0.0,0.0,1445.2
649,0.0,0.0,1445.2
650,0.0,0.0,1445.2
651,0.0,0.0,1445.2
652,0.0,0.0,1445.2
653,0.0,0.0,1445.2
654,0.0,0.0,1445.2
655,0.0,0.0,1445.2
656,0.0,0.0,1445.2
657,0.0,0.0,1445.2
658,0.0,0.0,1445.2
659,0.0,0.0,1445.2
660,0.0,0.0,1445.2
661,0.0,0.0,1445.2
662,0.0,0.0,1445.2
663,0.0,0.0,1445.2
664,0.0,0.0,1445.2
665,0.0,0.0,1445.2
666,0.0,0.0,1445.2
667,0.0,0.0,1445.2
668,0.0,0.0,1445.2
669,0.0,0.0,1445.2
670,0.0,0.0,1445.2
671,0.0,0.0,1445.2
672,0.0,0.0,1445.2
673,0.0,0.0,1445.2
674,0.0,0.0,1445.2
675,0.0,0.0,1445.2
676,0.0,0.0,1445.2
677,0.0,0.0,1445.2
678,0.0,0.0,1445.2
679,0.0,0.0,1445.2
680,0.0,0.0,1445.2
681,0.0,0.0,1445.2
682,0.0,0.0,1445.2
683,0.0,0.0,1445.2
684,0.0,0.0,1445.2
685,0.0,0.0,1445.2
686,0.0,0.0,1445.2
687,0.0,0.0,1445.2
688,0.0,0.0,1445.2
689,0.0,0.0,1445.2
690,0.0,0.0,1445.2
691,0.0,0.0,1445.2
692,0.0,0.0,1445.2
693,0.0,0.0,1445.2
694,0.0,0.0,1445.2
695,0.0,0.0,1445.2
696,0.0,0.0,1445.2
697,0.0,0.0,1445.2
698,0.0,0.0,1445.2
699,0.0,0.0,1445.2
700,0.0,0.0,1445.2
701,0.0,0.0,1445.2
702,0.0,0.0,1445.2
703,0.0,0.0,1445.2
704,0.0,0.0,1445.2
705,0.0,0.0,1445.2
706,0.0,0.0,1445.2
707,0.0,0.0,1445.2
708,0.0,0.0,1445.2
709,0.0,0.0,1445.2
710,0.0,0.0,1445.2
711,0.0,0.0,1445.2
712,0.0,0.0,1445.2
713,0.0,0.0,1445.2
714,0.0,0.0,1445.2
715,0.0,0.0,1445.2
716,0.0,0.0,1445.2
717,0.0,0.0,1445.2
718,0.0,0.0,1445.2
719,0.0,0.0,1445.2
720,0.0,0.0,1445.2
721,0.0,0.0,1445.2
722,0.0,0.0,1445.2
723,0.0,0.0,1445.2
724,0.0,0.0,1445.2
725,0.0,0.0,1445.2
726,0.0,0.0,1445.2
727,0.0,0.0,1445.2
728,0.0,0.0,1445.2
729,0.0,0.0,1445.2
730,0.0,0.0,1445.2
731,0.0,0.0,1445.2
732,0.0,0.0,1445.2
733,0.0,0.0,1445.2
734,0.0,0.0,1445.2
735,0.0,0.0,1445.2
736,0.0,0.0,1445.2
737,0.0,0.0,1445.2
738,0.0,0.0,1445.2
739,0.0,0.0,1445.2
740,0.0,0.0,1445.2
741,0.0,0.0,1445.2
742,0.0,0.0,1445.2
743,0.0,0.0,1445.2
744,0.0,0.0,1445.2
745,0.0,0.0,1445.2
746,0.0,0.0,1445.2
747,0.0,0.0,1445.2
748,0.0,0.0,1445.2
749,0.0,0.0,1445.2
750,0.0,0.0,1445.2
751,0.0,0.0,1445.2
752,0.0,0.0,1445.2
753,0.0,0.0,1445.2
754,0.0,0.0,1445.2
755,0.0,0.0,1445.2
756,0.0,0.0,1445.2
757,0.0,0.0,1445.2
758,0.0,0.0,1445.2
759,0.0,0.0,1445.2
760,0.0,0.0,1445.2
761,0.0,0.0,1445.2
762,0.0,0.0,1445.2
763,0.0,0.0,1445.2
764,0.0,0.0,1445.2
765,0.0,0.0,1445.2
766,0.0,0.0,1445.2
767,0.0,0.0,1445.2
768,0.0,0.0,1445.2
769,0.0,0.0,1445.2
770,0.0,0.0,1445.2
771,0.0,0.0,1445.2
772,0.0,0.0,1445.2
773,0.0,0.0,1445.2
774,0.0,0.0,1445.2
775,0.0,0.0,1445.2
776,0.0,0.0,1445.2
777,0.0,0.0,1445.2
778,0.0,0.0,1445.2
779,0.0,0.0,1445.2
780,0.0,0.0,1445.2
781,0.0,0.0,1445.2
782,0.0,0.0,1445.2
783,0.0,0.0,1445.2
784,0.0,0.0,1445.2
785,0.0,0.0,1445.2
786,0.0,0.0,1445.2
787,0.0,0.0,1445.2
788,0.0,0.0,1445.2
789,0.0,0.0,1445.2
790,0.0,0.0,1445.2
791,0.0,0.0,1445.2
792,0.0,0.0,1445.2
793,0.0,0.0,1445.2
794,0.0,0.0,1445.2
795,0.0,0.0,1445.2
796,0.0,0.0,1445.2
797,0.0,0.0,1445.2
798,0.0,0.0,1445.2
799,0.0,0.0,1445.2
800,0.0,0.0,1445.2
801,0.0,0.0,1445.2
802,0.0,0.0,1445.2
803,0.0,0.0,1445.2
804,0.0,0.0,1445.2
805,0.0,0.0,1445.2
806,0.0,0.0,1445.2
807,0.0,0.0,1445.2
808,0.0,0.0,1445.2
809,0.0,0.0,1445.2
810,0.0,0.0,1445.2
811,0.0,0.0,1445.2
812,0.0,0.0,1445.2
813,0.0,0.0,1445.2
814,0.0,0.0,1445.2
815,0.0,0.0,1445.2
816,0.0,0.0,1445.2
817,0.0,0.0,1445.2
818,0.0,0.0,1445.2
819,0.0,0.0,1445.2
820,0.0,0.0,1445.2
821,0.0,0.0,1445.2
822,0.0,0.0,1445.2
823,0.0,0.0,1445.2
824,0.0,0.0,1445.2
825,0.0,0.0,1445.2
826,0.0,0.0,1445.2
827,0.0,0.0,1445.2
828,0.0,0.0,1445.2
829,0.0,0.0,1445.2
830,0.0,0.0,1445.2
831,0.0,0.0,1445.2
832,0.0,0.0,1445.2
833,0.0,0.0,1445.2
834,0.0,0.0,1445.2
835,0.0,0.0,1445.2
836,0.0,0.0,1445.2
837,0.0,0.0,1445.2
838,0.0,0.0,1445.2
839,0.0,0.0,1445.2
840,0.0,0.0,1445.2
841,0.0,0.0,1445.2
842,0.0,0.0,1445.2
843,0.0,0.0,1445.2
844,0.0,0.0,1445.2
845,0.0,0.0,1445.2
846,0.0,0.0,1445.2
847,0.0,0.0,1445.2
848,0.0,0.0,1445.2
849,0.0,0.0,1445.2
850,0.0,0.0,1445.2
851,0.0,0.0,1445.2
852,0.0,0.0,1445.2
853,0.0,0.0,1445.2
854,0.0,0.0,1445.2
855,0.0,0.0,1445.2
856,0.0,0.0,1445.2
857,0.0,0.0,1445.2
858,0.0,0.0,1445.2
859,0.0,0.0,1445.2
860,0.0,0.0,1445.2
861,0.0,0.0,1445.2
862,0.0,0.0,1445.2
863,0.0,0.0,1445.2
864,0.0,0.0,1445.2
865,0.0,0.0,1445.2
866,0.0,0.0,1445.2
867,0.0,0.0,1445.2
868,0.0,0.0,1445.2
869,0.0,0.0,1445.2
870,0.0,0.0,1445.2
871,0.0,0.0,1445.2
872,0.0,0.0,1445.2
873,0.0,0.0,1445.2
874,0.0,0.0,1445.2
875,0.0,0.0,1445.2
876,0.0,0.0,1445.2
877,0.0,0.0,1445.2
878,0.0,0.0,1445.2
879,0.0,0.0,1445.2
880,0.0,0.0,1445.2
881,0.0,0.0,1445.2
882,0.0,0.0,1445.2
883,0.0,0.0,1445.2
884,0.0,0.0,1445.2
885,0.0,0.0,1445.2
886,0.0,0.0,1445.2
887,0.0,0.0,1445.2
888,0.0,0.0,1445.2
889,0.0,0.0,1445.2
890,0.0,0.0,1445.2
891,0.0,0.0,1445.2
892,0.0,0.0,1445.2
893,0.0,0.0,1445.2
894,0.0,0.0,1445.2
895,0.0,0.0,1445.2
896,0.0,0.0,1445.2
897,0.0,0.0,1445.2
898,0.0,0.0,1445.2
899,0.0,0.0,1445.2
900,0.0,0.0,1445.2
901,0.0,0.0,1445.2
902,0.0,0.0,1445.2
903,0.0,0.0,1445.2
904,0.0,0.0,1445.2
905,0.0,0.0,1445.2
906,0.0,0.0,1445.2
907,0.0,0.0,1445.2
908,0.0,0.0,1445.2
909,0.0,0.0,1445.2
910,0.0,0.0,1445.2
911,0.0,0.0,1445.2
912,0.0,0.0,1445.2
913,0.0,0.0,1445.2
914,0.0,0.0,1445.2
915,0.0,0.0,1445.2
916,0.0,0.0,1445.2
917,0.0,0.0,1445.2
918,0.0,0.0,1445.2
919,0.0,0.0,1445.2
920,0.0,0.0,1445.2
921,0.0,0.0,1445.2
922,0.0,0.0,1445.2
923,0.0,0.0,1445.2
924,0.0,0.0,1445.2
925,0.0,0.0,1445.2
926,0.0,0.0,1445.2
927,0.0,0.0,1445.2
