,FIT_100_001_P.PV,FIT_900_002_P.PV,FIT_1000_001_P.PV,"SUM(A, B, C)"
108,3942.5299999999997,1398.29,3374.18,1609.31
109,3942.5299999999997,1398.29,3374.18,1609.31
110,3942.5299999999997,1398.29,3374.18,1609.31
111,3942.5299999999997,1398.29,3374.18,1609.31
112,3942.5299999999997,1398.29,3374.18,1609.31
113,3942.5299999999997,1398.29,3374.18,1609.31
114,3942.5299999999997,1398.29,3374.18,1609.31
115,3942.5299999999997,1398.29,3374.18,1609.31
116,3942.5299999999997,1398.29,3374.18,1609.31
117,3942.5299999999997,1398.29,3374.18,1609.31
118,3942.5299999999997,1398.29,3374.18,1609.31
119,3942.5299999999997,1398.29,3374.18,1609.31
120,3942.5299999999997,1398.29,3374.18,1609.31
121,3942.5299999999997,1398.29,3374.18,1609.31
122,3942.5299999999997,1398.29,3374.18,1609.31
123,3942.5299999999997,1398.29,3374.18,1609.31
124,3942.5299999999997,1398.29,3374.18,1609.31
125,3942.5299999999997,1398.29,3374.18,1609.31
126,3942.5299999999997,1398.29,3374.18,1609.31
127,3942.5299999999997,1398.29,3374.18,1609.31
128,3942.5299999999997,1398.29,3374.18,1609.31
129,3942.5299999999997,1398.29,3374.18,1609.31
130,3942.5299999999997,1398.29,3374.18,1609.31
131,3942.5299999999997,1398.29,3374.18,1609.31
132,3942.5299999999997,1398.29,3374.18,1609.31
133,3942.5299999999997,1398.29,3374.18,1609.31
134,3942.5299999999997,1398.29,3374.18,1609.31
135,3942.5299999999997,1398.29,3374.18,1609.31
136,3942.5299999999997,1398.29,3374.18,1609.31
137,3942.5299999999997,1398.29,3374.18,1609.31
138,3942.5299999999997,1398.29,3374.18,1609.31
139,3942.5299999999997,1398.29,3374.18,1609.31
140,3942.5299999999997,1398.29,3374.18,1609.31
141,3942.5299999999997,1398.29,3374.18,1609.31
142,3942.5299999999997,1398.29,3374.18,1609.31
143,3942.5299999999997,1398.29,3374.18,1609.31
144,3942.5299999999997,1398.29,3374.18,1609.31
145,3942.5299999999997,1398.29,3374.18,1609.31
146,3942.5299999999997,1398.29,3374.18,1609.31
147,3942.5299999999997,1398.29,3374.18,1609.31
148,3942.5299999999997,1398.29,3374.18,1609.31
149,3942.5299999999997,1398.29,3374.18,1609.31
150,3942.5299999999997,1398.29,3374.18,1609.31
151,3942.5299999999997,1398.29,3374.18,1609.31
152,3942.5299999999997,1398.29,3374.18,1609.31
153,3942.5299999999997,1398.29,3374.18,1609.31
154,3942.5299999999997,1398.29,3374.18,1609.31
155,3942.5299999999997,1398.29,3374.18,1609.31
156,3942.5299999999997,1398.29,3374.18,1609.31
157,3942.5299999999997,1398.29,3374.18,1609.31
158,3942.5299999999997,1398.29,3374.18,1609.31
159,3942.5299999999997,1398.29,3374.18,1609.31
160,3942.5299999999997,1398.29,3374.18,1609.31
161,3942.5299999999997,1398.29,3374.18,1609.31
162,3942.5299999999997,1398.29,3374.18,1609.31
163,3942.5299999999997,1398.29,3374.18,1609.31
164,3942.5299999999997,1398.29,3374.18,1609.31
165,3942.5299999999997,1398.29,3374.18,1609.31
166,3942.5299999999997,1398.29,3374.18,1609.31
167,3942.5299999999997,1398.29,3374.18,1609.31
168,3942.5299999999997,1398.29,3374.18,1609.31
169,3942.5299999999997,1398.29,3374.18,1609.31
170,3942.5299999999997,1398.29,3374.18,1609.31
171,3942.5299999999997,1398.29,3374.18,1609.31
172,3942.5299999999997,1398.29,3374.18,1609.31
173,3942.5299999999997,1398.29,3374.18,1609.31
174,3942.5299999999997,1398.29,3374.18,1609.31
175,3942.5299999999997,1398.29,3374.18,1609.31
176,3942.5299999999997,1398.29,3374.18,1609.31
177,3942.5299999999997,1398.29,3374.18,1609.31
178,3942.5299999999997,1398.29,3374.18,1609.31
179,3942.5299999999997,1398.29,3374.18,1609.31
180,3942.5299999999997,1398.29,3374.18,1609.31
181,3942.5299999999997,1398.29,3374.18,1609.31
182,3942.5299999999997,1398.29,3374.18,1609.31
183,3942.5299999999997,1398.29,3374.18,1609.31
184,3942.5299999999997,1398.29,3374.18,1609.31
185,3942.5299999999997,1398.29,3374.18,1609.31
186,3942.5299999999997,1398.29,3374.18,1609.31
187,3942.5299999999997,1398.29,3374.18,1609.31
188,3942.5299999999997,1398.29,634.41,1609.31
189,3346.48,1398.29,2816.91,930.36
190,4440.15,1398.29,4213.27,1613.65
191,4589.97,1398.29,4596.04,1606.9299999999998
192,5187.52,1398.29,5384.33,1153.5900000000001
193,5229.62,1398.29,5644.57,1612.27
194,4768.05,1398.29,5855.03,1609.1399999999999
195,3886.19,1398.29,4063.61,1613.97
196,3731.46,1398.29,3732.22,1612.2
197,3807.26,1398.29,3888.93,1610.52
198,3866.66,1398.29,4071.54,1613.72
199,3869.41,1398.29,3898.11,1612.8400000000001
200,3824.1,1398.29,3902.22,1610.75
201,3894.1,1398.29,4014.43,1609.5700000000002
202,3873.57,1398.29,3693.05,1612.1399999999999
203,3896.47,1398.29,3928.1,1608.46
204,3791.28,1398.29,3740.03,1612.06
205,3797.58,1398.29,3745.74,1611.4499999999998
206,3911.26,1398.29,3892.33,1610.31
207,3850.82,1398.29,3876.91,1612.06
208,3873.09,1398.29,3892.47,1611.39
209,4005.75,1398.29,3825.49,1616.9
210,3795.27,1398.29,3680.12,1615.03
211,3797.04,1398.29,3835.48,1608.5100000000002
212,3746.01,1398.29,3739.46,1611.76
213,3866.93,1398.29,3704.28,1611.74
214,3860.09,1398.29,4047.06,1609.93
215,3996.91,1398.29,3890.24,1611.1100000000001
216,3892.96,1398.29,3728.26,1611.98
217,3709.83,1398.29,3701.48,1612.17
218,3968.65,1398.29,3912.1,1611.3
219,3924.37,1398.29,3900.42,1607.75
220,3858.18,1326.66,2656.09,1612.15
221,3966.4,1378.59,2504.24,1611.5300000000002
222,3798.4,1394.49,2313.64,1608.79
223,3810.83,1394.05,2571.67,1611.67
224,3920.89,897.76,3131.27,1608.4499999999998
225,3888.52,1345.79,2529.59,1611.18
226,3889.19,1393.29,2682.53,1608.8000000000002
227,3905.17,1409.77,2534.8,1610.3
228,3970.77,1403.55,2419.35,1607.08
229,3984.67,828.97,2973.9,1609.02
230,3761.6,1398.29,3727.85,1618.76
231,3850.77,1398.29,3924.4,1615.01
232,3912.61,1398.29,4009.31,1609.46
233,4037.27,1398.29,3797.17,1614.63
234,3784.14,1385.62,2501.7,1613.67
235,3973.33,1420.73,2611.93,1608.78
236,3961.39,1416.65,2442.81,1605.27
237,3714.53,1404.37,2349.19,1608.8000000000002
238,4075.89,1411.7,2442.71,1609.24
239,3800.71,1414.36,2416.82,1607.46
240,3706.64,1409.02,2330.35,1609.28
241,4022.36,1406.5,2696.66,1617.2199999999998
242,3878.37,1406.18,2492.87,1613.53
243,3867.91,1404.07,2584.81,1611.4499999999998
244,3866.57,1395.54,2459.43,1613.93
245,3916.82,1397.17,2364.65,1607.73
246,3763.96,1397.13,2398.13,1610.2199999999998
247,3710.32,1391.72,2419.58,1605.6999999999998
248,3922.74,1393.67,2505.79,1610.93
249,4056.24,1395.4,2505.77,1608.68
250,3737.82,1393.48,2340.31,1610.1399999999999
251,3818.83,1392.99,2431.98,1610.38
252,3820.83,1391.94,2650.74,1607.4099999999999
253,3967.06,1392.51,2458.32,1608.84
254,3843.8,1391.74,2580.4,1609.81
255,3854.66,1398.32,2438.81,1614.77
256,3929.37,1353.35,2574.24,1614.17
257,3825.68,1398.29,3704.74,1610.57
258,4003.21,1398.29,3811.97,1614.73
259,3888.04,1378.7,2470.77,1612.26
260,3699.06,1414.2,2178.53,1609.6799999999998
261,3965.25,1419.56,2793.13,1607.33
262,3828.38,1402.13,2446.6,1612.97
263,3867.02,1414.4,2409.97,1608.53
264,3787.67,1416.14,2449.79,1607.82
265,3947.79,1405.51,2644.17,1608.1999999999998
266,3869.39,1413.34,2394.36,1607.49
267,3897.94,1418.26,2541.54,1606.44
268,3919.0,1407.11,2550.73,1616.1599999999999
269,3987.55,1412.19,2449.66,1615.44
270,3814.14,1410.67,2425.91,1610.0500000000002
271,3792.18,1398.15,2710.6,1611.51
272,3935.84,1399.14,2531.89,1615.31
273,4022.61,1399.98,2537.34,1610.48
274,3676.03,1392.22,2498.55,1610.0
275,3893.79,1394.08,2487.61,1610.6799999999998
276,3901.63,1394.91,2485.3,1610.42
277,3748.59,1330.66,2416.72,1546.87
278,3920.3,1264.84,2751.44,1467.07
279,3907.53,1288.0,2705.18,1476.25
280,3997.44,1393.92,2516.4,1611.1
281,3977.92,1391.19,2832.98,1612.03
282,3743.54,1393.28,2202.48,1609.8899999999999
283,3929.88,1397.0,2758.77,1609.06
284,3895.06,1394.67,2519.19,1611.52
285,3955.09,1403.5,2436.08,1611.06
286,3901.2,1408.79,2578.01,1610.9
287,3819.87,1402.07,2490.69,1611.38
288,3949.31,1408.53,2420.06,1610.84
289,3914.5,1407.93,2669.68,1611.1100000000001
290,3810.95,1404.93,2525.11,1611.8899999999999
291,3877.47,1412.43,2344.43,1608.77
292,3890.34,1412.37,2614.29,1610.6799999999998
293,4016.75,1407.12,2441.98,1609.8899999999999
294,3981.37,1412.0,2596.08,1606.59
295,3688.86,1407.59,2385.67,1609.8400000000001
296,3777.6,1403.25,2407.66,1609.87
297,3919.1,1409.25,2423.83,1610.67
298,3798.17,1402.3,2437.66,1604.69
299,3804.73,1396.65,2512.86,1618.96
300,3911.86,1399.22,2442.47,1610.29
301,3826.71,1395.81,2410.22,1611.5
302,3778.14,1395.91,2542.62,1608.08
303,4008.68,1396.65,2536.3,1610.62
304,3952.17,1390.68,2583.51,1614.33
305,3749.65,1393.69,2596.12,1611.6999999999998
306,3955.27,1395.9,2355.86,1615.95
307,3858.27,1392.84,2527.54,1609.9699999999998
308,3828.12,1395.65,2505.46,1610.3899999999999
309,3871.83,1396.53,2532.72,1607.44
310,3897.95,1397.34,2520.39,1610.42
311,3828.69,1401.46,2338.53,1610.1799999999998
312,3748.33,1405.0,2516.75,1610.18
313,4003.37,1402.06,2581.55,1613.48
314,3894.04,1402.83,2448.07,1608.55
315,3810.2,1408.49,2471.25,1609.3600000000001
316,3971.96,1409.58,2560.83,1607.7
317,3840.78,1404.72,2521.93,1613.42
318,3914.93,1413.92,2471.64,1609.83
319,3889.69,1408.38,2598.32,1612.1399999999999
320,3780.85,1400.43,2259.33,1609.72
321,3863.8,1345.57,2626.8,1539.03
322,4017.91,1395.42,2507.01,1596.33
323,3911.49,1408.15,2433.5,1610.48
324,3832.51,1401.95,2586.33,1605.8899999999999
325,3878.02,1395.8,2319.23,1610.92
326,3907.73,1403.13,2607.8,1617.4099999999999
327,4019.56,1395.72,2594.1,1607.58
328,3847.19,1395.17,2441.13,1615.62
329,3723.23,1392.96,2448.51,1604.15
330,4030.23,1395.21,2664.86,1614.77
331,3865.46,1397.23,2522.95,1618.6399999999999
332,3836.59,1392.62,2383.96,1612.83
333,3863.18,1395.01,2462.34,1609.76
334,3870.86,1396.41,2530.42,1614.87
335,3816.65,1395.06,2329.48,1604.8400000000001
336,3953.57,1398.29,2606.69,1612.1799999999998
337,3827.85,1397.04,2441.52,1605.63
338,3818.03,1402.96,2352.16,1609.76
339,3963.48,1401.71,2540.78,1605.02
340,3914.87,1401.82,2604.83,1606.94
341,3850.11,1411.37,2387.8,1611.16
342,3752.99,1406.27,2438.61,1608.33
343,4012.47,1403.84,2484.3,1611.2
344,3881.51,1410.71,2507.05,1606.67
345,3796.88,1403.68,2528.77,1609.26
346,4009.47,1411.82,2542.48,1609.6399999999999
347,4000.46,1406.92,2412.69,1615.15
348,3795.85,1405.91,2495.91,1613.87
349,3698.93,1408.78,2376.68,1608.9499999999998
350,3935.52,1403.51,2537.16,1616.04
351,3905.3,1402.46,2448.7,1612.27
352,3760.73,1394.83,2381.25,1607.88
353,3962.86,1400.44,2640.78,1606.4699999999998
354,4002.64,1396.74,2412.46,1604.83
355,3943.39,1396.61,2554.6,1613.62
356,3796.77,1399.39,2566.64,1603.95
357,3797.98,1395.18,2393.18,1608.96
358,3772.71,1277.99,2384.73,1614.37
359,3388.1,1398.29,2986.62,1004.9300000000001
360,3793.58,1398.29,4570.26,1609.31
361,3910.76,1398.29,3576.15,1609.31
362,3865.16,1398.29,4005.31,1609.31
363,3826.76,1398.29,4041.2,1609.31
364,3823.97,1398.29,3924.34,1609.31
365,3723.45,1398.29,3705.17,1609.31
366,3712.59,1398.29,3779.46,1609.31
367,3813.29,1398.29,3745.88,1609.31
368,3860.89,1398.29,3782.04,1609.31
369,3811.41,1398.29,3743.16,1609.31
370,3545.28,1398.29,3616.0,1609.31
371,3862.87,1398.29,4010.77,1609.31
372,3645.47,1398.29,3602.41,1609.31
373,3878.24,1398.29,3750.41,1609.31
374,3849.49,1398.29,3847.65,1609.31
375,3776.54,1398.29,3729.87,1609.31
376,3821.31,1398.29,3845.08,1609.31
377,3654.07,1398.29,3712.18,1609.31
378,3763.82,1398.29,3759.48,1609.31
379,3667.86,1398.29,3735.63,1609.31
380,2875.09,1398.29,2729.83,1609.31
381,3125.24,1398.29,3052.76,1609.31
382,3149.59,1398.29,3393.84,1609.31
383,2668.71,1398.29,2464.6,1609.31
384,2838.49,1398.29,2687.82,1609.31
385,2938.93,1398.29,2876.46,1609.31
386,3045.42,1398.29,3186.93,1609.31
387,2596.7,1398.29,2839.71,1609.31
388,2718.23,1398.29,2508.44,1609.31
389,2781.84,1398.29,2751.02,1609.31
390,2984.78,1398.29,2925.52,1609.31
391,2981.7,1398.29,2939.89,1609.31
392,3095.84,1398.29,3023.25,1609.31
393,3047.9,1398.29,2960.32,1609.31
394,3038.58,1398.29,3031.83,1609.31
395,3307.84,1398.29,3356.71,1609.31
396,2766.44,1398.29,2667.93,1609.31
397,3090.93,1398.29,2933.7,1609.31
398,3145.05,1398.29,3299.9,1609.31
399,3089.09,1398.29,3073.93,1609.31
400,2612.09,1398.29,2700.93,1609.31
401,2620.5,1398.29,2356.67,1609.31
402,2336.22,1398.29,2476.77,1609.31
403,2508.18,1398.29,2349.55,1609.31
404,2474.69,1398.29,2480.63,1609.31
405,2461.87,1398.29,2516.2,1609.31
406,2465.62,1398.29,2380.07,1609.31
407,2750.78,1398.29,2438.65,1609.31
408,3925.06,1398.29,4134.0,1609.31
409,3928.7,1398.29,3802.06,1609.31
410,3716.64,1398.29,3879.29,1609.31
411,3787.74,1398.29,3717.5,1609.31
412,4138.19,1398.29,4101.46,1609.31
413,3898.05,1398.29,3915.82,1609.31
414,3864.31,1398.29,3705.96,1609.31
415,3861.64,1398.29,4063.66,1609.31
416,3921.93,1398.29,3810.74,1609.31
417,3901.38,1398.29,3841.22,1609.31
418,4004.83,1398.29,3971.67,1609.31
419,3821.09,1398.29,3902.81,1609.31
420,3709.67,1398.29,3593.43,1609.31
421,3841.59,1398.29,3857.86,1609.31
422,3767.01,1398.29,3637.92,1609.31
423,4092.94,1398.29,4111.14,1609.31
424,3930.29,1398.29,3834.87,1609.31
425,3776.35,1398.29,3828.5,1609.31
426,3792.0,1398.29,3767.61,1609.31
427,3924.25,1398.29,3957.51,1609.31
428,3872.36,1398.29,3749.27,1609.31
429,3895.94,1398.29,3797.38,1609.31
430,3945.84,1398.29,3912.25,1609.31
431,3972.11,1398.29,3899.76,1609.31
432,3855.84,1398.29,3824.1,1609.31
433,3876.82,1398.29,3777.9,1609.31
434,3852.19,1398.29,3824.28,1609.31
435,3858.53,1398.29,3748.53,1609.31
436,3926.65,1398.29,3770.38,1609.31
437,3832.78,1398.29,3777.99,1609.31
438,3909.08,1398.29,3857.67,1609.31
439,3743.53,1398.29,3882.72,1609.31
440,3895.46,1398.29,3856.02,1609.31
441,3747.1,1398.29,3842.25,1609.31
442,3976.02,1398.29,4107.23,1609.31
443,3761.13,1398.29,3774.6,1609.31
444,3786.45,1398.29,3624.84,1609.31
445,3922.42,1398.29,4031.47,1609.31
446,3819.26,1398.29,3674.55,1609.31
447,3776.64,1398.29,3807.92,1609.31
448,3768.91,1398.29,3730.24,1609.31
449,3801.8,1398.29,3936.97,1609.31
450,3794.38,1398.29,3728.9,1609.31
451,3851.06,1398.29,3730.08,1609.31
452,3975.72,1398.29,3955.6,1609.31
453,3831.33,1398.29,3987.82,1609.31
454,3952.01,1398.29,3923.26,1609.31
455,3724.66,1398.29,3761.44,1609.31
456,3888.99,1398.29,3753.22,1609.31
457,3942.54,1398.29,3888.38,1609.31
458,3915.46,1398.29,3932.11,1609.31
459,3661.34,1398.29,3854.41,1609.31
460,4010.42,1398.29,3816.89,1609.31
461,3851.33,1398.29,3882.17,1609.31
462,3557.15,1398.29,3666.25,1609.31
463,3599.34,1398.29,3595.1,1609.31
464,4009.22,1398.29,3769.33,1609.31
465,3422.71,1398.29,3249.22,1609.31
466,3935.36,1398.29,4154.42,1609.31
467,3846.43,1398.29,3762.73,1609.31
468,3788.41,1398.29,3769.22,1609.31
469,3784.82,1398.29,3845.88,1609.31
470,3452.93,1398.29,3605.48,1609.31
471,3089.21,1398.29,2991.66,1609.31
472,2863.08,1398.29,2886.39,1609.31
473,3096.65,1398.29,3040.3,1609.31
474,3382.18,1398.29,3291.23,1609.31
475,3481.1,1398.29,3651.84,1609.31
476,3321.29,1398.29,3453.89,1609.31
477,3633.07,1398.29,3573.58,1609.31
478,3218.02,1398.29,3495.56,1609.31
479,2605.09,1398.29,2362.79,1609.31
480,2595.53,1398.29,2507.19,1609.31
481,2704.1,1398.29,2571.41,1609.31
482,3899.78,1398.29,4193.01,1609.31
483,3775.16,1398.29,3867.52,1609.31
484,3633.0,1398.29,3671.44,1609.31
485,3145.9,1398.29,3309.45,1609.31
486,2914.13,1398.29,2874.27,1609.31
487,3658.55,1398.29,3378.2,1609.31
488,3841.26,1398.29,3744.01,1609.31
489,3732.9,1398.29,3925.72,1609.31
490,3767.72,1398.29,3744.76,1609.31
491,3723.51,1398.29,3704.36,1609.31
492,3751.1,1398.29,3685.6,1609.31
493,3985.8,1398.29,3966.93,1609.31
494,3805.46,1398.29,3806.27,1609.31
495,3937.15,1398.29,3852.42,1609.31
496,4037.92,1398.29,3859.54,1609.31
497,3860.98,1398.29,3888.97,1609.31
498,3806.81,1398.29,3720.23,1609.31
499,3821.69,1398.29,3876.35,1609.31
500,3503.9,1398.29,3552.66,1609.31
501,3706.15,1398.29,3503.23,1609.31
502,3876.01,1398.29,3980.59,1609.31
503,3834.51,1398.29,3875.07,1609.31
504,3827.59,1398.29,3704.61,1609.31
505,3923.19,1398.29,3947.07,1609.31
506,3930.26,1398.29,3794.8,1609.31
507,3766.6,1398.29,3671.64,1609.31
508,3665.42,1398.29,3853.79,1609.31
509,3823.15,1398.29,3804.27,1609.31
510,4107.39,1398.29,4080.55,1609.31
511,3954.45,1398.29,3940.49,1609.31
512,4002.09,1398.29,3970.93,1609.31
513,3727.36,1398.29,3606.13,1609.31
514,3799.28,1398.29,3982.91,1609.31
515,3839.61,1398.29,3676.4,1609.31
516,3827.25,1398.29,3849.3,1609.31
517,3958.43,1398.29,3982.06,1609.31
518,3713.38,1398.29,3566.03,1609.31
519,3799.92,1398.29,3804.85,1609.31
520,3761.79,1398.29,3837.7,1609.31
521,3820.61,1398.29,3523.4,1609.31
522,3844.05,1398.29,3984.26,1609.31
523,3494.64,1398.29,3654.43,1609.31
524,3445.76,1398.29,3207.38,1609.31
525,3945.59,1398.29,3949.78,1609.31
526,3865.99,1398.29,3841.59,1609.31
527,3720.67,1398.29,3731.45,1609.31
528,3702.31,1398.29,3649.44,1609.31
529,3880.1,1398.29,3900.03,1609.31
530,3704.23,1398.29,3815.76,1609.31
531,3812.31,1398.29,3690.81,1609.31
532,3872.41,1398.29,3845.29,1609.31
533,3898.05,1398.29,3957.65,1609.31
534,3789.71,1398.29,3648.62,1609.31
535,3794.6,1398.29,3883.6,1609.31
536,3821.98,1398.29,3786.7,1609.31
537,3855.74,1398.29,3788.32,1609.31
538,3768.23,1398.29,3804.35,1609.31
539,3849.43,1398.29,3960.83,1609.31
540,3888.79,1398.29,3840.2,1609.31
541,3654.4,1398.29,3612.43,1609.31
542,4102.37,1398.29,4011.1,1609.31
543,3923.18,1398.29,3879.48,1609.31
544,3792.13,1398.29,3898.44,1609.31
545,4020.79,1398.29,4067.65,1609.31
546,3898.44,1398.29,3801.76,1609.31
547,3924.29,1398.29,3944.49,1609.31
548,3830.93,1398.29,3811.48,1609.31
549,3877.72,1398.29,3749.89,1609.31
550,3983.66,1398.29,4066.6,1609.31
551,3822.51,1398.29,3927.56,1609.31
552,3828.97,1398.29,3823.53,1609.31
553,3842.55,1398.29,3925.76,1609.31
554,3866.14,1398.29,3883.15,1609.31
555,3604.25,1398.29,3418.28,1609.31
556,3878.04,1398.29,3869.85,1609.31
557,3794.91,1398.29,3840.29,1609.31
558,3749.96,1398.29,3812.25,1609.31
559,4082.17,1398.29,3880.66,1609.31
560,3727.57,1398.29,3764.25,1609.31
561,3538.06,1398.29,3720.48,1609.31
562,3592.79,1398.29,3596.7,1609.31
563,2781.21,1398.29,2690.62,1609.31
564,3729.2,1398.29,3727.3,1609.31
565,3414.32,1398.29,3473.03,1609.31
566,2669.82,1398.29,2447.84,1609.31
567,2685.08,1398.29,2724.36,1609.31
568,3189.0,1398.29,3100.43,1609.31
569,3652.61,1398.29,3651.71,1609.31
570,3480.76,1398.29,3506.64,1609.31
571,3410.15,1398.29,3413.36,1609.31
572,3306.21,1398.29,3243.61,1609.31
573,3319.87,1398.29,3285.38,1609.31
574,3269.31,1398.29,3205.33,1609.31
575,3410.52,1398.29,3391.26,1609.31
576,3326.15,1398.29,3329.99,1609.31
577,2605.91,1398.29,2464.63,1609.31
578,2589.21,1398.29,2575.94,1609.31
579,2584.96,1398.29,2662.65,1609.31
580,2610.0,1398.29,2594.05,1609.31
581,2651.16,1398.29,2451.13,1609.31
582,2783.64,1398.29,2760.92,1609.31
583,2853.05,1398.29,2828.46,1609.31
584,2918.93,1398.29,2870.18,1609.31
585,2985.96,1398.29,3023.86,1609.31
586,3142.1,1398.29,3237.99,1609.31
587,3086.98,1398.29,2900.13,1609.31
588,3169.65,1398.29,3422.27,1609.31
589,2990.65,1398.29,2968.64,1609.31
590,2981.08,1398.29,3072.09,1609.31
591,2981.28,1398.29,3017.32,1609.31
