,FIT_200_002A_P.PV,FIT_200_004A_P.PV,PT_200A_Tags.Q_Filtrate_PV
103,0.0,0.0,1508.11
104,0.0,0.0,486.43
105,0.0,0.0,799.59
106,0.0,0.0,1460.53
107,0.0,0.0,1505.58
108,0.0,0.0,1509.43
109,0.0,0.0,1504.28
110,0.0,0.0,1505.38
111,0.0,0.0,1503.15
112,0.0,0.0,1509.65
113,0.0,0.0,1506.79
114,0.0,0.0,1499.01
115,0.0,0.0,1499.46
116,0.0,0.0,1507.32
117,0.0,0.0,1510.5
118,0.0,0.0,1509.13
119,0.0,0.0,1500.58
120,0.0,0.0,1505.76
121,0.0,0.0,1507.48
122,0.0,0.0,1510.0
123,0.0,0.0,1509.43
124,0.0,0.0,1502.42
125,0.0,0.0,1503.6
126,0.0,0.0,1504.45
127,0.0,0.0,1504.85
128,0.0,0.0,1512.11
129,0.0,0.0,1507.81
130,0.0,0.0,1500.67
131,0.0,0.0,1504.24
132,0.0,0.0,1502.69
133,0.0,0.0,1500.06
134,0.0,0.0,1515.97
135,0.0,0.0,1500.43
136,0.0,0.0,1505.71
137,0.0,0.0,1511.02
138,0.0,0.0,1510.46
139,0.0,0.0,1502.09
140,0.0,0.0,1500.49
141,0.0,0.0,1502.97
142,0.0,0.0,1502.94
143,0.0,0.0,1508.04
144,0.0,0.0,1507.05
145,0.0,0.0,1503.51
146,0.0,0.0,1501.61
147,0.0,0.0,1509.34
148,0.0,0.0,1505.41
149,0.0,0.0,1503.24
150,0.0,0.0,1503.34
151,0.0,0.0,1509.87
152,0.0,0.0,1511.23
153,0.0,0.0,1505.39
154,0.0,0.0,1501.44
155,0.0,0.0,1499.41
156,0.0,0.0,1508.25
157,0.0,0.0,1506.55
158,0.0,0.0,1500.69
159,0.0,0.0,1512.28
160,0.0,0.0,1510.21
161,0.0,0.0,1504.32
162,0.0,0.0,1504.12
163,0.0,0.0,1502.4
164,0.0,0.0,1507.31
165,0.0,0.0,1502.1
166,0.0,0.0,1508.57
167,0.0,0.0,1505.34
168,0.0,0.0,1503.59
169,0.0,0.0,1505.0
170,0.0,0.0,1508.03
171,0.0,0.0,1505.69
172,0.0,0.0,1504.57
173,0.0,0.0,1506.04
174,0.0,0.0,1504.71
175,0.0,0.0,1505.68
176,0.0,0.0,1504.92
177,0.0,0.0,1498.24
178,0.0,0.0,1501.66
179,0.0,0.0,1505.77
180,0.0,0.0,1505.8
181,0.0,0.0,1510.85
182,0.0,0.0,1502.3
183,0.0,0.0,1507.18
184,0.0,0.0,1506.22
185,0.0,0.0,1505.54
186,0.0,0.0,1502.38
187,0.0,0.0,1501.78
188,0.0,0.0,1505.02
189,0.0,0.0,1505.81
190,0.0,0.0,1509.24
191,0.0,0.0,1507.22
192,0.0,0.0,1506.9
193,0.0,0.0,1504.15
194,0.0,0.0,1501.42
195,0.0,0.0,1506.8
196,0.0,0.0,1502.59
197,0.0,0.0,1509.02
198,0.0,0.0,1509.33
199,0.0,0.0,1506.57
200,0.0,0.0,1500.56
201,0.0,0.0,1506.67
202,0.0,0.0,1502.52
203,0.0,0.0,1507.43
204,0.0,0.0,1511.95
205,0.0,0.0,1505.21
206,0.0,0.0,1503.87
207,0.0,0.0,1502.03
208,0.0,0.0,1500.35
209,0.0,0.0,1508.26
210,0.0,0.0,1508.58
211,0.0,0.0,1505.38
212,0.0,0.0,1506.54
213,0.0,0.0,1505.31
214,0.0,0.0,1505.27
215,0.0,0.0,1506.23
216,0.0,0.0,1505.96
217,0.0,0.0,1502.55
218,0.0,0.0,1503.33
219,0.0,0.0,1502.81
220,0.0,0.0,1501.87
221,0.0,0.0,1502.39
222,0.0,0.0,1503.28
223,0.0,0.0,1507.06
224,0.0,0.0,1508.18
225,0.0,0.0,1508.87
226,0.0,0.0,1501.15
227,0.0,0.0,1502.6
228,0.0,0.0,1500.88
229,0.0,0.0,1509.73
230,0.0,0.0,1505.87
231,0.0,0.0,1506.31
232,0.0,0.0,1505.94
233,0.0,0.0,1506.21
234,0.0,0.0,1506.98
235,0.0,0.0,1502.65
236,0.0,0.0,1500.39
237,0.0,0.0,1506.1
238,0.0,0.0,1505.67
239,0.0,0.0,1506.76
240,0.0,0.0,1506.96
241,0.0,0.0,1503.06
242,0.0,0.0,1504.03
243,0.0,0.0,1501.57
244,0.0,0.0,1506.84
245,0.0,0.0,1503.73
246,0.0,0.0,1508.92
247,0.0,0.0,1508.81
248,0.0,0.0,1504.7
249,0.0,0.0,1500.55
250,0.0,0.0,1514.14
251,0.0,0.0,1505.0
252,0.0,0.0,1507.09
253,0.0,0.0,1499.99
254,0.0,0.0,1502.14
255,0.0,0.0,1502.69
256,0.0,0.0,1509.55
257,0.0,0.0,1512.39
258,0.0,0.0,1508.8
259,0.0,0.0,1503.97
260,0.0,0.0,1501.85
261,0.0,0.0,1504.46
262,0.0,0.0,1506.68
263,0.0,0.0,1515.73
264,0.0,0.0,1506.57
265,0.0,0.0,1505.12
266,0.0,0.0,1504.13
267,0.0,0.0,1505.68
268,0.0,0.0,1501.49
269,0.0,0.0,1503.78
270,0.0,0.0,1506.24
271,0.0,0.0,1505.97
272,0.0,0.0,1507.65
273,0.0,0.0,1508.45
274,0.0,0.0,1507.86
275,0.0,0.0,1499.2
276,0.0,0.0,1504.42
277,0.0,0.0,1503.12
278,0.0,0.0,1509.02
279,0.0,0.0,1514.46
280,0.0,0.0,1504.58
281,0.0,0.0,1499.88
282,0.0,0.0,1509.26
283,0.0,0.0,1505.9
284,0.0,0.0,1510.89
285,0.0,0.0,1507.76
286,0.0,0.0,1504.06
287,0.0,0.0,1500.92
288,0.0,0.0,1501.44
289,0.0,0.0,1506.13
290,0.0,0.0,1505.99
291,0.0,0.0,1505.18
292,0.0,0.0,1507.18
293,0.0,0.0,1504.85
294,0.0,0.0,1505.77
295,0.0,0.0,1502.02
296,0.0,0.0,1503.46
297,0.0,0.0,1503.02
298,0.0,0.0,1507.71
299,0.0,0.0,1511.1
300,0.0,0.0,1506.85
301,0.0,0.0,1507.49
302,0.0,0.0,1501.26
303,0.0,0.0,1503.27
304,0.0,0.0,1506.04
305,0.0,0.0,1505.55
306,0.0,0.0,1502.33
307,0.0,0.0,1506.09
308,0.0,0.0,1506.4
309,0.0,0.0,1509.53
310,0.0,0.0,1508.91
311,0.0,0.0,1506.48
312,0.0,0.0,1498.42
313,0.0,0.0,1506.57
314,0.0,0.0,1503.06
315,0.0,0.0,1507.5
316,0.0,0.0,1509.56
317,0.0,0.0,1505.7
318,0.0,0.0,1496.51
319,0.0,0.0,1506.82
320,0.0,0.0,1504.55
321,0.0,0.0,1511.09
322,0.0,0.0,1512.32
323,0.0,0.0,1504.5
324,0.0,0.0,1504.29
325,0.0,0.0,1495.32
326,0.0,0.0,1514.11
327,0.0,0.0,1506.72
328,0.0,0.0,1505.2
329,0.0,0.0,1507.4
330,0.0,0.0,1503.64
331,0.0,0.0,1504.81
332,0.0,0.0,1499.7
333,0.0,0.0,1508.65
334,0.0,0.0,1505.33
335,0.0,0.0,1504.07
336,0.0,0.0,1509.49
337,0.0,0.0,1502.51
338,0.0,0.0,1502.46
339,0.0,0.0,1502.86
340,0.0,0.0,1509.23
341,0.0,0.0,1506.83
342,0.0,0.0,1501.91
343,0.0,0.0,1509.11
344,0.0,0.0,1505.7
345,0.0,0.0,1505.61
346,0.0,0.0,1502.59
347,0.0,0.0,1502.33
348,0.0,0.0,1506.1
349,0.0,0.0,1502.77
350,0.0,0.0,1500.48
351,0.0,0.0,1508.83
352,0.0,0.0,1500.15
353,0.0,0.0,1511.23
354,0.0,0.0,1511.79
355,0.0,0.0,1504.06
356,0.0,0.0,1505.05
357,0.0,0.0,1504.08
358,0.0,0.0,1504.37
359,0.0,0.0,1507.1
360,0.0,0.0,1509.39
361,0.0,0.0,1504.89
362,0.0,0.0,1507.38
363,0.0,0.0,1504.65
364,0.0,0.0,1503.36
365,0.0,0.0,1503.76
366,0.0,0.0,1505.87
367,0.0,0.0,1505.59
368,0.0,0.0,1503.78
369,0.0,0.0,1496.23
370,0.0,0.0,1508.4
371,0.0,0.0,1507.62
372,0.0,0.0,1510.57
373,0.0,0.0,1503.39
374,0.0,0.0,1504.0
375,0.0,0.0,1503.31
376,0.0,0.0,1497.36
377,0.0,0.0,1513.52
378,0.0,0.0,1499.68
379,0.0,0.0,1510.05
380,0.0,0.0,1507.69
381,0.0,0.0,1501.2
382,0.0,0.0,1506.81
383,0.0,0.0,1501.03
384,0.0,0.0,1514.29
385,0.0,0.0,1506.56
386,0.0,0.0,1507.94
387,0.0,0.0,1497.3
388,0.0,0.0,1506.27
389,0.0,0.0,1502.66
390,0.0,0.0,1513.01
391,0.0,0.0,1505.96
392,0.0,0.0,1506.18
393,0.0,0.0,1501.58
394,0.0,0.0,1505.61
395,0.0,0.0,1511.35
396,0.0,0.0,1505.23
397,0.0,0.0,1507.3
398,0.0,0.0,1503.6
399,0.0,0.0,1504.34
400,0.0,0.0,1502.96
401,0.0,0.0,1505.11
402,0.0,0.0,1504.35
403,0.0,0.0,1503.09
404,0.0,0.0,1508.0
405,0.0,0.0,1503.06
406,0.0,0.0,1511.21
407,0.0,0.0,1507.01
408,0.0,0.0,1507.35
409,0.0,0.0,1507.35
410,0.0,0.0,1504.93
411,0.0,0.0,1503.08
412,0.0,0.0,1501.49
413,0.0,0.0,1504.34
414,0.0,0.0,1504.6
415,0.0,0.0,1511.97
416,0.0,0.0,1506.48
417,0.0,0.0,1505.26
418,0.0,0.0,1502.93
419,0.0,0.0,1503.81
420,0.0,0.0,1503.66
421,0.0,0.0,1499.1
422,0.0,0.0,1506.74
423,0.0,0.0,1509.78
424,0.0,0.0,1509.05
425,0.0,0.0,1509.92
426,0.0,0.0,1506.27
427,0.0,0.0,1504.75
428,0.0,0.0,1497.7
429,0.0,0.0,1503.75
430,0.0,0.0,1507.28
431,0.0,0.0,1501.71
432,0.0,0.0,1509.75
433,0.0,0.0,1506.36
434,0.0,0.0,1505.69
435,0.0,0.0,1511.6
436,0.0,0.0,1506.62
437,0.0,0.0,1502.89
438,0.0,0.0,1502.91
439,0.0,0.0,1503.85
440,0.0,0.0,1505.16
441,0.0,0.0,1510.4
442,0.0,0.0,1507.32
443,0.0,0.0,1503.92
444,0.0,0.0,1498.29
445,0.0,0.0,1511.98
446,0.0,0.0,1501.3
447,0.0,0.0,1507.0
448,0.0,0.0,1510.59
449,0.0,0.0,1500.53
450,0.0,0.0,1503.18
451,0.0,0.0,1501.28
452,0.0,0.0,1507.04
453,0.0,0.0,1509.66
454,0.0,0.0,1510.42
455,0.0,0.0,1504.89
456,0.0,0.0,1502.32
457,0.0,0.0,1500.24
458,0.0,0.0,1505.96
459,0.0,0.0,1510.43
460,0.0,0.0,1504.63
461,0.0,0.0,1503.39
462,0.0,0.0,1502.85
463,0.0,0.0,1507.33
464,0.0,0.0,1514.03
465,0.0,0.0,1503.73
466,0.0,0.0,1503.91
467,0.0,0.0,1502.01
468,0.0,0.0,1504.25
469,0.0,0.0,1504.92
470,0.0,0.0,1508.18
471,0.0,0.0,1505.75
472,0.0,0.0,1445.48
473,0.0,0.0,1415.74
474,0.0,0.0,1466.71
475,0.0,0.0,1499.51
476,0.0,0.0,1512.05
477,0.0,0.0,1501.08
478,0.0,0.0,1503.38
479,0.0,0.0,1507.61
480,0.0,0.0,1508.01
481,0.0,0.0,1507.37
482,0.0,0.0,1503.78
483,0.0,0.0,1504.5
484,0.0,0.0,1502.39
485,0.0,0.0,1503.07
486,0.0,0.0,1503.05
487,0.0,0.0,1504.08
488,0.0,0.0,1503.4
489,0.0,0.0,1499.46
490,0.0,0.0,1502.18
491,0.0,0.0,1502.26
492,0.0,0.0,1508.76
493,0.0,0.0,1501.92
494,0.0,0.0,1495.7
495,0.0,0.0,1425.35
496,0.0,0.0,1419.58
497,0.0,0.0,1479.94
498,0.0,0.0,1511.2
499,0.0,0.0,1505.29
500,0.0,0.0,1505.06
501,0.0,0.0,1509.14
502,0.0,0.0,1504.1
503,0.0,0.0,1501.32
504,0.0,0.0,1505.94
505,0.0,0.0,1507.61
506,0.0,0.0,1507.62
507,0.0,0.0,1497.2
508,0.0,0.0,1501.78
509,0.0,0.0,1499.97
510,0.0,0.0,1502.59
511,0.0,0.0,1505.54
512,0.0,0.0,1501.15
513,0.0,0.0,1503.54
514,0.0,0.0,1501.11
515,0.0,0.0,1507.68
516,0.0,0.0,1506.82
517,0.0,0.0,1506.55
518,0.0,0.0,1502.87
519,0.0,0.0,1503.06
520,0.0,0.0,1507.46
521,0.0,0.0,1502.83
522,0.0,0.0,1503.55
523,0.0,0.0,1509.16
524,0.0,0.0,1508.22
525,0.0,0.0,1503.96
526,0.0,0.0,1505.44
527,0.0,0.0,1503.15
528,0.0,0.0,1503.51
529,0.0,0.0,1498.39
530,0.0,0.0,1501.52
531,0.0,0.0,1500.01
532,0.0,0.0,1507.63
533,0.0,0.0,1507.22
534,0.0,0.0,1504.92
535,0.0,0.0,1498.2
536,0.0,0.0,1504.84
537,0.0,0.0,1506.51
538,0.0,0.0,1507.36
539,0.0,0.0,1506.32
540,0.0,0.0,1505.62
541,0.0,0.0,1502.8
542,0.0,0.0,1505.4
543,0.0,0.0,1505.13
544,0.0,0.0,1503.6
545,0.0,0.0,1501.6
546,0.0,0.0,1501.88
547,0.0,0.0,1505.2
548,0.0,0.0,1504.54
549,0.0,0.0,1502.92
550,0.0,0.0,1501.59
551,0.0,0.0,1502.55
552,0.0,0.0,1498.82
553,0.0,0.0,1502.81
554,0.0,0.0,1498.3
555,0.0,0.0,1504.24
556,0.0,0.0,1493.2
557,0.0,0.0,1497.35
558,0.0,0.0,1489.71
559,0.0,0.0,1500.79
560,0.0,0.0,1497.54
561,0.0,0.0,1498.88
562,0.0,0.0,1501.76
563,0.0,0.0,1499.99
564,0.0,0.0,1498.77
565,0.0,0.0,1500.39
566,0.0,0.0,1494.17
567,0.0,0.0,1497.39
568,0.0,0.0,1498.69
569,0.0,0.0,1498.08
570,0.0,0.0,1491.45
571,0.0,0.0,1488.82
572,0.0,0.0,1491.57
573,0.0,0.0,1491.27
574,0.0,0.0,1363.49
575,0.0,0.0,1324.57
576,0.0,0.0,1397.29
577,0.0,0.0,1487.23
578,0.0,0.0,1496.14
579,0.0,0.0,1497.93
580,0.0,0.0,1497.99
581,0.0,0.0,1498.18
582,0.0,0.0,1498.57
583,0.0,0.0,1494.39
584,0.0,0.0,1488.51
585,0.0,0.0,1493.47
586,0.0,0.0,1498.09
587,0.0,0.0,1491.32
588,0.0,0.0,1497.76
589,0.0,0.0,1499.41
590,0.0,0.0,1490.25
591,0.0,0.0,1496.78
592,0.0,0.0,1493.16
593,0.0,0.0,1496.61
594,0.0,0.0,1499.4
595,0.0,0.0,1499.09
596,0.0,0.0,1499.57
597,0.0,0.0,1501.0
598,0.0,0.0,1494.72
599,0.0,0.0,1500.12
600,0.0,0.0,1492.59
601,0.0,0.0,1497.43
602,0.0,0.0,1491.84
603,0.0,0.0,1495.79
604,0.0,0.0,1491.15
605,0.0,0.0,1497.28
606,0.0,0.0,1502.25
607,0.0,0.0,1501.64
608,0.0,0.0,1498.3
609,0.0,0.0,1501.42
610,0.0,0.0,1499.92
611,0.0,0.0,1495.94
612,0.0,0.0,1497.41
613,0.0,0.0,1501.01
614,0.0,0.0,1497.09
615,0.0,0.0,1497.68
616,0.0,0.0,1495.2
617,0.0,0.0,1487.99
618,0.0,0.0,1488.46
619,0.0,0.0,1482.94
620,0.0,0.0,1493.95
621,0.0,0.0,1494.43
622,0.0,0.0,1496.63
623,0.0,0.0,1494.9
624,0.0,0.0,1492.79
625,0.0,0.0,1496.7
626,0.0,0.0,1494.31
627,0.0,0.0,1492.5
628,0.0,0.0,1498.7
629,0.0,0.0,1493.49
630,0.0,0.0,1494.52
631,0.0,0.0,1495.24
632,0.0,0.0,1496.9
633,0.0,0.0,1495.01
634,0.0,0.0,1495.75
635,0.0,0.0,1494.95
636,0.0,0.0,1492.67
637,0.0,0.0,1494.31
638,0.0,0.0,1490.36
639,0.0,0.0,1489.73
640,0.0,0.0,1493.63
641,0.0,0.0,1492.11
642,0.0,0.0,1493.11
643,0.0,0.0,1489.54
644,0.0,0.0,1492.41
645,0.0,0.0,1489.6
646,0.0,0.0,1492.35
647,0.0,0.0,1488.14
648,0.0,0.0,1487.57
649,0.0,0.0,1488.21
650,0.0,0.0,1480.66
651,0.0,0.0,1485.38
652,0.0,0.0,1482.15
653,0.0,0.0,1487.67
654,0.0,0.0,1492.11
655,0.0,0.0,1490.33
656,0.0,0.0,1490.62
657,0.0,0.0,1481.31
658,0.0,0.0,1486.07
659,0.0,0.0,1483.25
660,0.0,0.0,1484.99
661,0.0,0.0,1482.24
662,0.0,0.0,1488.32
663,0.0,0.0,1480.06
664,0.0,0.0,1486.29
665,0.0,0.0,1487.34
666,0.0,0.0,1482.05
667,0.0,0.0,1479.78
668,0.0,0.0,1478.23
669,0.0,0.0,1484.61
670,0.0,0.0,1484.46
671,0.0,0.0,1480.63
672,0.0,0.0,1491.94
673,0.0,0.0,1491.61
674,0.0,0.0,1493.62
675,0.0,0.0,1491.56
676,0.0,0.0,1487.46
677,0.0,0.0,1490.32
678,0.0,0.0,1486.58
679,0.0,0.0,1485.46
680,0.0,0.0,1491.31
681,0.0,0.0,1490.66
682,0.0,0.0,1494.38
683,0.0,0.0,1490.75
684,0.0,0.0,1485.93
685,0.0,0.0,1483.34
686,0.0,0.0,1481.56
687,0.0,0.0,1489.01
688,0.0,0.0,1492.21
689,0.0,0.0,1491.43
690,0.0,0.0,1488.82
691,0.0,0.0,1490.93
692,0.0,0.0,1489.79
693,0.0,0.0,1486.6
694,0.0,0.0,1486.29
695,0.0,0.0,1489.01
696,0.0,0.0,1485.7
697,0.0,0.0,1490.57
698,0.0,0.0,1486.67
699,0.0,0.0,1490.21
700,0.0,0.0,1487.34
701,0.0,0.0,1486.34
702,0.0,0.0,1483.61
703,0.0,0.0,1476.23
704,0.0,0.0,1481.54
705,0.0,0.0,1479.85
706,0.0,0.0,1487.36
707,0.0,0.0,1487.48
708,0.0,0.0,1487.14
709,0.0,0.0,1485.49
710,0.0,0.0,1489.33
711,0.0,0.0,1481.71
712,0.0,0.0,1484.74
713,0.0,0.0,1486.13
714,0.0,0.0,1485.56
715,0.0,0.0,1485.72
716,0.0,0.0,1485.97
717,0.0,0.0,1474.63
718,0.0,0.0,1480.22
719,0.0,0.0,1477.39
720,0.0,0.0,1480.19
721,0.0,0.0,1484.11
722,0.0,0.0,1441.4
723,0.0,0.0,1420.18
724,0.0,0.0,1473.45
725,0.0,0.0,1482.21
726,0.0,0.0,1478.5
727,0.0,0.0,1477.2
728,0.0,0.0,1475.41
729,0.0,0.0,1480.41
730,0.0,0.0,1477.92
731,0.0,0.0,1477.42
732,0.0,0.0,1477.48
733,0.0,0.0,1479.43
734,0.0,0.0,1476.01
735,0.0,0.0,1478.29
736,0.0,0.0,1482.77
737,0.0,0.0,1477.97
738,0.0,0.0,1482.44
739,0.0,0.0,1485.17
740,0.0,0.0,1483.28
741,0.0,0.0,1479.08
742,0.0,0.0,1484.87
743,0.0,0.0,1476.43
744,0.0,0.0,1481.48
745,0.0,0.0,1485.17
746,0.0,0.0,1487.38
747,0.0,0.0,1485.73
748,0.0,0.0,1480.6
749,0.0,0.0,1486.32
750,0.0,0.0,1485.19
751,0.0,0.0,1485.02
752,0.0,0.0,1482.84
753,0.0,0.0,1485.72
754,0.0,0.0,1484.21
755,0.0,0.0,1488.02
756,0.0,0.0,1479.55
757,0.0,0.0,1474.36
758,0.0,0.0,1477.96
759,0.0,0.0,1473.97
760,0.0,0.0,1485.35
761,0.0,0.0,1488.52
762,0.0,0.0,1482.1
763,0.0,0.0,1485.27
764,0.0,0.0,1483.84
765,0.0,0.0,1482.54
766,0.0,0.0,1483.49
767,0.0,0.0,1484.69
768,0.0,0.0,1480.81
769,0.0,0.0,1478.89
770,0.0,0.0,1470.39
771,0.0,0.0,1476.99
772,0.0,0.0,1472.13
773,0.0,0.0,1475.39
774,0.0,0.0,1477.69
775,0.0,0.0,1475.65
776,0.0,0.0,1474.98
777,0.0,0.0,1470.5
778,0.0,0.0,1477.25
779,0.0,0.0,1479.33
780,0.0,0.0,1481.27
781,0.0,0.0,1483.51
782,0.0,0.0,1481.65
783,0.0,0.0,1481.47
784,0.0,0.0,1480.42
785,0.0,0.0,1477.13
786,0.0,0.0,1470.78
787,0.0,0.0,1474.76
788,0.0,0.0,1471.95
789,0.0,0.0,1475.34
790,0.0,0.0,1480.69
791,0.0,0.0,1482.52
792,0.0,0.0,1477.89
793,0.0,0.0,1474.77
794,0.0,0.0,1479.7
795,0.0,0.0,1473.01
796,0.0,0.0,1475.43
797,0.0,0.0,1476.2
798,0.0,0.0,1480.63
799,0.0,0.0,1474.32
800,0.0,0.0,1474.36
801,0.0,0.0,1481.83
802,0.0,0.0,1482.0
803,0.0,0.0,1484.47
804,0.0,0.0,1477.19
805,0.0,0.0,1479.96
806,0.0,0.0,1479.85
807,0.0,0.0,1480.21
808,0.0,0.0,1479.99
809,0.0,0.0,1480.4
810,0.0,0.0,1478.01
811,0.0,0.0,1477.87
812,0.0,0.0,1479.32
813,0.0,0.0,1478.03
814,0.0,0.0,1466.99
815,0.0,0.0,1475.45
816,0.0,0.0,1468.13
817,0.0,0.0,1476.29
818,0.0,0.0,1477.1
819,0.0,0.0,1467.82
820,0.0,0.0,1475.52
821,0.0,0.0,1050.12
822,0.0,0.0,1503.52
823,0.0,0.0,1503.52
824,0.0,0.0,1503.52
825,0.0,0.0,1503.52
826,0.0,0.0,1503.52
827,0.0,0.0,1503.52
828,0.0,0.0,1503.52
829,0.0,0.0,1503.52
830,0.0,0.0,1503.52
831,0.0,0.0,1503.52
832,0.0,0.0,606.57
833,0.0,0.0,799.26
834,0.0,0.0,1448.53
835,0.0,0.0,1508.2
836,0.0,0.0,1505.01
837,0.0,0.0,1505.63
838,0.0,0.0,1503.12
839,0.0,0.0,1504.81
840,0.0,0.0,1509.25
841,0.0,0.0,1503.26
842,0.0,0.0,1503.43
843,0.0,0.0,1508.6
844,0.0,0.0,1507.34
845,0.0,0.0,1503.12
846,0.0,0.0,1502.73
847,0.0,0.0,1508.84
848,0.0,0.0,1509.16
849,0.0,0.0,1497.77
850,0.0,0.0,1502.29
851,0.0,0.0,1509.7
852,0.0,0.0,1502.69
853,0.0,0.0,1505.59
854,0.0,0.0,1503.48
855,0.0,0.0,1504.84
856,0.0,0.0,1501.24
857,0.0,0.0,1509.89
858,0.0,0.0,1509.05
859,0.0,0.0,1507.38
860,0.0,0.0,1502.53
861,0.0,0.0,1503.1
862,0.0,0.0,1501.89
863,0.0,0.0,1510.73
864,0.0,0.0,1508.33
865,0.0,0.0,1502.21
866,0.0,0.0,1502.94
867,0.0,0.0,1502.94
868,0.0,0.0,1503.41
869,0.0,0.0,1508.05
870,0.0,0.0,1510.31
871,0.0,0.0,1506.51
872,0.0,0.0,1502.99
873,0.0,0.0,1500.85
874,0.0,0.0,1502.52
875,0.0,0.0,1504.11
876,0.0,0.0,1503.38
877,0.0,0.0,1510.78
878,0.0,0.0,1509.64
879,0.0,0.0,1504.27
880,0.0,0.0,1504.95
881,0.0,0.0,1503.79
882,0.0,0.0,1502.69
883,0.0,0.0,1503.8
884,0.0,0.0,1504.03
885,0.0,0.0,1510.14
886,0.0,0.0,1508.88
887,0.0,0.0,1503.3
888,0.0,0.0,1505.55
889,0.0,0.0,1504.95
890,0.0,0.0,1507.11
891,0.0,0.0,1504.7
892,0.0,0.0,1506.56
893,0.0,0.0,1505.07
894,0.0,0.0,1504.96
895,0.0,0.0,1507.77
896,0.0,0.0,1509.32
897,0.0,0.0,1509.39
898,0.0,0.0,1507.47
899,0.0,0.0,1506.48
900,0.0,0.0,1504.64
901,0.0,0.0,1504.73
902,0.0,0.0,1506.62
903,0.0,0.0,1504.8
904,0.0,0.0,1505.55
905,0.0,0.0,1508.04
906,0.0,0.0,1506.02
907,0.0,0.0,1505.24
908,0.0,0.0,1506.87
909,0.0,0.0,1504.88
910,0.0,0.0,1503.26
911,0.0,0.0,1504.08
912,0.0,0.0,1504.75
913,0.0,0.0,1509.6
914,0.0,0.0,1511.36
915,0.0,0.0,1505.44
916,0.0,0.0,1503.05
917,0.0,0.0,1507.87
918,0.0,0.0,1503.7
919,0.0,0.0,1502.44
920,0.0,0.0,1509.53
921,0.0,0.0,1508.44
922,0.0,0.0,1504.05
923,0.0,0.0,1498.58
924,0.0,0.0,1504.19
925,0.0,0.0,1503.15
