,"SUM(900, 1000)",FIT_100_001_P.PV,FIT_900_002_P.PV,FIT_1000_001_P.PV
608,4691.64,4610.61,2110.36,2581.28
609,4614.63,4714.56,2102.26,2512.37
610,4823.01,4970.7,2109.12,2713.89
611,4732.63,4706.95,2103.21,2629.42
612,4845.82,4906.26,2101.58,2744.24
613,4718.26,4775.14,2103.99,2614.27
614,4642.29,4638.79,2100.11,2542.18
615,4578.79,4540.39,2099.11,2479.68
616,4578.700000000001,4711.84,2103.69,2475.01
617,4640.24,4684.03,2099.26,2540.98
618,4527.09,4565.93,2103.11,2423.98
619,4682.27,4763.69,2104.25,2578.02
620,5072.97,5318.15,2098.26,2974.71
621,5055.21,5158.71,2107.0,2948.21
622,4608.4400000000005,4599.26,2107.78,2500.66
623,4707.110000000001,4687.74,2108.58,2598.53
624,4692.33,4683.81,2118.59,2573.74
625,4719.93,5050.7,2112.88,2607.05
626,5361.24,5260.51,2109.05,3252.19
627,4664.969999999999,4740.95,2117.91,2547.06
628,4719.26,4777.68,2115.95,2603.31
629,4707.85,4511.21,2110.22,2597.63
630,4660.77,4769.47,2118.99,2541.78
631,4775.389999999999,4662.53,2118.22,2657.17
632,4658.38,4522.05,2109.02,2549.36
633,4513.43,4832.89,2113.68,2399.75
634,4632.65,4564.63,2113.4,2519.25
635,4870.9,5027.59,2107.6,2763.3
636,5084.6,5234.38,2106.73,2977.87
637,5042.08,4889.35,2106.28,2935.8
638,4744.99,4783.87,2103.25,2641.74
639,4622.18,4582.87,2103.08,2519.1
640,4711.639999999999,4691.92,2101.0,2610.64
641,4624.88,4730.19,2102.32,2522.56
642,4536.32,4480.79,2101.8,2434.52
643,4577.15,4808.09,2098.46,2478.69
644,4603.6,4637.7,2105.05,2498.55
645,4596.92,4493.32,2100.4,2496.52
646,4633.120000000001,4827.74,2098.78,2534.34
647,4746.59,4588.45,2105.97,2640.62
648,4643.12,4578.11,2106.68,2536.44
649,4641.9,4730.78,2109.9,2532.0
650,4720.25,4865.58,2113.53,2606.72
651,5222.91,5255.66,2112.11,3110.8
652,4793.17,4927.18,2111.03,2682.14
653,4782.219999999999,4818.32,2115.98,2666.24
654,4762.77,4564.26,2113.28,2649.49
655,4662.19,4777.57,2117.47,2544.72
656,5185.41,5231.75,2115.78,3069.63
657,4714.57,4728.02,2113.41,2601.16
658,4665.8099999999995,4595.48,2116.92,2548.89
659,4830.32,4687.92,2111.28,2719.04
660,4756.38,5026.12,2113.73,2642.65
661,4834.049999999999,4547.73,2113.16,2720.89
662,4717.75,4937.27,2105.02,2612.73
663,5026.68,5042.13,2103.74,2922.94
664,4714.93,4591.0,2102.94,2611.99
665,4739.75,4642.32,2097.95,2641.8
666,4609.42,4927.96,2105.44,2503.98
667,5078.73,5041.31,2105.24,2973.49
668,4755.389999999999,4558.63,2097.52,2657.87
669,4685.02,4865.52,2103.05,2581.97
670,4693.99,4620.38,2100.4,2593.59
671,4604.860000000001,4517.38,2099.88,2504.98
672,4655.85,4769.38,2105.62,2550.23
673,4659.209999999999,4716.5,2099.24,2559.97
674,4644.99,4501.27,2103.12,2541.87
675,4537.93,4665.11,2111.8,2426.13
676,4583.92,4841.37,2103.11,2480.81
677,4635.4,4477.79,2117.52,2517.88
678,4663.389999999999,4808.35,2113.75,2549.64
679,5123.44,5351.61,2111.95,3011.49
680,4789.47,4592.11,2121.17,2668.3
681,4951.0599999999995,5005.69,2112.32,2838.74
682,4727.32,4688.74,2118.29,2609.03
683,4510.15,4608.85,872.86,3637.29
684,6802.465,4679.86,2104.615,4697.85
685,4700.18,4719.07,2104.93,2595.25
686,4650.55,4593.7,2119.86,2530.69
687,4605.07,4611.51,2101.73,2503.34
688,4530.85,4793.95,2110.25,2420.6
689,4581.6900000000005,4475.44,2106.83,2474.86
690,4583.65,4701.41,2103.67,2479.98
691,5074.41,5334.02,2105.95,2968.46
692,4845.389999999999,4911.17,2101.75,2743.64
693,4907.27,4957.48,2102.97,2804.3
694,4623.05,4619.36,2102.07,2520.98
695,4658.07,4790.27,2101.59,2556.48
696,4699.389999999999,4586.81,2104.72,2594.67
697,4750.57,4614.06,2104.49,2646.08
698,4727.92,4755.87,2101.66,2626.26
699,5226.01,5493.08,2108.0,3118.01
700,4925.85,4845.4,2103.36,2822.49
701,4650.389999999999,4792.4,2106.2,2544.19
702,4799.76,4482.21,2115.82,2683.94
703,4714.3099999999995,4752.52,2108.77,2605.54
704,4646.299999999999,4730.59,2114.68,2531.62
705,4646.469999999999,4519.07,2113.54,2532.93
706,4656.44,5000.03,2110.97,2545.47
707,5400.85,5403.49,2115.29,3285.56
708,4735.6900000000005,4725.31,2114.01,2621.68
709,4713.12,4708.51,2111.49,2601.63
710,4662.139999999999,4593.08,2115.85,2546.29
711,4701.66,4800.58,2108.62,2593.04
712,4656.32,4428.03,2114.67,2541.65
713,4609.91,4750.53,2110.14,2499.77
714,4625.0599999999995,4765.69,2101.93,2523.13
715,4642.55,4514.27,2109.46,2533.09
716,4639.6,4624.16,2100.3,2539.3
717,4569.2,4806.21,2106.87,2462.33
718,4640.59,4593.82,2102.69,2537.9
719,4651.59,4514.23,2098.35,2553.24
720,4597.0,4855.13,2102.36,2494.64
721,4650.15,4600.27,2103.98,2546.17
722,4560.48,4495.77,2103.74,2456.74
723,4754.74,4816.07,2102.3,2652.44
724,4616.0,4634.58,2100.57,2515.43
725,4668.17,4682.41,2104.96,2563.21
726,5304.870000000001,5433.18,2105.76,3199.11
727,4778.93,4992.78,2116.41,2662.52
728,4754.02,4447.52,2113.52,2640.5
729,4749.63,4802.94,2108.63,2641.0
730,4773.32,4696.45,2118.17,2655.15
731,4655.08,4510.68,2112.89,2542.19
732,4776.780000000001,5082.15,2109.94,2666.84
733,5336.9400000000005,5307.34,2115.69,3221.25
734,4700.16,4788.47,2111.43,2588.73
735,4696.12,4604.44,2120.4,2575.72
736,4761.95,4611.33,2108.68,2653.27
737,4664.93,5062.43,2112.9,2552.03
738,5387.93,5297.39,2110.39,3277.54
739,4656.11,4922.84,2111.24,2544.87
740,4762.1,4535.46,2103.53,2658.57
741,4705.91,4655.23,2108.46,2597.45
742,4606.85,4759.75,2103.07,2503.78
743,4745.530000000001,4489.09,2104.67,2640.86
744,4610.37,4747.58,2100.62,2509.75
745,4539.39,4642.55,2103.38,2436.01
746,4598.13,4574.8,2101.84,2496.29
747,4593.49,4750.87,2100.45,2493.04
748,5094.71,5203.05,2102.46,2992.25
749,4770.3099999999995,4761.74,2101.74,2668.57
750,4817.54,5031.3,2098.95,2718.59
751,4799.05,4632.68,2107.55,2691.5
752,4684.75,4654.53,2106.92,2577.83
753,4722.719999999999,4669.56,2105.83,2616.89
754,4536.09,4749.96,2115.47,2420.62
755,4648.28,4436.52,2109.56,2538.72
756,4647.21,4753.64,2112.93,2534.28
757,4676.64,4800.27,2114.82,2561.82
758,4559.54,4407.23,2110.71,2448.83
759,4642.63,4789.95,2116.71,2525.92
760,4607.24,4674.55,2118.2,2489.04
761,4595.3099999999995,4513.28,2110.79,2484.52
762,4651.88,4747.8,2113.71,2538.17
763,4920.01,5095.12,2110.09,2809.92
764,4984.96,5076.75,2108.05,2876.91
765,4673.77,4736.73,2108.2,2565.57
766,4917.02,4875.42,2107.55,2809.47
767,4658.780000000001,4796.13,2107.73,2551.05
768,4710.42,4478.35,2103.78,2606.64
769,4669.52,4752.76,2105.48,2564.04
770,4878.3,5158.66,2095.78,2782.52
771,5115.29,5330.9,2101.94,3013.35
772,4723.31,4539.01,2102.01,2621.3
773,4774.29,4677.19,2102.12,2672.17
774,4691.879999999999,4712.69,2105.39,2586.49
775,4727.33,4631.06,2100.64,2626.69
776,4598.969999999999,4511.56,2100.39,2498.58
777,4625.01,4777.09,2103.58,2521.43
778,4572.1,4585.36,2107.05,2465.05
779,4716.45,4779.52,2111.98,2604.47
780,5139.299999999999,5327.95,2112.41,3026.89
781,4959.3099999999995,4915.75,2111.84,2847.47
782,4823.0,4697.27,2118.62,2704.38
783,4635.92,4715.31,2116.88,2519.04
784,4526.68,4673.65,565.11,3961.57
785,6735.525,4534.96,2104.615,4630.91
786,6704.445,4638.84,2104.615,4599.83
787,6700.205,4873.72,2104.615,4595.59
788,6708.6449999999995,4359.55,2104.615,4604.03
789,6713.1449999999995,4755.01,2104.615,4608.53
790,6701.775,4728.01,2104.615,4597.16
791,4798.98,4570.89,2030.5,2768.48
792,4746.77,4572.78,2103.95,2642.82
793,4627.89,4858.19,2111.61,2516.28
794,4598.13,4501.26,2091.63,2506.5
795,4652.139999999999,4550.24,2104.43,2547.71
796,4664.17,4895.96,2101.57,2562.6
797,4725.8099999999995,4434.72,2095.85,2629.96
798,4017.88,3791.35,368.58,3649.3
799,2860.825,362.58,2104.615,756.21
800,2405.9849999999997,4717.27,2104.615,301.37
801,4722.889999999999,4717.27,2104.615,2618.2749999999996
802,4722.889999999999,4717.27,2104.615,2618.2749999999996
803,4722.889999999999,4717.27,2104.615,2618.2749999999996
804,4722.889999999999,4717.27,2104.615,2618.2749999999996
805,4722.889999999999,4717.27,2104.615,2618.2749999999996
806,4722.889999999999,4717.27,2104.615,2618.2749999999996
807,4722.889999999999,4717.27,2104.615,2618.2749999999996
808,4722.889999999999,4717.27,2104.615,2618.2749999999996
809,4722.889999999999,4717.27,2104.615,2618.2749999999996
810,4722.889999999999,4717.27,2104.615,2618.2749999999996
811,4722.889999999999,4717.27,2104.615,2618.2749999999996
812,4722.889999999999,4717.27,2104.615,2618.2749999999996
813,4722.889999999999,4717.27,2104.615,2618.2749999999996
814,4722.889999999999,4717.27,2104.615,2618.2749999999996
815,4722.889999999999,4717.27,2104.615,2618.2749999999996
816,4722.889999999999,4717.27,2104.615,2618.2749999999996
817,4722.889999999999,4717.27,2104.615,2618.2749999999996
818,4722.889999999999,4717.27,2104.615,2618.2749999999996
819,4722.889999999999,4717.27,2104.615,2618.2749999999996
820,4722.889999999999,4717.27,2104.615,2618.2749999999996
821,4722.889999999999,4717.27,2104.615,2618.2749999999996
822,4722.889999999999,4717.27,2104.615,2618.2749999999996
823,4722.889999999999,4717.27,2104.615,2618.2749999999996
824,4722.889999999999,4717.27,2104.615,2618.2749999999996
825,4722.889999999999,4717.27,2104.615,2618.2749999999996
826,4722.889999999999,4717.27,2104.615,2618.2749999999996
827,4722.889999999999,4717.27,2104.615,2618.2749999999996
828,4722.889999999999,4717.27,2104.615,2618.2749999999996
829,4722.889999999999,4717.27,2104.615,2618.2749999999996
830,4722.889999999999,4717.27,2104.615,2618.2749999999996
831,4722.889999999999,4717.27,2104.615,2618.2749999999996
832,4722.889999999999,4717.27,2104.615,2618.2749999999996
833,4722.889999999999,4717.27,2104.615,2618.2749999999996
834,4722.889999999999,4717.27,2104.615,2618.2749999999996
835,4722.889999999999,4717.27,2104.615,2618.2749999999996
836,4722.889999999999,4717.27,2104.615,2618.2749999999996
837,4722.889999999999,4717.27,2104.615,2618.2749999999996
838,4722.889999999999,4717.27,2104.615,2618.2749999999996
839,4722.889999999999,4717.27,2104.615,2618.2749999999996
840,4722.889999999999,4717.27,2104.615,2618.2749999999996
841,4722.889999999999,4717.27,2104.615,2618.2749999999996
842,4722.889999999999,4717.27,2104.615,2618.2749999999996
843,4722.889999999999,4717.27,2104.615,2618.2749999999996
844,4722.889999999999,4717.27,2104.615,2618.2749999999996
845,4722.889999999999,4717.27,2104.615,2618.2749999999996
846,4722.889999999999,4717.27,2104.615,2618.2749999999996
847,4722.889999999999,4717.27,2104.615,2618.2749999999996
848,4722.889999999999,4717.27,2104.615,2618.2749999999996
849,4722.889999999999,4717.27,2104.615,2618.2749999999996
850,4722.889999999999,4717.27,2104.615,2618.2749999999996
851,4722.889999999999,4717.27,2104.615,2618.2749999999996
852,4722.889999999999,4717.27,2104.615,2618.2749999999996
853,4722.889999999999,4717.27,2104.615,2618.2749999999996
854,4722.889999999999,4717.27,2104.615,2618.2749999999996
855,4722.889999999999,4717.27,2104.615,2618.2749999999996
856,4722.889999999999,4717.27,2104.615,2618.2749999999996
857,4722.889999999999,4717.27,2104.615,2618.2749999999996
858,4722.889999999999,4717.27,2104.615,2618.2749999999996
859,4722.889999999999,4717.27,2104.615,2618.2749999999996
860,4722.889999999999,4717.27,2104.615,2618.2749999999996
861,4722.889999999999,4717.27,2104.615,2618.2749999999996
862,4722.889999999999,4717.27,2104.615,2618.2749999999996
863,4722.889999999999,4717.27,2104.615,2618.2749999999996
864,4722.889999999999,4717.27,2104.615,2618.2749999999996
865,4722.889999999999,4717.27,2104.615,2618.2749999999996
866,4722.889999999999,4717.27,2104.615,2618.2749999999996
867,4722.889999999999,4717.27,2104.615,2618.2749999999996
868,4722.889999999999,4717.27,2104.615,2618.2749999999996
869,4722.889999999999,4717.27,2104.615,2618.2749999999996
870,4722.889999999999,4717.27,2104.615,2618.2749999999996
871,4722.889999999999,4717.27,2104.615,2618.2749999999996
872,4722.889999999999,4717.27,2104.615,2618.2749999999996
873,4722.889999999999,4717.27,2104.615,2618.2749999999996
874,4722.889999999999,4717.27,2104.615,2618.2749999999996
875,4722.889999999999,4717.27,2104.615,2618.2749999999996
876,4722.889999999999,4717.27,2104.615,2618.2749999999996
877,4722.889999999999,4717.27,2104.615,2618.2749999999996
878,4722.889999999999,4717.27,2104.615,2618.2749999999996
879,4722.889999999999,4717.27,2104.615,2618.2749999999996
880,4722.889999999999,4717.27,2104.615,2618.2749999999996
881,4722.889999999999,4717.27,2104.615,2618.2749999999996
882,4722.889999999999,4717.27,2104.615,2618.2749999999996
883,4722.889999999999,4717.27,2104.615,2618.2749999999996
884,4722.889999999999,4717.27,2104.615,2618.2749999999996
885,4722.889999999999,4717.27,2104.615,2618.2749999999996
886,4722.889999999999,4717.27,2104.615,2618.2749999999996
887,4722.889999999999,4717.27,2104.615,2618.2749999999996
888,4722.889999999999,4717.27,2104.615,2618.2749999999996
889,4722.889999999999,4717.27,2104.615,2618.2749999999996
890,4722.889999999999,4717.27,2104.615,2618.2749999999996
891,4722.889999999999,4717.27,2104.615,2618.2749999999996
892,4722.889999999999,4717.27,2104.615,2618.2749999999996
893,4722.889999999999,4717.27,2104.615,2618.2749999999996
894,4722.889999999999,4717.27,2104.615,2618.2749999999996
895,4722.889999999999,4717.27,2104.615,2618.2749999999996
896,4722.889999999999,4717.27,2104.615,2618.2749999999996
897,4722.889999999999,4717.27,2104.615,2618.2749999999996
898,4722.889999999999,4717.27,2104.615,2618.2749999999996
899,4722.889999999999,4717.27,2104.615,2618.2749999999996
900,4722.889999999999,4717.27,2104.615,2618.2749999999996
901,4722.889999999999,4717.27,2104.615,2618.2749999999996
902,4722.889999999999,4717.27,2104.615,2618.2749999999996
903,4722.889999999999,4717.27,2104.615,2618.2749999999996
904,4722.889999999999,4717.27,2104.615,2618.2749999999996
905,4722.889999999999,4717.27,2104.615,2618.2749999999996
906,4722.889999999999,4717.27,2104.615,2618.2749999999996
907,4722.889999999999,4717.27,2104.615,2618.2749999999996
908,4722.889999999999,4717.27,2104.615,2618.2749999999996
909,4722.889999999999,4717.27,2104.615,2618.2749999999996
910,4722.889999999999,4717.27,2104.615,2618.2749999999996
911,4722.889999999999,4717.27,2104.615,2618.2749999999996
912,4722.889999999999,4717.27,2104.615,2618.2749999999996
913,4722.889999999999,4717.27,2104.615,2618.2749999999996
914,4722.889999999999,4717.27,2104.615,2618.2749999999996
915,4722.889999999999,4717.27,2104.615,2618.2749999999996
916,4722.889999999999,4717.27,2104.615,2618.2749999999996
917,4722.889999999999,4717.27,2104.615,2618.2749999999996
918,2411.9249999999997,4717.27,2104.615,307.31
919,4722.889999999999,4717.27,2104.615,2618.2749999999996
920,4722.889999999999,4717.27,2104.615,2618.2749999999996
921,4722.889999999999,4717.27,2104.615,2618.2749999999996
922,4722.889999999999,4717.27,2104.615,2618.2749999999996
923,4722.889999999999,4717.27,2104.615,2618.2749999999996
924,4722.889999999999,4717.27,2104.615,2618.2749999999996
925,4722.889999999999,4717.27,2104.615,2618.2749999999996
926,4722.889999999999,4717.27,2104.615,2618.2749999999996
927,4722.889999999999,4717.27,2104.615,2618.2749999999996
928,4722.889999999999,4717.27,2104.615,2618.2749999999996
929,4722.889999999999,4717.27,2104.615,2618.2749999999996
930,4722.889999999999,4717.27,2104.615,2618.2749999999996
931,4722.889999999999,4717.27,2104.615,2618.2749999999996
932,4722.889999999999,4717.27,2104.615,2618.2749999999996
933,4722.889999999999,4717.27,2104.615,2618.2749999999996
934,4722.889999999999,4717.27,2104.615,2618.2749999999996
935,4722.889999999999,4717.27,2104.615,2618.2749999999996
936,4722.889999999999,4717.27,2104.615,2618.2749999999996
937,4722.889999999999,4717.27,2104.615,2618.2749999999996
938,5962.254999999999,3811.53,2104.615,3857.64
939,17410.585,3843.06,2104.615,15305.97
940,20104.515,3787.4,2104.615,17999.9
941,20104.515,3795.78,2104.615,17999.9
942,20104.495000000003,3796.45,2104.615,17999.88
943,20104.375,3808.51,2104.615,17999.76
944,20011.065000000002,4081.54,2104.615,17906.45
945,20038.015,4615.1,2104.615,17933.4
946,20104.515,4770.09,2104.615,17999.9
947,20104.515,4776.59,2104.615,17999.9
948,20104.515,4774.51,2104.615,17999.9
949,20104.515,3843.38,2104.615,17999.9
950,18967.725,3864.07,2104.615,16863.11
951,19318.225,4161.23,2104.615,17213.61
952,19847.004999999997,4478.28,2104.615,17742.39
953,20104.515,4783.37,2104.615,17999.9
954,20104.515,4744.04,2104.615,17999.9
955,9928.205,4396.63,2104.615,7823.59
956,7133.565,4815.34,2104.615,5028.95
957,6999.215,4821.84,2104.615,4894.6
958,7084.295,4886.21,2104.615,4979.68
959,6819.125,4861.9,2104.615,4714.51
960,5177.75,4471.27,1282.33,3895.42
961,4684.379999999999,4739.41,2118.24,2566.14
962,4651.43,5050.37,2122.34,2529.09
963,5191.76,4874.84,2113.5,3078.26
964,4664.139999999999,4774.74,2114.74,2549.4
965,4701.23,4657.66,2117.83,2583.4
966,5080.030000000001,5209.42,2116.61,2963.42
967,4856.73,5022.81,2116.81,2739.92
968,4772.71,4463.32,2114.5,2658.21
969,4794.88,5288.87,2117.81,2677.07
970,5144.68,4981.93,2118.77,3025.91
971,4841.139999999999,4834.24,2103.85,2737.29
972,4847.9400000000005,4925.51,2109.53,2738.41
973,4981.33,5014.58,2112.63,2868.7
974,4722.93,4706.06,2098.64,2624.29
975,4727.780000000001,4513.31,2104.3,2623.48
976,4634.6,4902.53,2103.03,2531.57
977,4832.719999999999,4433.16,2101.35,2731.37
978,4616.77,4644.98,2101.9,2514.87
979,5170.73,5319.03,2098.08,3072.65
980,4709.41,4800.28,2102.69,2606.72
981,4738.48,4491.9,2102.72,2635.76
982,4611.86,4844.58,2099.91,2511.95
983,4706.24,4548.24,2105.44,2600.8
984,4614.47,4673.37,2107.51,2506.96
985,4780.65,4622.76,2100.68,2679.97
986,4679.57,4705.11,2113.48,2566.09
987,4631.88,4547.99,2115.06,2516.82
988,4558.6,4766.41,2111.65,2446.95
989,4763.95,4845.93,2120.79,2643.16
990,4970.91,5031.92,2112.55,2858.36
991,5015.77,4966.46,2110.12,2905.65
992,4660.83,4761.33,2121.23,2539.6
993,4913.71,4935.74,2113.09,2800.62
994,4617.25,4682.45,2114.7,2502.55
995,4975.9,5101.19,2112.66,2863.24
996,4662.5,4430.37,2115.83,2546.67
997,4656.35,4744.33,2111.73,2544.62
998,4807.21,4996.97,2107.08,2700.13
999,4825.639999999999,4812.57,2105.35,2720.29
1000,4676.42,4715.55,2104.94,2571.48
1001,5099.66,5261.17,2105.75,2993.91
1002,4710.389999999999,4828.48,2098.15,2612.24
1003,4646.99,4473.77,2104.99,2542.0
1004,4602.99,4604.98,2104.96,2498.03
1005,4627.65,4885.62,2094.48,2533.17
1006,4695.26,4497.41,2101.62,2593.64
1007,4804.1900000000005,5191.84,2107.05,2697.14
1008,5312.68,5301.21,2096.59,3216.09
1009,4664.450000000001,4568.4,2105.63,2558.82
1010,4738.969999999999,4674.17,2106.24,2632.73
1011,4654.45,4744.41,2103.39,2551.06
1012,4636.629999999999,4563.31,2113.45,2523.18
1013,4647.23,4568.09,2107.02,2540.21
1014,4895.11,5153.94,2111.22,2783.89
1015,4862.01,4769.43,2119.19,2742.82
1016,4638.25,4553.88,2106.49,2531.76
1017,4529.790000000001,4748.18,2114.76,2415.03
1018,4664.02,4700.08,2118.09,2545.93
1019,4647.67,4465.8,2110.94,2536.73
1020,4637.65,4872.58,2119.71,2517.94
1021,4805.07,4908.71,2112.8,2692.27
1022,4586.47,4357.45,2112.88,2473.59
1023,4538.129999999999,4786.55,2114.91,2423.22
1024,4623.0599999999995,4724.09,2106.52,2516.54
1025,4514.41,4511.48,2107.41,2407.0
1026,4608.84,4558.34,2099.73,2509.11
1027,4596.78,4890.41,2110.64,2486.14
1028,4593.79,4442.0,2102.16,2491.63
1029,4582.360000000001,4599.04,2099.52,2482.84
1030,4594.43,4871.63,2101.06,2493.37
1031,4683.29,4517.93,2106.39,2576.9
1032,4609.77,4526.7,2105.36,2504.41
1033,4618.889999999999,4835.31,2098.2,2520.69
1034,4613.65,4576.39,2105.65,2508.0
1035,4743.93,4540.37,2102.46,2641.47
1036,4516.549999999999,4780.97,2102.41,2414.14
1037,4709.360000000001,4740.66,2106.8,2602.56
1038,4737.41,4857.54,2108.13,2629.28
1039,4946.41,5035.01,2113.7,2832.71
1040,4645.46,4533.99,2113.31,2532.15
1041,4735.58,4813.54,2113.71,2621.87
1042,5160.51,5046.82,2112.48,3048.03
1043,4629.08,4624.11,2111.14,2517.94
1044,4730.280000000001,4868.89,2119.52,2610.76
1045,5103.0599999999995,5145.43,2114.96,2988.1
1046,4707.42,4726.28,2112.43,2594.99
1047,4919.11,5009.24,2112.22,2806.89
1048,4956.35,5087.66,2110.48,2845.87
1049,4839.75,4631.57,2114.15,2725.6
1050,4796.52,4749.71,2112.11,2684.41
1051,4658.0,4752.15,2103.79,2554.21
1052,4943.58,5116.36,2105.35,2838.23
1053,4938.05,5003.01,2109.29,2828.76
1054,4617.93,4693.22,2101.17,2516.76
1055,4593.29,4456.64,2103.58,2489.71
1056,4769.59,4827.2,2104.64,2664.95
1057,4630.29,4620.72,2097.04,2533.25
1058,4610.99,4479.39,2105.51,2505.48
1059,4630.46,4744.27,2100.35,2530.11
1060,4543.6,4695.16,2101.12,2442.48
1061,4656.88,4593.96,2107.05,2549.83
1062,4795.08,4897.29,2099.15,2695.93
1063,4851.8099999999995,4955.11,2108.94,2742.87
1064,4644.3099999999995,4409.97,2106.77,2537.54
1065,4603.43,4875.89,2109.06,2494.37
1066,5150.87,5289.13,2117.81,3033.06
1067,4704.04,4627.14,2106.57,2597.47
1068,4777.25,4851.69,2117.1,2660.15
1069,4966.299999999999,4913.01,2116.66,2849.64
1070,4641.8,4574.93,2112.73,2529.07
1071,4713.5599999999995,4714.33,2116.67,2596.89
1072,4938.03,4958.07,2115.93,2822.1
1073,4788.23,4854.19,2110.08,2678.15
1074,4833.59,4827.03,2117.66,2715.93
1075,4779.86,4629.59,2112.66,2667.2
1076,4834.469999999999,5218.32,2113.41,2721.06
1077,4933.84,4517.59,2113.23,2820.61
1078,4631.74,4729.56,2103.56,2528.18
1079,4657.72,4696.31,2110.38,2547.34
1080,4602.42,4611.4,2102.22,2500.2
1081,5178.8099999999995,5311.95,2099.63,3079.18
1082,4645.23,4702.94,2108.93,2536.3
1083,4714.88,4610.11,2100.8,2614.08
1084,4758.9,4783.46,2103.7,2655.2
1085,4956.38,4997.1,2101.35,2855.03
1086,4673.83,4509.56,2099.45,2574.38
1087,4663.26,4936.25,2104.15,2559.11
1088,5055.74,4899.55,2104.43,2951.31
1089,4717.27,4645.02,2100.56,2616.71
1090,4624.12,4747.41,2113.15,2510.97
1091,4525.35,4657.32,2102.8,2422.55
1092,4606.86,4608.97,2111.37,2495.49
1093,4674.219999999999,4693.09,2112.33,2561.89
1094,4921.54,5022.97,2107.47,2814.07
1095,4862.57,4695.09,2117.78,2744.79
1096,4790.84,4792.75,2111.49,2679.35
1097,4962.92,5114.16,2108.47,2854.45
1098,4835.9,4833.33,2111.83,2724.07
1099,4856.95,4718.62,2114.52,2742.43
1100,4654.6,4658.59,2117.71,2536.89
1101,4567.99,4771.37,2110.17,2457.82
1102,4606.3099999999995,4420.54,2113.21,2493.1
1103,4579.78,4818.41,2112.81,2466.97
1104,4521.35,4610.96,2105.41,2415.94
1105,4595.09,4558.25,2111.74,2483.35
1106,4631.12,4611.45,2105.04,2526.08
1107,4496.62,4935.26,2100.14,2396.48
1108,4589.27,4301.56,2108.14,2481.13
1109,4579.6900000000005,4794.34,2099.71,2479.98
1110,4513.1900000000005,4740.27,2100.85,2412.34
1111,4592.42,4503.89,2104.9,2487.52
1112,4642.63,4556.1,2100.96,2541.67
1113,4528.03,4863.94,2105.89,2422.14
1114,4670.48,4492.18,2101.55,2568.93
1115,4689.73,4652.9,2106.07,2583.66
1116,5042.07,5482.92,2099.69,2942.38
1117,5048.18,4690.95,2106.83,2941.35
1118,4649.469999999999,4763.5,2113.31,2536.16
1119,4766.030000000001,4690.92,2110.65,2655.38
1120,4913.96,5229.13,2114.34,2799.62
1121,4754.110000000001,4552.98,2112.32,2641.79
1122,4730.74,4848.25,2110.21,2620.53
1123,4696.75,4554.73,2117.56,2579.19
1124,4773.889999999999,4942.47,2116.17,2657.72
1125,5231.66,5240.73,2114.62,3117.04
1126,4652.0,4601.08,2118.48,2533.52
1127,4726.96,4746.8,2114.26,2612.7
1128,4941.07,5022.27,2113.54,2827.53
1129,4709.86,4616.05,2118.97,2590.89
1130,4766.15,4584.26,2108.89,2657.26
1131,4817.04,5175.69,2107.09,2709.95
1132,4918.4,5024.66,2106.19,2812.21
1133,4688.030000000001,4394.92,2107.34,2580.69
1134,4751.57,4886.65,2106.83,2644.74
1135,4903.549999999999,4971.12,2096.66,2806.89
1136,4812.700000000001,4600.55,2102.26,2710.44
1137,4658.49,4675.87,2105.22,2553.27
1138,4650.5599999999995,4869.89,2104.97,2545.59
1139,5029.99,4842.92,2100.86,2929.13
1140,4811.28,4813.68,2103.39,2707.89
1141,4646.45,4748.66,2108.14,2538.31
1142,4588.870000000001,4507.52,2100.32,2488.55
1143,4588.629999999999,4789.61,2106.7,2481.93
1144,4666.360000000001,4505.71,2106.36,2560.0
1145,4527.16,4739.34,2113.87,2413.29
1146,4824.93,4700.85,2107.83,2717.1
1147,4863.030000000001,5101.25,2109.52,2753.51
1148,4931.88,4833.92,2113.76,2818.12
1149,4646.45,4766.16,2110.99,2535.46
1150,4671.83,4432.92,2115.9,2555.93
1151,4625.02,4725.97,2111.99,2513.03
1152,4610.23,4742.37,2108.81,2501.42
1153,4653.75,4542.17,2118.79,2534.96
1154,5146.29,5219.25,2113.07,3033.22
1155,4805.46,4965.99,2112.39,2693.07
1156,4777.65,4470.23,2113.05,2664.6
1157,4645.54,4620.05,2103.07,2542.47
1158,4799.48,4890.33,2104.81,2694.67
1159,5232.45,5227.6,2107.62,3124.83
1160,4807.4400000000005,4747.04,2101.05,2706.39
1161,4652.93,4941.38,2104.98,2547.95
1162,4688.6900000000005,4356.63,2100.93,2587.76
1163,4549.9400000000005,4766.26,2101.65,2448.29
1164,4603.950000000001,4716.65,2104.61,2499.34
1165,4612.34,4613.07,2100.78,2511.56
1166,4776.28,4971.58,2100.08,2676.2
1167,4906.74,5048.95,2102.04,2804.7
1168,4731.39,4612.0,2104.01,2627.38
1169,5125.96,5257.46,2111.23,3014.73
1170,4770.200000000001,4875.14,2101.26,2668.94
1171,4615.76,4390.18,2110.36,2505.4
1172,4685.17,4822.68,2120.12,2565.05
1173,4766.82,4669.47,2110.52,2656.3
1174,4655.1900000000005,4547.39,2113.21,2541.98
1175,4684.01,4578.2,2116.39,2567.62
