,FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
993,804.89,699.93,805.36
994,804.89,699.93,805.36
995,804.89,699.93,805.36
996,804.89,699.93,805.36
997,804.89,699.93,805.36
998,804.89,699.93,805.36
999,804.89,699.93,805.36
1000,804.89,699.93,805.36
1001,804.89,699.93,805.36
1002,804.89,699.93,805.36
1003,804.89,699.93,805.36
1004,804.89,699.93,805.36
1005,804.89,699.93,805.36
1006,804.89,699.93,805.36
1007,804.89,699.93,805.36
1008,804.89,699.93,805.36
1009,804.89,699.93,805.36
1010,804.89,699.93,805.36
1011,804.89,699.93,805.36
1012,804.89,699.93,805.36
1013,804.89,699.93,805.36
1014,804.89,699.93,805.36
1015,804.89,699.93,805.36
1016,804.89,699.93,805.36
1017,804.89,699.93,805.36
1018,804.89,699.93,805.36
1019,804.89,699.93,805.36
1020,804.89,699.93,805.36
1021,804.89,699.93,805.36
1022,804.89,699.93,805.36
1023,804.89,699.93,805.36
1024,804.89,699.93,805.36
1025,804.89,699.93,805.36
1026,804.89,699.93,805.36
1027,804.89,699.93,805.36
1028,804.89,699.93,805.36
1029,804.89,699.93,805.36
1030,804.89,699.93,805.36
1031,804.89,699.93,805.36
1032,804.89,699.93,805.36
1033,804.89,699.93,805.36
1034,804.89,699.93,805.36
1035,804.89,699.93,805.36
1036,804.89,699.93,805.36
1037,804.89,699.93,805.36
1038,804.89,699.93,805.36
1039,804.89,699.93,805.36
1040,804.89,699.93,805.36
1041,804.89,699.93,805.36
1042,804.89,699.93,805.36
1043,804.89,699.93,805.36
1044,804.89,699.93,805.36
1045,804.89,699.93,805.36
1046,804.89,699.93,805.36
1047,804.89,699.93,805.36
1048,804.89,699.93,805.36
1049,804.89,699.93,805.36
1050,804.89,699.93,805.36
1051,804.89,699.93,805.36
1052,804.89,699.93,805.36
1053,804.89,699.93,805.36
1054,804.89,699.93,805.36
1055,804.89,699.93,805.36
1056,804.89,699.93,805.36
1057,804.89,699.93,805.36
1058,804.89,699.93,805.36
1059,804.89,699.93,805.36
1060,804.89,699.93,805.36
1061,804.89,699.93,805.36
1062,804.89,699.93,805.36
1063,804.89,699.93,805.36
1064,804.89,699.93,805.36
1065,804.89,699.93,805.36
1066,804.89,699.93,805.36
1067,804.89,699.93,805.36
1068,804.89,699.93,805.36
1069,804.89,699.93,805.36
1070,804.89,699.93,805.36
1071,804.89,699.93,805.36
1072,804.89,699.93,805.36
1073,804.89,699.93,805.36
1074,804.89,699.93,805.36
1075,804.89,699.93,805.36
1076,804.89,699.93,805.36
1077,804.89,699.93,805.36
1078,804.89,699.93,805.36
1079,804.89,699.93,805.36
1080,804.89,699.93,805.36
1081,804.89,699.93,805.36
1082,804.89,699.93,805.36
1083,804.89,699.93,805.36
1084,804.89,699.93,805.36
1085,804.89,699.93,805.36
1086,804.89,699.93,805.36
1087,804.89,699.93,805.36
1088,804.89,699.93,805.36
1089,804.89,699.93,805.36
1090,804.89,699.93,805.36
1091,804.89,699.93,805.36
1092,804.89,699.93,805.36
1093,804.89,699.93,805.36
1094,804.89,699.93,805.36
1095,804.89,699.93,805.36
1096,804.89,699.93,805.36
1097,804.89,699.93,805.36
1098,804.89,699.93,805.36
1099,804.89,699.93,805.36
1100,804.89,699.93,805.36
1101,804.89,699.93,805.36
1102,804.89,699.93,805.36
1103,804.89,699.93,805.36
1104,804.89,699.93,805.36
1105,804.89,699.93,805.36
1106,804.89,699.93,805.36
1107,804.89,699.93,805.36
1108,804.89,699.93,805.36
1109,804.89,699.93,805.36
1110,804.89,699.93,805.36
1111,804.89,699.93,805.36
1112,804.89,699.93,805.36
1113,804.89,699.93,805.36
1114,804.89,699.93,805.36
1115,804.89,699.93,805.36
1116,804.89,699.93,805.36
1117,804.89,699.93,805.36
1118,804.89,699.93,805.36
1119,804.89,699.93,805.36
1120,804.89,699.93,805.36
1121,804.89,699.93,805.36
1122,804.89,699.93,805.36
1123,804.89,699.93,805.36
1124,804.89,699.93,805.36
1125,804.89,699.93,805.36
1126,804.89,699.93,805.36
1127,804.89,699.93,805.36
1128,804.89,699.93,805.36
1129,804.89,699.93,805.36
1130,804.89,699.93,805.36
1131,804.89,699.93,805.36
1132,804.89,699.93,805.36
1133,804.89,699.93,805.36
1134,804.89,699.93,805.36
1135,804.89,699.93,805.36
1136,804.89,699.93,805.36
1137,804.89,699.93,805.36
1138,804.89,699.93,805.36
1139,804.89,699.93,805.36
1140,804.89,699.93,805.36
1141,804.89,699.93,805.36
1142,804.89,699.93,805.36
1143,804.89,699.93,805.36
1144,804.89,699.93,805.36
1145,804.89,699.93,805.36
1146,804.89,699.93,805.36
1147,804.89,699.93,805.36
1148,804.89,699.93,805.36
1149,804.89,699.93,805.36
1150,804.89,699.93,805.36
1151,804.89,699.93,805.36
1152,804.89,699.93,805.36
1153,804.89,699.93,805.36
1154,804.89,699.93,805.36
1155,804.89,699.93,805.36
1156,804.89,699.93,805.36
1157,804.89,699.93,805.36
1158,804.89,699.93,805.36
1159,804.89,699.93,805.36
1160,804.89,699.93,805.36
1161,804.89,699.93,805.36
1162,804.89,699.93,805.36
1163,804.89,699.93,805.36
1164,804.89,699.93,805.36
1165,804.89,699.93,805.36
1166,804.89,699.93,805.36
1167,804.89,699.93,805.36
1168,804.89,699.93,805.36
1169,804.89,699.93,805.36
1170,804.89,699.93,805.36
1171,804.89,699.93,805.36
1172,804.89,699.93,805.36
1173,804.89,699.93,805.36
1174,804.89,699.93,805.36
1175,804.89,699.93,805.36
1176,804.89,699.93,805.36
1177,804.89,699.93,805.36
1178,804.89,699.93,805.36
1179,804.89,699.93,805.36
1180,804.89,699.93,805.36
1181,804.89,699.93,805.36
1182,804.89,699.93,805.36
1183,804.89,699.93,805.36
1184,804.89,699.93,805.36
1185,804.89,699.93,805.36
1186,804.89,699.93,805.36
1187,804.89,699.93,805.36
1188,804.89,699.93,805.36
1189,804.89,699.93,805.36
1190,804.89,699.93,805.36
1191,804.89,699.93,805.36
1192,804.89,699.93,805.36
1193,804.89,699.93,805.36
1194,804.89,699.93,805.36
1195,804.89,699.93,805.36
1196,804.89,699.93,805.36
1197,804.89,699.93,805.36
1198,804.89,699.93,805.36
1199,804.89,699.93,805.36
1200,804.89,699.93,805.36
1201,804.89,699.93,805.36
1202,804.89,699.93,805.36
1203,804.89,699.93,805.36
1204,340.31,699.93,805.36
1205,788.16,699.93,784.39
1206,767.66,699.93,781.93
1207,806.62,697.39,805.16
1208,804.45,699.26,805.74
1209,806.65,699.42,804.95
1210,804.88,700.17,805.79
1211,806.45,700.48,806.0
1212,802.81,698.98,805.0
1213,806.82,700.26,805.45
1214,806.15,699.99,806.14
1215,804.41,699.86,805.73
1216,805.12,699.44,804.89
1217,803.56,699.27,805.82
1218,807.13,700.11,805.02
1219,807.31,699.78,805.54
1220,806.41,699.93,791.12
1221,804.89,699.93,805.36
1222,804.89,699.93,805.36
1223,804.89,699.93,805.36
1224,804.89,699.93,805.36
1225,804.89,699.93,805.36
1226,804.89,699.93,805.36
1227,804.89,699.93,805.36
1228,804.89,699.93,805.36
1229,804.89,699.93,805.36
1230,804.89,699.93,805.36
1231,804.89,699.93,805.36
1232,804.89,699.93,805.36
1233,804.89,699.93,805.36
1234,804.89,699.93,805.36
1235,804.89,699.93,805.36
1236,804.89,699.93,805.36
1237,804.89,699.93,805.36
1238,804.89,699.93,805.36
1239,804.89,699.93,805.36
1240,804.89,699.93,805.36
1241,804.89,699.93,805.36
1242,804.89,699.93,805.36
1243,804.89,699.93,805.36
1244,804.89,699.93,805.36
1245,804.89,699.93,805.36
1246,804.89,699.93,805.36
1247,804.89,699.93,805.36
1248,804.89,699.93,805.36
1249,804.89,699.93,805.36
1250,804.89,699.93,805.36
1251,804.89,699.93,805.36
1252,804.89,699.93,805.36
1253,804.89,699.93,805.36
1254,804.89,699.93,805.36
1255,804.89,699.93,805.36
1256,804.89,699.93,805.36
1257,804.89,699.93,805.36
1258,804.89,699.93,805.36
1259,804.89,699.93,805.36
1260,804.89,699.93,805.36
1261,804.89,699.93,805.36
1262,804.89,699.93,805.36
1263,804.89,699.93,805.36
1264,804.89,699.93,805.36
1265,804.89,699.93,805.36
1266,804.89,699.93,805.36
1267,804.89,699.93,805.36
1268,804.89,699.93,805.36
1269,804.89,699.93,805.36
1270,804.89,699.93,805.36
1271,804.89,699.93,805.36
1272,804.89,699.93,805.36
1273,804.89,699.93,805.36
1274,804.89,699.93,805.36
1275,804.89,699.93,805.36
1276,804.89,699.93,805.36
1277,804.89,699.93,805.36
1278,804.89,699.93,805.36
1279,804.89,699.93,805.36
1280,804.89,699.93,805.36
1281,804.89,699.93,805.36
1282,804.89,699.93,805.36
1283,804.89,699.93,805.36
1284,804.89,699.93,805.36
1285,804.89,699.93,805.36
1286,804.89,699.93,805.36
1287,804.89,699.93,805.36
1288,804.89,699.93,805.36
1289,804.89,699.93,805.36
1290,804.89,699.93,805.36
1291,463.69,699.93,805.36
1292,804.33,699.93,808.21
1293,807.01,617.88,813.94
1294,803.44,700.16,805.36
1295,807.74,700.37,805.44
1296,804.71,699.46,805.48
1297,806.0,699.33,805.22
1298,805.02,699.99,805.32
1299,806.62,700.2,805.28
1300,804.59,699.95,805.9
1301,807.29,699.05,805.6
1302,805.5,699.42,805.0
1303,804.95,699.9,805.5
1304,804.93,700.05,805.47
1305,807.15,699.72,805.41
1306,807.26,699.97,805.26
1307,803.02,699.24,805.5
1308,805.79,699.52,805.32
1309,806.04,427.31,794.45
1310,339.79,699.93,315.06
1311,804.89,699.93,805.36
1312,804.89,699.93,805.36
1313,804.89,699.93,805.36
1314,804.89,699.93,805.36
1315,804.89,699.93,805.36
1316,804.89,699.93,805.36
1317,804.89,699.93,805.36
1318,804.89,699.93,805.36
1319,804.89,699.93,805.36
1320,804.89,699.93,805.36
1321,804.89,699.93,805.36
1322,804.89,699.93,805.36
1323,804.89,699.93,805.36
1324,804.89,699.93,805.36
1325,804.89,699.93,805.36
1326,804.89,699.93,805.36
1327,804.89,699.93,805.36
1328,804.89,699.93,805.36
1329,804.89,699.93,805.36
1330,804.89,699.93,805.36
1331,804.89,699.93,805.36
1332,804.89,699.93,805.36
1333,804.89,699.93,805.36
1334,804.89,699.93,805.36
1335,804.89,699.93,805.36
1336,804.89,699.93,805.36
1337,804.89,699.93,805.36
1338,804.89,699.93,805.36
1339,804.89,699.93,805.36
1340,804.89,699.93,805.36
1341,804.89,699.93,805.36
1342,804.89,699.93,805.36
1343,804.89,699.93,805.36
1344,804.89,699.93,805.36
1345,804.89,699.93,805.36
1346,804.89,699.93,805.36
1347,804.89,699.93,805.36
1348,804.89,699.93,805.36
1349,804.89,699.93,805.36
1350,804.89,699.93,805.36
1351,804.89,699.93,805.36
1352,804.89,699.93,805.36
1353,804.89,699.93,805.36
1354,804.89,699.93,805.36
1355,804.89,699.93,805.36
1356,804.89,699.93,805.36
1357,804.89,699.93,805.36
1358,804.89,699.93,805.36
1359,804.89,699.93,805.36
1360,804.89,699.93,805.36
1361,804.89,699.93,805.36
1362,804.89,699.93,805.36
1363,804.89,699.93,805.36
1364,804.89,699.93,805.36
1365,804.89,699.93,805.36
1366,804.89,699.93,805.36
1367,804.89,699.93,805.36
1368,804.89,699.93,805.36
1369,804.89,699.93,805.36
1370,804.89,699.93,805.36
1371,804.89,699.93,805.36
1372,804.89,699.93,805.36
1373,804.89,699.93,805.36
1374,804.89,699.93,805.36
1375,804.89,699.93,805.36
1376,804.89,699.93,805.36
1377,804.89,699.93,805.36
1378,804.89,699.93,805.36
1379,804.89,699.93,805.36
1380,804.89,699.93,805.36
1381,804.89,699.93,805.36
1382,804.89,699.93,805.36
1383,804.89,699.93,805.36
1384,804.89,699.93,805.36
1385,804.89,699.93,805.36
1386,804.89,699.93,805.36
1387,804.89,699.93,805.36
1388,804.89,699.93,805.36
1389,804.89,699.93,805.36
1390,804.89,699.93,805.36
1391,804.89,699.93,805.36
1392,804.89,699.93,805.36
1393,804.89,699.93,805.36
1394,804.89,699.93,805.36
1395,804.89,699.93,805.36
1396,804.89,699.93,805.36
1397,804.89,699.93,805.36
1398,804.89,699.93,805.36
1399,804.89,699.93,805.36
1400,804.89,699.93,805.36
1401,804.89,699.93,805.36
1402,804.89,699.93,805.36
1403,804.89,699.93,805.36
1404,804.89,699.93,805.36
1405,804.89,699.93,805.36
1406,804.89,699.93,805.36
1407,804.89,699.93,805.36
1408,804.89,699.93,805.36
1409,804.89,699.93,805.36
1410,804.89,699.93,805.36
1411,804.89,699.93,805.36
1412,804.89,699.93,805.36
1413,804.89,699.93,805.36
1414,804.89,699.93,805.36
1415,804.89,699.93,805.36
1416,804.89,699.93,805.36
1417,804.89,699.93,805.36
1418,804.89,699.93,805.36
1419,804.89,699.93,805.36
1420,804.89,699.93,805.36
1421,804.89,699.93,805.36
1422,804.89,699.93,805.36
1423,804.89,699.93,805.36
1424,804.89,699.93,805.36
1425,804.89,699.93,805.36
1426,804.89,699.93,805.36
1427,804.89,699.93,805.36
1428,804.89,699.93,805.36
1429,804.89,699.93,805.36
1430,804.89,699.93,805.36
1431,804.89,699.93,805.36
1432,804.89,699.93,805.36
1433,804.89,699.93,805.36
1434,804.89,699.93,805.36
1435,804.89,699.93,805.36
1436,804.89,699.93,805.36
1437,804.89,699.93,805.36
1438,804.89,699.93,805.36
1439,804.89,699.93,805.36
1440,804.89,699.93,805.36
1441,804.89,699.93,805.36
1442,804.89,699.93,805.36
1443,804.89,699.93,805.36
1444,804.89,699.93,805.36
1445,804.89,699.93,805.36
1446,804.89,699.93,805.36
1447,804.89,699.93,805.36
1448,804.89,699.93,805.36
1449,804.89,699.93,805.36
1450,804.89,699.93,805.36
1451,804.89,699.93,805.36
1452,804.89,699.93,805.36
1453,804.89,699.93,805.36
1454,804.89,699.93,805.36
1455,804.89,699.93,805.36
1456,804.89,699.93,805.36
1457,804.89,699.93,805.36
1458,804.89,699.93,805.36
1459,804.89,699.93,805.36
1460,804.89,699.93,805.36
1461,804.89,699.93,805.36
1462,804.89,699.93,805.36
1463,804.89,699.93,805.36
1464,804.89,699.93,805.36
1465,804.89,699.93,805.36
1466,804.89,699.93,805.36
1467,804.89,699.93,805.36
1468,804.89,699.93,805.36
1469,804.89,699.93,805.36
1470,804.89,699.93,805.36
1471,804.89,699.93,805.36
1472,804.89,699.93,805.36
1473,804.89,699.93,805.36
1474,804.89,699.93,805.36
1475,804.89,699.93,805.36
1476,804.89,699.93,805.36
1477,804.89,699.93,805.36
1478,804.89,699.93,805.36
1479,804.89,699.93,805.36
1480,804.89,699.93,805.36
1481,804.89,699.93,805.36
1482,804.89,699.93,805.36
1483,804.89,699.93,805.36
1484,804.89,699.93,805.36
1485,804.89,699.93,805.36
1486,804.89,699.93,805.36
1487,804.89,699.93,805.36
1488,804.89,699.93,805.36
1489,804.89,699.93,805.36
1490,804.89,699.93,805.36
1491,804.89,699.93,805.36
1492,804.89,699.93,805.36
1493,804.89,699.93,805.36
1494,804.89,699.93,805.36
1495,804.89,699.93,805.36
1496,804.89,699.93,805.36
1497,804.89,699.93,805.36
1498,804.89,699.93,805.36
1499,804.89,699.93,805.36
1500,804.89,699.93,805.36
1501,804.89,699.93,805.36
1502,804.89,699.93,805.36
1503,804.89,699.93,805.36
1504,804.89,699.93,805.36
1505,804.89,699.93,805.36
1506,804.89,699.93,805.36
1507,804.89,699.93,805.36
1508,804.89,699.93,805.36
1509,804.89,699.93,805.36
1510,804.89,699.93,805.36
1511,804.89,699.93,805.36
1512,804.89,699.93,805.36
1513,804.89,699.93,805.36
1514,804.89,699.93,805.36
1515,804.89,699.93,805.36
1516,804.89,699.93,805.36
1517,804.89,699.93,805.36
1518,804.89,699.93,805.36
1519,804.89,699.93,805.36
1520,804.89,699.93,805.36
1521,804.89,699.93,805.36
1522,804.89,699.93,805.36
1523,804.89,699.93,805.36
1524,804.89,699.93,805.36
1525,804.89,699.93,805.36
1526,804.89,699.93,805.36
1527,804.89,699.93,805.36
1528,804.89,699.93,805.36
1529,804.89,699.93,805.36
1530,804.89,699.93,805.36
1531,804.89,699.93,805.36
1532,804.89,699.93,805.36
1533,804.89,699.93,805.36
1534,804.89,699.93,805.36
1535,804.89,699.93,805.36
1536,804.89,699.93,805.36
1537,804.89,699.93,805.36
1538,804.89,699.93,805.36
1539,804.89,699.93,805.36
1540,804.89,699.93,805.36
1541,804.89,699.93,805.36
1542,804.89,699.93,805.36
1543,804.89,699.93,805.36
1544,804.89,699.93,805.36
1545,804.89,699.93,805.36
1546,804.89,699.93,805.36
1547,804.89,699.93,805.36
1548,804.89,699.93,805.36
1549,804.89,699.93,805.36
1550,804.89,699.93,805.36
1551,804.89,699.93,805.36
1552,804.89,699.93,805.36
1553,804.89,699.93,805.36
1554,804.89,699.93,805.36
1555,804.89,699.93,805.36
1556,804.89,699.93,805.36
1557,804.89,699.93,805.36
1558,804.89,699.93,805.36
1559,804.89,699.93,805.36
1560,804.89,699.93,805.36
1561,804.89,699.93,805.36
1562,804.89,699.93,805.36
1563,804.89,699.93,805.36
1564,804.89,699.93,805.36
1565,631.89,699.93,362.25
1566,806.48,699.93,812.98
1567,804.65,687.81,808.95
1568,806.06,699.28,805.37
1569,803.77,700.01,805.32
1570,804.53,699.78,805.21
1571,806.31,699.99,805.96
1572,806.65,700.38,805.46
1573,804.89,700.45,805.44
1574,806.22,700.51,805.69
1575,805.53,701.01,805.53
1576,805.04,699.73,805.08
1577,805.23,699.89,805.41
1578,805.38,699.8,805.76
1579,805.93,699.79,805.61
1580,807.56,700.09,805.49
1581,805.29,700.73,805.56
1582,803.46,699.7,805.31
1583,806.4,700.04,805.13
1584,804.91,699.72,805.63
1585,805.76,700.0,804.67
1586,750.56,550.37,713.07
1587,673.83,699.93,411.16
1588,805.37,699.93,814.3
1589,803.34,694.08,806.62
1590,807.45,700.3,805.43
1591,803.74,699.51,805.85
1592,806.65,700.08,805.24
1593,803.33,699.18,805.29
1594,808.85,700.54,805.56
1595,804.17,699.52,805.72
1596,806.81,699.96,805.36
1597,804.44,700.03,805.26
1598,805.77,699.94,805.49
1599,807.38,699.93,781.68
1600,804.89,699.93,805.36
1601,804.89,699.93,805.36
1602,804.89,699.93,805.36
1603,804.89,699.93,805.36
1604,804.89,699.93,805.36
1605,804.89,699.93,805.36
1606,804.89,699.93,805.36
1607,804.89,699.93,805.36
1608,804.89,699.93,805.36
1609,804.89,699.93,805.36
1610,804.89,699.93,805.36
1611,804.89,699.93,805.36
1612,804.89,699.93,805.36
1613,804.89,699.93,805.36
1614,804.89,699.93,805.36
1615,804.89,699.93,805.36
1616,804.89,699.93,805.36
1617,804.89,699.93,805.36
1618,804.89,699.93,805.36
1619,804.89,699.93,805.36
1620,804.89,699.93,805.36
1621,804.89,699.93,805.36
1622,804.89,699.93,805.36
1623,804.89,699.93,805.36
1624,804.89,699.93,805.36
1625,804.89,699.93,805.36
1626,804.89,699.93,805.36
1627,804.89,699.93,805.36
1628,804.89,699.93,805.36
1629,804.89,699.93,805.36
1630,804.89,699.93,805.36
1631,804.89,699.93,805.36
1632,804.89,699.93,805.36
1633,804.89,699.93,805.36
1634,804.89,699.93,805.36
1635,804.89,699.93,805.36
1636,804.89,699.93,805.36
1637,804.89,699.93,805.36
1638,804.89,699.93,805.36
1639,804.89,699.93,805.36
1640,804.89,699.93,805.36
1641,804.89,699.93,805.36
1642,804.89,699.93,805.36
1643,804.89,699.93,805.36
1644,804.89,699.93,805.36
1645,804.89,699.93,805.36
1646,804.89,699.93,805.36
1647,804.89,699.93,805.36
1648,804.89,699.93,805.36
1649,804.89,699.93,805.36
1650,804.89,699.93,805.36
1651,804.89,699.93,805.36
1652,804.89,699.93,805.36
1653,804.89,699.93,805.36
1654,804.89,699.93,805.36
1655,804.89,699.93,805.36
1656,804.89,699.93,805.36
1657,804.89,699.93,805.36
1658,663.22,699.93,395.2
1659,803.66,699.93,813.2
1660,805.24,691.96,808.38
1661,804.97,699.5,805.22
1662,804.19,699.43,805.61
1663,807.44,700.07,805.64
1664,804.74,699.73,805.15
1665,803.91,699.04,805.49
1666,804.18,699.79,805.57
1667,805.99,699.94,805.2
1668,804.26,700.13,806.2
1669,806.61,699.86,804.75
1670,804.97,700.58,805.76
1671,803.21,699.04,805.51
1672,807.74,699.94,805.86
1673,804.38,699.57,805.76
1674,807.12,699.69,805.07
1675,805.83,699.62,805.22
1676,805.83,699.07,805.34
1677,804.88,699.94,805.51
1678,803.54,699.36,804.58
1679,807.48,699.2,805.88
1680,805.49,699.93,805.6
1681,806.83,699.98,805.09
1682,804.84,699.77,805.25
1683,805.49,699.37,805.13
1684,805.05,700.76,804.93
1685,806.55,700.47,805.29
1686,803.87,700.29,805.87
1687,806.07,699.24,805.67
1688,806.39,699.85,805.44
1689,807.17,700.57,805.41
1690,804.98,701.45,805.12
1691,806.43,700.5,805.56
1692,807.04,700.24,805.32
1693,803.31,699.81,805.35
1694,806.27,700.88,805.44
1695,807.33,700.65,805.25
1696,806.43,699.94,805.53
1697,803.66,699.53,805.35
1698,805.97,700.15,805.44
1699,807.44,699.47,805.31
1700,806.32,699.51,805.67
1701,805.07,700.07,805.45
1702,807.42,700.14,805.63
1703,805.34,700.13,805.57
1704,805.59,699.5,805.51
1705,803.57,699.15,805.28
1706,806.15,699.37,805.56
1707,806.1,699.78,805.28
1708,806.34,699.64,805.64
1709,805.6,700.42,805.44
1710,806.3,700.03,805.42
1711,805.17,699.75,805.57
1712,804.05,698.77,805.41
1713,805.18,700.06,805.39
1714,809.08,700.33,805.2
1715,804.36,699.55,805.49
1716,806.13,700.28,805.25
1717,805.08,699.45,805.73
1718,805.1,699.32,805.45
1719,804.08,699.34,805.28
1720,808.06,700.01,805.22
1721,804.22,699.5,805.63
1722,806.73,700.12,804.93
1723,806.05,699.58,805.54
1724,807.17,700.64,805.65
1725,806.13,700.27,805.41
1726,804.42,700.04,805.31
1727,804.79,699.67,805.22
1728,805.19,700.65,805.29
1729,803.29,700.29,805.33
1730,806.48,700.14,805.76
1731,805.16,700.11,805.28
1732,804.86,700.07,805.49
1733,806.99,700.2,805.2
1734,804.94,700.29,805.2
1735,806.23,700.1,805.59
1736,805.94,700.71,805.79
1737,804.56,701.38,805.11
1738,804.53,702.6,804.64
1739,805.97,701.09,805.51
1740,806.53,699.41,805.48
1741,804.57,699.56,805.39
1742,806.74,700.27,805.11
1743,806.72,699.88,805.18
1744,803.72,699.97,805.35
1745,804.9,699.49,805.32
1746,807.32,700.12,805.48
1747,805.89,699.52,805.22
1748,804.13,698.89,805.32
1749,804.36,699.12,805.73
1750,807.88,700.08,805.72
1751,803.72,698.92,805.19
1752,799.02,699.18,805.44
1753,799.09,699.48,805.37
1754,800.76,700.05,805.33
1755,798.88,699.7,804.99
1756,796.74,699.82,805.62
1757,793.99,699.43,805.39
1758,797.71,699.86,805.41
1759,793.51,699.01,805.31
1760,764.87,699.93,748.53
1761,804.89,699.93,805.36
1762,710.04,699.93,444.66
1763,800.39,699.93,814.78
1764,787.21,698.64,806.13
1765,794.23,700.92,805.69
1766,794.96,700.42,805.41
1767,795.46,700.2,805.27
1768,794.93,699.93,805.33
1769,795.25,700.34,805.36
1770,799.82,700.33,805.31
1771,801.54,700.26,805.36
1772,800.02,700.14,805.43
1773,800.53,700.14,805.38
1774,798.48,700.59,805.08
1775,798.7,700.79,805.44
1776,796.04,700.41,805.35
1777,792.02,699.87,805.03
1778,788.24,700.79,804.96
1779,789.82,700.93,804.78
1780,789.33,700.29,805.33
1781,787.55,699.93,805.45
1782,783.89,700.04,805.37
1783,781.56,699.72,805.36
1784,777.62,700.19,805.7
1785,774.01,699.74,805.76
1786,777.89,699.89,805.49
1787,775.71,699.96,805.3
1788,770.32,698.79,804.75
1789,765.09,699.73,805.32
1790,767.07,699.56,805.57
1791,764.11,699.53,805.26
1792,763.15,700.11,805.43
1793,759.18,699.22,805.11
1794,756.07,700.21,805.81
1795,755.31,699.61,805.72
1796,754.61,699.82,805.25
1797,751.43,699.86,805.34
1798,749.2,699.37,805.24
1799,746.38,699.23,805.67
1800,744.67,699.9,805.96
1801,742.55,699.75,805.29
1802,741.49,699.41,805.38
1803,739.08,699.74,805.41
1804,736.5,699.16,805.37
1805,735.49,699.61,805.54
1806,732.39,699.92,805.21
1807,729.92,700.04,805.24
1808,728.2,699.86,805.45
1809,790.52,699.93,791.63
1810,804.89,699.93,805.36
1811,804.89,699.93,805.36
1812,804.89,699.93,805.36
1813,804.89,699.93,805.36
1814,804.89,699.93,805.36
1815,804.89,699.93,805.36
1816,804.89,699.93,805.36
1817,804.89,699.93,805.36
1818,804.89,699.93,805.36
1819,804.89,699.93,805.36
1820,804.89,699.93,805.36
1821,804.89,699.93,805.36
1822,804.89,699.93,805.36
1823,804.89,699.93,805.36
1824,804.89,699.93,805.36
1825,804.89,699.93,805.36
1826,804.89,699.93,805.36
1827,804.89,699.93,805.36
1828,804.89,699.93,805.36
1829,804.89,699.93,805.36
1830,804.89,699.93,805.36
1831,804.89,699.93,805.36
1832,804.89,699.93,805.36
1833,804.89,699.93,805.36
1834,804.89,699.93,805.36
1835,804.89,699.93,805.36
1836,804.89,699.93,805.36
1837,804.89,699.93,805.36
1838,804.89,699.93,805.36
1839,804.89,699.93,805.36
1840,804.89,699.93,805.36
1841,804.89,699.93,805.36
1842,804.89,699.93,805.36
1843,804.89,699.93,805.36
1844,804.89,699.93,805.36
1845,804.89,699.93,805.36
1846,804.89,699.93,805.36
1847,804.89,699.93,805.36
1848,804.89,699.93,805.36
1849,804.89,699.93,805.36
1850,804.89,699.93,805.36
1851,804.89,699.93,805.36
1852,804.89,699.93,805.36
1853,804.89,699.93,805.36
1854,804.89,699.93,805.36
1855,804.89,699.93,805.36
1856,804.89,699.93,805.36
1857,804.89,699.93,805.36
1858,804.89,699.93,805.36
1859,804.89,699.93,805.36
1860,804.89,699.93,805.36
1861,804.89,699.93,805.36
1862,804.89,699.93,805.36
1863,804.89,699.93,805.36
1864,804.89,699.93,805.36
1865,804.89,699.93,805.36
1866,804.89,699.93,805.36
1867,804.89,699.93,805.36
1868,804.89,699.93,805.36
1869,804.89,699.93,805.36
1870,804.89,699.93,805.36
1871,804.89,699.93,805.36
1872,804.89,699.93,805.36
1873,804.89,699.93,805.36
1874,807.25,699.93,788.84
1875,806.18,699.93,806.01
1876,803.56,699.93,811.3
1877,805.52,682.48,808.42
1878,790.03,682.47,771.55
1879,747.99,617.21,709.59
1880,752.91,617.07,708.89
1881,750.01,615.99,709.49
1882,748.49,615.87,709.26
1883,748.38,616.45,709.29
1884,748.88,616.42,709.19
1885,769.21,659.08,773.99
1886,803.14,700.29,804.43
1887,807.44,699.76,804.69
1888,805.84,700.09,805.62
1889,806.39,699.37,804.95
1890,803.74,699.35,805.44
1891,806.7,700.08,805.29
1892,804.1,699.41,805.77
1893,805.28,699.91,805.05
1894,805.07,699.41,805.64
1895,807.55,699.7,805.57
1896,805.89,699.98,805.6
1897,805.45,699.6,805.41
1898,806.04,700.52,805.53
1899,806.11,700.05,805.46
1900,804.28,699.73,805.17
1901,806.29,699.98,805.48
1902,804.36,699.95,805.37
1903,806.75,700.34,805.24
1904,803.79,700.06,805.33
1905,807.17,700.21,805.35
1906,804.3,699.64,805.27
1907,805.48,700.1,805.68
1908,806.81,700.95,805.25
1909,804.61,700.07,805.54
1910,807.75,699.32,805.23
1911,805.59,699.93,805.18
1912,805.31,699.92,805.59
1913,804.09,700.19,805.28
1914,807.28,700.14,805.61
1915,804.15,699.61,805.56
1916,806.71,699.77,805.22
1917,806.24,700.61,805.4
1918,804.01,699.47,805.38
1919,804.46,700.69,805.72
1920,808.26,699.56,805.34
1921,804.06,699.18,805.16
1922,807.12,699.89,805.06
1923,806.29,700.6,805.59
