,FIT_400_001B_P.PV,FIT_400_002B_P.PV,Q_400_001B_P.PV
993,805.04,700.16,805.07
994,803.0,699.34,804.83
995,805.04,700.19,805.13
996,805.27,699.98,805.5
997,805.88,700.61,805.42
998,804.82,700.77,805.48
999,805.01,700.09,805.27
1000,804.45,700.26,804.89
1001,804.64,699.65,805.42
1002,806.39,700.1,805.02
1003,805.07,699.69,805.27
1004,806.25,700.09,805.38
1005,804.71,699.98,805.38
1006,804.76,699.93,805.53
1007,803.4,700.25,805.14
1008,808.97,699.92,805.67
1009,801.8,699.33,804.98
1010,807.2,700.39,805.64
1011,804.47,699.85,805.38
1012,805.89,700.08,805.14
1013,802.36,700.02,805.09
1014,806.55,700.41,805.55
1015,804.72,699.68,805.45
1016,806.64,700.15,805.21
1017,805.99,699.77,805.15
1018,805.43,700.03,805.08
1019,805.28,699.36,805.81
1020,803.04,700.72,805.16
1021,805.48,700.16,805.09
1022,805.16,700.16,805.59
1023,804.97,701.48,805.57
1024,806.22,699.91,805.4
1025,805.25,699.24,805.61
1026,805.27,698.6,805.28
1027,805.11,700.79,804.99
1028,806.04,699.76,805.24
1029,806.2,699.75,805.4
1030,805.44,699.84,805.73
1031,805.17,700.02,805.5
1032,805.4,700.04,805.46
1033,803.31,699.88,805.53
1034,805.41,698.98,805.15
1035,805.5,700.21,804.8
1036,805.33,699.71,805.52
1037,804.66,699.78,805.17
1038,804.47,700.44,805.16
1039,806.24,700.19,805.57
1040,804.5,699.76,805.77
1041,803.86,700.04,805.56
1042,806.37,700.48,805.81
1043,803.53,699.21,805.41
1044,807.19,699.46,805.63
1045,805.64,700.23,805.21
1046,802.51,699.18,805.17
1047,806.72,700.17,805.35
1048,805.64,700.16,805.01
1049,804.66,699.34,805.65
1050,803.38,700.15,805.5
1051,804.99,700.37,805.28
1052,805.75,700.32,805.67
1053,806.1,699.68,805.23
1054,804.81,700.68,805.48
1055,804.87,699.92,805.34
1056,806.24,699.64,804.76
1057,803.93,700.07,805.07
1058,806.85,700.42,806.04
1059,803.76,699.58,805.3
1060,805.13,699.57,805.16
1061,804.59,700.09,805.43
1062,805.99,700.49,805.13
1063,804.22,700.74,806.07
1064,803.93,699.94,805.08
1065,805.99,700.26,805.45
1066,803.85,700.06,805.4
1067,805.13,699.88,805.16
1068,804.81,700.1,805.31
1069,806.47,700.58,805.91
1070,804.89,699.79,804.98
1071,803.76,699.8,805.37
1072,802.9,699.68,805.25
1073,805.99,700.09,805.51
1074,809.1,700.83,805.4
1075,801.9,699.66,805.53
1076,804.53,699.59,805.43
1077,804.71,700.1,805.29
1078,806.42,700.12,804.91
1079,804.92,700.25,805.78
1080,805.25,699.97,805.0
1081,804.43,699.76,805.52
1082,803.66,700.12,805.45
1083,803.96,700.03,805.37
1084,806.75,700.09,805.45
1085,804.64,699.56,805.0
1086,806.2,700.26,805.48
1087,802.53,699.38,805.25
1088,808.25,700.55,805.27
1089,804.02,698.87,805.68
1090,806.43,701.09,805.45
1091,803.31,699.72,805.31
1092,804.99,699.76,805.6
1093,805.9,700.15,805.2
1094,801.94,699.81,805.4
1095,804.81,700.16,805.19
1096,805.91,699.98,805.27
1097,803.51,700.5,805.25
1098,805.22,699.98,805.43
1099,804.95,699.84,805.61
1100,804.69,700.02,805.69
1101,804.97,699.68,805.51
1102,804.68,699.82,805.94
1103,803.86,699.64,805.54
1104,805.53,700.23,805.39
1105,806.44,700.38,805.42
1106,806.48,700.06,805.26
1107,803.68,699.22,805.06
1108,805.4,699.82,805.45
1109,804.71,700.11,805.42
1110,806.95,700.4,805.34
1111,805.1,700.23,805.48
1112,803.43,700.51,805.64
1113,804.51,699.89,805.32
1114,803.6,699.56,804.95
1115,807.68,700.74,805.55
1116,804.28,700.03,805.53
1117,804.76,700.04,805.03
1118,806.3,700.24,805.63
1119,804.84,700.44,805.17
1120,802.74,698.98,805.63
1121,805.47,699.57,804.92
1122,805.35,699.46,805.47
1123,805.71,699.77,805.62
1124,805.18,699.77,805.66
1125,806.59,700.15,805.38
1126,803.09,700.06,805.01
1127,805.92,700.07,805.73
1128,803.13,700.76,805.43
1129,804.74,700.3,805.34
1130,805.11,700.0,805.92
1131,805.82,700.77,805.45
1132,807.41,700.9,805.61
1133,804.03,699.68,805.3
1134,803.76,700.36,805.38
1135,802.82,700.45,804.87
1136,806.84,700.71,805.66
1137,802.72,699.73,806.0
1138,804.7,700.22,805.1
1139,805.74,700.82,805.28
1140,805.88,700.23,805.04
1141,805.6,700.67,805.64
1142,805.05,699.56,805.0
1143,805.2,700.14,805.08
1144,803.01,699.61,805.41
1145,806.36,699.78,805.59
1146,805.44,699.56,805.18
1147,801.92,699.13,805.19
1148,805.84,699.58,805.39
1149,805.9,699.13,804.76
1150,805.6,699.11,805.45
1151,802.68,699.56,805.54
1152,807.36,699.77,805.51
1153,806.4,700.3,805.67
1154,804.63,700.1,805.11
1155,803.78,699.55,805.43
1156,806.46,700.23,805.22
1157,803.54,699.94,805.13
1158,806.19,699.86,805.18
1159,804.22,699.93,805.21
1160,805.7,699.94,805.42
1161,808.02,700.15,805.38
1162,802.43,699.22,805.72
1163,805.86,700.01,805.39
1164,806.87,700.51,805.42
1165,803.12,699.37,805.94
1166,803.84,699.68,805.2
1167,805.76,700.81,804.98
1168,805.46,700.01,805.36
1169,803.99,699.52,805.22
1170,804.29,699.91,805.28
1171,804.78,700.12,805.64
1172,806.36,699.72,805.08
1173,807.06,699.52,805.27
1174,804.94,699.74,804.96
1175,803.07,699.95,804.89
1176,806.77,699.62,805.09
1177,803.0,699.84,805.63
1178,806.04,700.63,805.5
1179,803.95,700.05,805.6
1180,805.72,700.31,805.13
1181,802.83,699.19,805.45
1182,806.25,699.73,805.17
1183,806.7,700.09,805.35
1184,803.33,699.62,805.21
1185,806.58,699.95,805.49
1186,803.21,700.21,805.76
1187,804.56,699.72,804.92
1188,805.92,697.93,805.25
1189,806.02,700.14,805.08
1190,806.12,703.07,805.25
1191,802.64,700.41,805.05
1192,804.6,699.9,805.33
1193,807.66,700.71,805.46
1194,804.65,699.8,805.23
1195,804.88,699.78,805.65
1196,804.1,699.93,805.64
1197,805.6,699.98,805.37
1198,804.67,700.49,805.43
1199,803.64,699.49,805.21
1200,805.37,699.96,805.21
1201,805.8,700.0,805.46
1202,803.51,700.5,805.08
1203,806.62,700.38,805.41
1204,803.9,700.25,805.39
1205,805.83,700.31,805.75
1206,803.37,699.75,805.35
1207,806.57,700.81,805.45
1208,802.46,700.04,805.65
1209,805.72,700.88,805.21
1210,806.13,700.2,805.41
1211,803.65,700.13,805.68
1212,805.93,700.53,805.44
1213,805.52,700.02,806.05
1214,803.97,700.37,805.38
1215,803.5,699.64,805.07
1216,807.19,700.99,805.51
1217,803.84,700.11,805.37
1218,803.44,699.96,805.12
1219,807.4,699.19,805.09
1220,804.07,700.5,805.53
1221,804.04,700.59,805.25
1222,806.66,700.14,805.44
1223,802.93,699.37,805.66
1224,805.23,700.41,805.22
1225,806.95,700.38,805.43
1226,805.33,700.17,805.32
1227,803.78,699.33,805.42
1228,804.05,699.76,805.21
1229,806.81,700.59,805.05
1230,802.61,700.35,805.28
1231,806.26,699.89,805.75
1232,803.15,699.43,805.53
1233,806.44,700.3,805.28
1234,804.49,700.15,805.38
1235,804.22,699.71,805.57
1236,804.47,699.79,805.11
1237,805.39,699.96,805.64
1238,803.5,699.5,805.45
1239,806.25,700.21,805.32
1240,803.61,700.06,805.35
1241,802.06,700.05,805.28
1242,802.03,699.69,805.13
1243,802.83,700.25,805.47
1244,805.37,700.39,804.91
1245,805.82,699.93,805.31
1246,805.28,700.32,805.55
1247,804.24,699.67,805.41
1248,805.11,699.97,805.75
1249,802.22,699.7,805.61
1250,800.99,700.29,805.44
1251,803.84,700.26,805.44
1252,805.19,699.72,805.34
1253,801.68,699.4,804.93
1254,798.78,699.06,805.15
1255,803.1,700.76,805.6
1256,802.62,699.99,805.17
1257,805.39,699.62,805.25
1258,803.33,699.68,805.29
1259,804.61,700.12,805.62
1260,801.48,700.05,805.38
1261,802.2,700.32,805.71
1262,798.55,700.09,805.81
1263,800.13,700.48,805.17
1264,805.21,700.52,805.23
1265,803.61,700.29,805.21
1266,803.86,700.35,805.31
1267,804.1,700.32,805.73
1268,804.74,699.97,805.34
1269,803.51,699.91,805.75
1270,802.61,700.17,805.4
1271,803.44,700.51,805.76
1272,797.87,699.66,805.38
1273,806.32,700.5,805.41
1274,805.19,699.4,805.39
1275,803.99,699.56,805.47
1276,804.88,700.02,805.01
1277,805.33,699.64,804.84
1278,804.92,699.85,805.35
1279,805.13,700.11,804.86
1280,803.18,699.93,804.87
1281,801.51,700.28,805.45
1282,801.98,700.14,805.19
1283,804.23,700.97,804.99
1284,804.8,699.9,805.84
1285,805.26,700.28,805.03
1286,804.96,699.97,805.61
1287,804.65,700.04,804.96
1288,804.47,700.18,805.31
1289,805.35,699.63,805.42
1290,801.57,700.58,805.68
1291,804.65,699.49,805.34
1292,804.05,700.19,805.59
1293,804.24,699.9,804.81
1294,803.88,699.93,804.99
1295,801.65,700.32,805.35
1296,800.39,700.08,805.65
1297,800.95,700.35,805.63
1298,801.69,700.47,805.49
1299,801.52,699.66,805.71
1300,801.88,700.52,805.22
1301,800.21,700.04,805.23
1302,798.89,699.93,805.22
1303,797.88,699.95,805.55
1304,804.89,700.27,805.36
1305,801.72,699.82,805.3
1306,803.57,700.53,805.72
1307,802.74,699.87,805.29
1308,801.09,699.8,805.33
1309,807.23,700.53,805.41
1310,805.3,700.25,805.66
1311,794.5,699.04,805.57
1312,795.09,699.82,805.76
1313,805.54,701.34,805.18
1314,803.9,699.69,804.86
1315,800.68,700.08,805.68
1316,801.37,700.17,805.42
1317,805.95,700.39,805.7
1318,802.57,699.86,805.25
1319,805.12,699.83,805.58
1320,804.41,699.86,805.32
1321,805.18,699.86,805.21
1322,804.73,699.23,805.33
1323,806.76,700.37,805.62
1324,804.18,699.15,805.61
1325,802.48,699.55,805.33
1326,804.16,699.64,805.31
1327,806.42,699.77,805.51
1328,805.64,699.95,805.22
1329,802.74,699.36,805.66
1330,804.39,700.01,805.29
1331,806.85,700.1,805.24
1332,803.35,699.22,805.38
1333,806.32,700.21,805.5
1334,802.24,699.68,805.34
1335,803.33,699.97,805.41
1336,804.25,700.03,805.17
1337,802.96,700.18,804.99
1338,801.67,699.49,805.4
1339,801.83,699.85,805.1
1340,802.47,700.23,805.28
1341,802.45,700.22,805.17
1342,802.42,700.28,805.25
1343,803.09,699.91,805.67
1344,801.62,699.36,805.62
1345,799.31,699.46,805.36
1346,795.82,699.39,805.01
1347,802.54,700.65,805.07
1348,801.24,699.27,805.06
1349,802.51,700.22,805.27
1350,800.68,700.23,805.44
1351,802.29,700.08,805.85
1352,798.73,699.64,805.7
1353,800.75,700.0,805.4
1354,801.68,700.38,805.68
1355,800.31,699.09,805.49
1356,797.8,699.78,805.33
1357,802.09,700.1,805.47
1358,801.64,699.79,805.59
1359,801.74,699.97,805.63
1360,797.43,699.31,805.35
1361,802.79,700.38,805.75
1362,803.48,700.26,805.28
1363,801.29,700.11,805.34
1364,800.32,699.53,805.55
1365,799.14,699.76,805.31
1366,804.9,700.36,805.28
1367,801.98,700.36,805.39
1368,800.27,700.11,805.38
1369,805.0,699.8,805.38
1370,803.67,700.0,805.38
1371,804.13,700.26,805.06
1372,803.44,699.83,805.39
1373,804.43,699.84,805.37
1374,803.54,700.79,804.9
1375,804.55,699.63,805.47
1376,804.11,700.1,805.34
1377,800.02,699.37,805.53
1378,800.3,700.15,805.63
1379,805.25,700.59,805.23
1380,805.39,699.96,805.51
1381,803.08,700.07,804.94
1382,801.15,699.93,805.38
1383,803.79,700.17,805.07
1384,805.51,699.94,805.31
1385,801.16,697.8,805.54
1386,804.19,701.22,805.14
1387,802.96,699.81,805.07
1388,801.43,700.56,805.49
1389,801.43,699.43,805.54
1390,796.08,699.83,805.75
1391,806.88,699.86,805.2
1392,802.49,699.62,805.55
1393,808.46,700.8,805.33
1394,803.96,699.56,805.02
1395,801.67,699.15,805.1
1396,807.73,700.61,805.38
1397,801.66,700.21,805.24
1398,805.22,700.26,805.47
1399,805.22,700.41,805.09
1400,802.66,699.41,805.75
1401,804.2,699.69,805.01
1402,804.61,700.36,805.97
1403,804.22,700.05,805.73
1404,806.67,699.91,805.36
1405,806.4,700.65,805.12
1406,802.18,699.71,805.25
1407,807.43,700.22,805.43
1408,805.02,700.15,805.2
1409,805.56,700.43,805.6
1410,802.62,699.35,805.6
1411,806.04,699.88,805.73
1412,804.75,700.01,805.75
1413,803.17,699.6,805.37
1414,807.12,699.86,805.43
1415,803.38,699.69,805.11
1416,803.67,700.06,805.62
1417,803.85,700.19,805.13
1418,807.8,700.4,805.87
1419,804.29,700.07,804.97
1420,804.69,700.14,804.76
1421,760.68,664.23,762.76
1422,806.68,699.59,805.43
1423,804.12,699.6,805.42
1424,806.96,700.12,805.67
1425,803.56,699.77,805.03
1426,805.92,699.82,805.7
1427,804.58,699.6,805.32
1428,807.54,700.04,805.24
1429,806.09,700.1,805.52
1430,803.02,699.76,805.18
1431,809.2,701.25,805.88
1432,805.07,700.27,805.4
1433,803.13,700.18,805.4
1434,808.43,700.61,805.17
1435,799.44,699.5,805.56
1436,801.1,700.02,805.5
1437,805.23,699.96,805.64
1438,805.25,700.04,805.45
1439,804.98,700.09,805.4
1440,804.52,700.06,805.1
1441,803.8,699.7,805.38
1442,802.42,699.62,805.29
1443,799.34,699.99,805.15
1444,803.51,699.91,804.98
1445,801.84,700.07,805.36
1446,803.32,700.07,805.41
1447,800.89,699.77,805.59
1448,800.37,700.31,805.28
1449,803.59,700.17,805.5
1450,804.25,699.89,805.32
1451,803.93,700.28,805.16
1452,800.34,699.83,805.12
1453,805.19,700.2,805.39
1454,803.42,699.63,805.21
1455,804.18,699.91,805.79
1456,802.61,699.9,805.25
1457,801.16,699.9,805.34
1458,806.8,700.32,805.26
1459,804.34,699.67,804.84
1460,803.67,699.39,805.4
1461,801.33,699.02,805.31
1462,801.33,699.27,805.54
1463,801.04,699.86,805.37
1464,799.2,699.57,805.52
1465,801.48,700.67,805.08
1466,803.2,700.22,805.13
1467,802.36,699.85,805.32
1468,801.05,700.86,805.45
1469,801.48,700.34,805.37
1470,801.2,699.82,805.11
1471,801.18,699.59,805.57
1472,799.73,698.03,805.36
1473,795.8,700.16,805.02
1474,801.53,700.83,805.44
1475,807.73,700.0,790.18
1476,805.04,700.0,805.37
1477,805.04,700.0,805.37
1478,805.04,700.0,805.37
1479,805.04,700.0,805.37
1480,805.04,700.0,805.37
1481,754.35,700.0,492.21
1482,804.91,700.0,809.01
1483,802.86,526.6,812.12
1484,805.03,700.23,805.82
1485,806.25,699.82,805.43
1486,804.59,699.43,805.61
1487,803.62,699.55,805.28
1488,806.63,700.44,805.76
1489,803.33,699.06,805.12
1490,805.33,700.28,805.29
1491,807.29,700.18,805.62
1492,804.3,699.44,804.97
1493,806.29,700.19,805.2
1494,804.51,699.76,804.94
1495,803.16,699.75,804.86
1496,806.77,700.23,805.63
1497,803.19,699.3,805.1
1498,804.41,699.85,805.67
1499,805.95,700.07,805.53
1500,805.05,700.17,805.98
1501,802.96,699.79,805.71
1502,804.2,699.31,805.9
1503,806.56,700.24,805.09
1504,803.02,698.89,805.69
1505,803.67,700.11,805.14
1506,806.34,700.0,804.86
1507,803.81,699.81,805.27
1508,807.08,699.88,805.69
1509,802.96,699.88,805.3
1510,803.98,699.82,805.72
1511,803.05,699.83,805.46
1512,807.55,700.59,805.56
1513,803.75,699.9,805.13
1514,807.15,700.1,805.27
1515,805.74,699.8,805.52
1516,802.32,699.76,805.25
1517,806.09,699.5,805.45
1518,804.49,700.15,805.87
1519,804.45,699.69,805.12
1520,809.05,700.5,806.02
1521,801.08,698.87,804.59
1522,804.5,700.11,805.34
1523,804.94,699.48,805.22
1524,806.83,699.83,805.49
1525,802.97,698.98,805.59
1526,805.92,700.27,805.44
1527,807.55,700.2,804.84
1528,804.69,699.75,805.49
1529,805.1,700.3,805.48
1530,803.24,700.14,805.06
1531,806.08,700.37,805.42
1532,805.32,699.93,805.37
1533,804.25,699.72,805.29
1534,805.15,700.14,805.2
1535,795.98,694.94,789.24
1536,782.23,676.35,787.37
1537,804.41,699.63,805.28
1538,802.3,699.04,805.37
1539,808.73,699.42,806.12
1540,806.22,699.72,805.52
1541,801.93,700.15,805.34
1542,807.24,700.11,805.16
1543,804.39,699.77,805.28
1544,807.1,700.3,805.64
1545,802.02,699.38,804.68
1546,804.2,700.32,805.0
1547,806.19,700.38,805.12
1548,805.59,700.42,805.39
1549,806.43,699.98,805.39
1550,805.01,699.86,805.43
1551,801.04,699.46,805.13
1552,807.29,699.89,805.41
1553,804.83,700.06,805.39
1554,803.0,699.93,805.83
1555,808.58,700.38,805.65
1556,806.31,699.92,805.82
1557,805.31,700.25,805.93
1558,801.79,699.65,805.41
1559,809.21,700.09,805.4
1560,804.39,699.72,805.6
1561,803.42,700.14,805.55
1562,805.06,700.32,805.91
1563,805.57,699.91,805.05
1564,805.59,699.99,805.4
1565,805.21,700.13,805.18
1566,805.21,700.01,805.13
1567,805.11,700.3,805.35
1568,803.86,699.76,805.3
1569,802.82,700.26,805.5
1570,805.55,700.53,805.45
1571,805.39,699.8,805.78
1572,804.45,699.85,805.8
1573,808.01,700.5,805.55
1574,803.59,700.31,804.94
1575,803.17,699.54,804.75
1576,806.88,700.15,805.97
1577,803.5,700.09,805.15
1578,808.34,699.85,805.53
1579,804.75,699.7,805.47
1580,807.18,700.27,804.84
1581,802.96,699.79,805.59
1582,805.3,700.23,805.45
1583,805.66,700.07,805.08
1584,808.92,700.41,805.88
1585,801.74,698.96,805.53
1586,806.96,700.26,805.96
1587,803.52,699.69,805.41
1588,803.81,700.39,805.78
1589,809.65,700.63,805.7
1590,802.18,699.36,804.83
1591,805.84,700.37,805.78
1592,804.49,699.34,805.39
1593,805.22,699.56,805.49
1594,808.24,700.26,805.04
1595,803.25,700.0,805.44
1596,807.27,700.07,805.41
1597,806.45,699.78,805.05
1598,803.67,699.68,804.94
1599,805.59,700.15,805.42
1600,807.77,700.94,805.08
1601,803.92,699.43,805.2
1602,803.98,699.45,805.28
1603,804.82,699.41,805.61
1604,806.0,700.3,804.84
1605,804.13,700.05,805.28
1606,808.65,700.62,805.69
1607,803.01,699.64,804.78
1608,805.04,699.79,805.85
1609,804.43,700.1,805.48
1610,803.13,699.63,805.43
1611,805.61,700.12,805.61
1612,808.44,700.48,805.3
1613,802.3,699.5,804.88
1614,807.34,700.17,805.22
1615,806.34,699.96,805.33
1616,803.47,699.42,805.31
1617,805.27,700.05,805.47
1618,807.59,700.39,805.19
1619,802.92,699.76,805.59
1620,805.91,699.7,805.21
1621,804.49,699.21,805.34
1622,805.55,699.95,805.53
1623,804.89,700.1,805.29
1624,807.83,699.92,805.57
1625,802.7,699.6,805.37
1626,803.07,699.86,805.66
1627,808.21,700.34,805.56
1628,802.39,699.51,805.21
1629,806.38,700.53,805.59
1630,805.01,699.36,805.58
1631,806.54,699.51,805.54
1632,806.69,700.08,805.51
1633,805.46,700.25,805.05
1634,804.39,699.75,805.4
1635,805.2,700.01,804.97
1636,803.97,699.58,805.49
1637,804.61,700.23,805.71
1638,806.35,700.03,805.23
1639,806.51,699.65,805.24
1640,805.48,700.38,805.51
1641,803.39,699.31,805.32
1642,808.63,700.88,805.41
1643,803.19,700.25,805.32
1644,805.49,700.21,805.5
1645,805.16,700.54,804.98
1646,805.88,699.48,805.04
1647,803.67,700.04,804.95
1648,806.64,700.35,805.32
1649,802.67,699.68,805.32
1650,805.2,700.35,805.27
1651,806.66,700.71,805.65
1652,804.18,700.16,805.4
1653,805.26,699.82,805.39
1654,806.22,700.23,805.26
1655,804.82,699.95,805.02
1656,806.06,700.39,805.4
1657,803.6,700.02,805.49
1658,805.31,700.29,805.5
1659,805.52,700.33,805.63
1660,804.23,700.66,805.35
1661,805.04,700.05,805.41
1662,805.57,700.19,805.55
1663,804.77,700.08,804.84
1664,806.13,700.13,805.44
1665,805.14,700.04,804.94
1666,803.55,700.04,805.42
1667,808.6,700.21,805.15
1668,804.77,700.27,806.02
1669,806.67,700.4,805.22
1670,803.56,699.47,805.79
1671,807.4,700.87,805.14
1672,802.67,699.24,805.49
1673,807.69,700.62,805.26
1674,803.27,699.48,805.06
1675,804.53,700.34,805.86
1676,807.51,700.52,805.56
1677,801.17,699.2,805.12
1678,807.43,700.52,805.47
1679,804.1,700.44,805.24
1680,802.75,699.83,805.08
1681,805.79,700.98,805.34
1682,806.15,699.86,805.02
1683,804.6,699.77,805.62
1684,804.73,699.97,805.45
1685,803.81,699.54,805.12
1686,808.48,700.38,805.46
1687,802.89,699.79,805.53
1688,806.11,700.36,805.35
1689,803.46,699.13,804.89
1690,803.66,700.15,804.94
1691,807.21,700.73,805.47
1692,804.81,699.78,804.51
1693,805.75,700.34,805.33
1694,807.81,700.38,805.46
1695,802.51,699.26,805.58
1696,808.83,700.1,805.03
1697,804.94,699.55,804.98
1698,805.61,700.03,805.17
1699,804.69,700.24,805.1
1700,805.61,699.69,805.36
1701,803.65,699.79,805.56
1702,806.88,700.39,805.37
1703,803.98,699.99,805.12
1704,806.21,700.13,805.5
1705,801.62,699.34,805.12
1706,807.05,700.58,805.67
1707,802.45,699.74,804.86
1708,805.35,700.31,805.32
1709,805.45,700.43,805.4
1710,806.15,699.94,805.26
1711,806.37,700.5,805.18
1712,805.37,700.12,805.35
1713,803.47,699.56,805.57
1714,806.72,700.03,805.32
1715,804.07,699.68,805.73
1716,805.29,700.18,805.49
1717,804.35,699.78,805.09
1718,806.94,700.64,805.01
1719,802.52,699.57,805.74
1720,804.32,700.26,805.52
1721,806.37,700.41,805.39
1722,806.33,700.11,805.49
1723,803.8,699.75,804.89
1724,803.96,699.64,805.5
1725,805.53,699.81,805.3
1726,804.51,699.71,805.28
1727,805.26,700.28,805.44
1728,806.4,699.96,805.35
1729,806.48,700.1,805.41
1730,802.94,699.5,805.13
1731,805.38,699.42,805.71
1732,804.56,699.48,805.31
1733,804.88,699.5,806.23
1734,807.32,700.6,805.48
1735,805.01,699.74,805.54
1736,804.05,700.24,805.61
1737,804.85,700.08,805.34
1738,805.69,699.66,805.34
1739,807.12,700.4,805.47
1740,803.52,699.82,805.0
1741,805.81,700.13,805.18
1742,806.58,699.94,805.38
1743,804.73,700.46,805.92
1744,806.03,700.66,805.21
1745,802.59,699.44,805.46
1746,806.43,699.99,805.19
1747,803.06,700.16,804.87
1748,808.7,700.89,805.81
1749,804.92,700.03,805.73
1750,803.06,699.59,805.54
1751,807.93,700.8,805.82
1752,806.73,700.01,805.36
1753,803.63,699.69,805.27
1754,804.94,700.18,805.22
1755,807.84,700.28,805.48
1756,805.39,699.44,805.27
1757,803.12,699.87,805.18
1758,805.53,700.32,805.19
1759,804.04,699.33,805.1
1760,806.01,700.1,804.86
1761,806.31,700.07,805.28
1762,802.04,699.21,805.34
1763,804.65,699.89,805.47
1764,805.23,700.17,805.38
1765,804.96,700.11,804.78
1766,805.98,699.94,805.46
1767,804.44,700.1,805.42
1768,805.26,700.3,805.52
1769,805.96,699.93,805.23
1770,804.27,700.52,805.39
1771,803.32,699.97,804.95
1772,803.87,700.14,805.24
1773,805.0,699.75,805.33
1774,806.4,700.28,805.45
1775,804.02,700.24,805.1
1776,806.48,700.45,805.28
1777,801.54,699.45,805.45
1778,807.79,700.36,804.71
1779,806.23,700.21,805.81
1780,803.48,699.6,805.35
1781,805.04,700.18,805.38
1782,805.65,700.26,805.33
1783,805.36,699.97,805.67
1784,808.72,700.72,805.42
1785,804.44,699.92,805.38
1786,808.9,700.68,805.31
1787,804.94,700.06,805.31
1788,804.17,700.34,805.34
1789,803.39,699.97,804.8
1790,804.45,699.71,805.0
1791,804.78,700.13,805.45
1792,805.08,699.82,804.8
1793,806.33,700.05,805.25
1794,806.59,700.32,805.15
1795,806.83,700.23,805.48
1796,803.01,699.53,805.37
1797,804.11,699.61,805.22
1798,805.38,699.82,805.31
1799,807.6,700.26,805.52
1800,804.51,700.11,805.22
1801,803.87,699.77,805.12
1802,807.56,699.92,805.49
1803,803.91,700.12,804.91
1804,806.47,700.18,805.56
1805,805.94,699.95,805.25
1806,805.43,699.35,805.8
1807,805.41,700.27,805.47
1808,804.58,699.57,805.61
1809,803.16,699.82,805.46
1810,805.59,700.18,805.64
1811,804.76,700.22,805.32
1812,808.44,700.23,805.34
1813,801.99,699.95,805.55
1814,806.0,699.99,805.61
1815,803.44,699.87,805.37
1816,806.82,700.45,805.44
1817,805.08,699.78,805.12
1818,804.83,699.95,805.43
1819,803.83,700.09,804.95
1820,805.21,700.26,805.6
1821,803.88,699.61,805.05
1822,805.61,699.94,805.36
1823,805.54,700.24,805.42
1824,804.38,699.88,805.43
1825,805.98,700.53,805.3
1826,805.56,699.92,805.25
1827,806.09,700.31,805.25
1828,803.17,699.86,805.72
1829,808.62,700.32,805.33
1830,805.93,699.79,805.09
1831,803.58,699.39,805.67
1832,806.57,700.15,805.48
1833,805.18,699.89,805.31
1834,803.47,699.9,805.4
1835,806.04,700.09,805.15
1836,808.3,700.05,805.47
1837,804.11,699.85,805.03
1838,807.44,700.75,805.35
1839,802.47,699.63,805.07
1840,804.64,700.2,805.75
1841,807.05,700.32,805.47
1842,805.53,699.87,805.22
1843,807.11,700.32,805.03
1844,804.69,699.92,805.27
1845,803.11,699.6,805.23
1846,808.1,700.29,805.46
1847,804.84,700.13,805.45
1848,804.51,699.81,805.59
1849,806.66,700.1,805.31
1850,803.94,699.82,804.91
1851,803.95,700.05,805.14
1852,806.47,699.96,806.29
1853,807.89,700.64,805.52
1854,806.01,700.05,805.57
1855,802.45,699.24,805.64
1856,808.9,700.04,805.58
1857,804.8,699.22,805.08
1858,806.47,700.15,805.48
1859,804.3,699.6,804.89
1860,805.1,700.2,804.9
1861,807.11,700.52,805.47
1862,803.05,699.07,805.22
1863,807.92,700.12,805.45
1864,802.17,699.42,805.34
1865,805.85,700.59,805.27
1866,805.53,701.06,805.48
1867,804.53,699.14,805.14
1868,802.48,699.24,805.04
1869,807.56,700.58,805.42
1870,804.72,700.05,805.06
1871,804.0,699.48,805.35
1872,806.9,700.47,805.21
1873,805.22,699.99,805.26
1874,803.76,699.76,804.85
1875,805.31,700.11,805.79
1876,803.56,699.73,804.98
1877,804.33,700.01,805.68
1878,805.59,700.07,805.33
1879,806.15,699.99,805.38
1880,804.12,700.26,805.3
1881,807.18,700.39,805.2
1882,804.68,699.69,805.18
1883,807.14,700.64,805.36
1884,803.41,699.86,805.75
1885,807.5,700.21,805.3
1886,804.49,700.21,805.35
1887,806.01,699.49,805.12
1888,803.42,699.77,805.32
1889,803.93,699.81,805.23
1890,804.56,700.42,805.15
1891,802.88,699.81,805.1
1892,805.19,700.36,805.85
1893,807.56,700.43,805.57
1894,802.59,699.09,804.92
1895,804.7,699.84,805.29
1896,805.64,699.82,805.34
1897,807.3,699.89,805.56
1898,803.29,699.79,805.73
1899,806.88,699.88,805.25
1900,803.73,699.96,805.52
1901,806.14,700.12,805.5
1902,803.31,699.8,805.34
1903,804.35,700.21,805.67
1904,806.61,700.12,805.52
1905,805.06,700.1,805.57
1906,804.48,700.04,804.83
1907,804.31,699.96,805.74
1908,804.87,700.09,805.19
1909,804.4,699.64,805.35
1910,805.75,699.97,805.97
1911,803.81,699.74,805.55
1912,805.55,700.42,805.38
1913,802.53,699.7,805.51
1914,808.35,700.38,805.83
1915,803.03,700.0,805.58
1916,805.47,700.26,805.12
1917,802.75,699.96,805.45
1918,806.6,699.7,805.26
1919,805.49,700.25,804.84
1920,804.73,699.96,805.34
1921,807.53,700.6,805.41
1922,803.07,699.68,805.36
1923,807.74,700.53,805.2
