,FIT_200_002A_P.PV,FIT_200_004A_P.PV,PT_200A_Tags.Q_Filtrate_PV
429,0.0,0.0,1504.96
430,0.0,0.0,1505.85
431,0.0,0.0,1502.72
432,0.0,0.0,1505.88
433,0.0,0.0,1506.68
434,0.0,0.0,1505.86
435,0.0,0.0,1507.0
436,0.0,0.0,1506.24
437,0.0,0.0,1502.71
438,0.0,0.0,1505.39
439,0.0,0.0,1507.66
440,0.0,0.0,1507.32
441,0.0,0.0,1505.78
442,0.0,0.0,1503.29
443,0.0,0.0,1508.09
444,0.0,0.0,1506.18
445,0.0,0.0,1507.62
446,0.0,0.0,1507.25
447,0.0,0.0,1511.45
448,0.0,0.0,1505.99
449,0.0,0.0,1060.5
450,0.0,0.0,1505.04
451,0.0,0.0,1505.04
452,0.0,0.0,1505.04
453,0.0,0.0,1505.04
454,0.0,0.0,1505.04
455,0.0,0.0,1505.04
456,0.0,0.0,1505.04
457,0.0,0.0,1505.04
458,0.0,0.0,1505.04
459,0.0,0.0,1505.04
460,0.0,0.0,1505.04
461,0.0,0.0,1505.04
462,0.0,0.0,1505.04
463,0.0,0.0,1505.04
464,0.0,0.0,1505.04
465,0.0,0.0,1505.04
466,0.0,0.0,1505.04
467,0.0,0.0,1505.04
468,0.0,0.0,1505.04
469,0.0,0.0,1505.04
470,0.0,0.0,1505.04
471,0.0,0.0,1505.04
472,0.0,0.0,1505.04
473,0.0,0.0,1505.04
474,0.0,0.0,1505.04
475,0.0,0.0,1505.04
476,0.0,0.0,1505.04
477,0.0,0.0,1505.04
478,0.0,0.0,1505.04
479,0.0,0.0,1505.04
480,0.0,0.0,1505.04
481,0.0,0.0,1505.04
482,0.0,0.0,1505.04
483,0.0,0.0,1505.04
484,0.0,0.0,1505.04
485,0.0,0.0,1505.04
486,0.0,0.0,1505.04
487,0.0,0.0,1505.04
488,0.0,0.0,1505.04
489,0.0,0.0,1505.04
490,0.0,0.0,1505.04
491,0.0,0.0,1505.04
492,0.0,0.0,1505.04
493,0.0,0.0,1505.04
494,0.0,0.0,1505.04
495,0.0,0.0,1505.04
496,0.0,0.0,1505.04
497,0.0,0.0,816.25
498,0.0,0.0,776.62
499,0.0,0.0,683.64
500,0.0,0.0,812.31
501,0.0,0.0,783.0
502,0.0,0.0,1505.04
503,0.0,0.0,805.97
504,0.0,0.0,806.88
505,0.0,0.0,806.5
506,0.0,0.0,807.24
507,0.0,0.0,806.61
508,0.0,0.0,808.44
509,0.0,0.0,802.81
510,0.0,0.0,792.14
511,0.0,0.0,809.65
512,0.0,0.0,1505.04
513,0.0,0.0,1505.04
514,0.0,0.0,1505.04
515,0.0,0.0,1505.04
516,0.0,0.0,1505.04
517,0.0,0.0,1505.04
518,0.0,0.0,1505.04
519,0.0,0.0,1505.04
520,0.0,0.0,1505.04
521,0.0,0.0,1505.04
522,0.0,0.0,1505.04
523,0.0,0.0,1505.04
524,0.0,0.0,803.09
525,0.0,0.0,954.55
526,0.0,0.0,1505.34
527,0.0,0.0,1508.52
528,0.0,0.0,1506.04
529,0.0,0.0,1502.65
530,0.0,0.0,1501.43
531,0.0,0.0,1503.8
532,0.0,0.0,1502.46
533,0.0,0.0,1509.21
534,0.0,0.0,1508.18
535,0.0,0.0,1505.11
536,0.0,0.0,1505.71
537,0.0,0.0,1504.09
538,0.0,0.0,1506.32
539,0.0,0.0,1505.45
540,0.0,0.0,1502.5
541,0.0,0.0,1501.36
542,0.0,0.0,1501.05
543,0.0,0.0,1507.86
544,0.0,0.0,1505.52
545,0.0,0.0,1506.71
546,0.0,0.0,1503.55
547,0.0,0.0,1505.73
548,0.0,0.0,1504.69
549,0.0,0.0,1505.98
550,0.0,0.0,1504.45
551,0.0,0.0,1505.36
552,0.0,0.0,1504.53
553,0.0,0.0,1504.48
554,0.0,0.0,1505.62
555,0.0,0.0,1504.84
556,0.0,0.0,1504.42
557,0.0,0.0,1505.35
558,0.0,0.0,1506.13
559,0.0,0.0,1504.41
560,0.0,0.0,1503.0
561,0.0,0.0,1503.55
562,0.0,0.0,1503.53
563,0.0,0.0,1503.72
564,0.0,0.0,1505.23
565,0.0,0.0,1510.09
566,0.0,0.0,1507.49
567,0.0,0.0,1505.81
568,0.0,0.0,1504.26
569,0.0,0.0,1502.66
570,0.0,0.0,1503.93
571,0.0,0.0,1503.64
572,0.0,0.0,1503.91
573,0.0,0.0,1503.8
574,0.0,0.0,1504.9
575,0.0,0.0,1504.32
576,0.0,0.0,1504.5
577,0.0,0.0,1509.38
578,0.0,0.0,1504.92
579,0.0,0.0,1508.1
580,0.0,0.0,1506.66
581,0.0,0.0,1504.83
582,0.0,0.0,1500.12
583,0.0,0.0,1504.0
584,0.0,0.0,1502.34
585,0.0,0.0,1503.32
586,0.0,0.0,1505.88
587,0.0,0.0,1509.3
588,0.0,0.0,1503.88
589,0.0,0.0,1507.87
590,0.0,0.0,1507.06
591,0.0,0.0,1506.28
592,0.0,0.0,1503.35
593,0.0,0.0,1505.33
594,0.0,0.0,1504.34
595,0.0,0.0,1503.79
596,0.0,0.0,1504.53
597,0.0,0.0,1505.43
598,0.0,0.0,1503.5
599,0.0,0.0,1504.33
600,0.0,0.0,1505.67
601,0.0,0.0,1506.2
602,0.0,0.0,1505.06
603,0.0,0.0,1505.17
604,0.0,0.0,1502.45
605,0.0,0.0,1505.03
606,0.0,0.0,1504.39
607,0.0,0.0,1505.97
608,0.0,0.0,1512.6
609,0.0,0.0,1507.59
610,0.0,0.0,1504.14
611,0.0,0.0,1505.35
612,0.0,0.0,1504.65
613,0.0,0.0,1505.51
614,0.0,0.0,1506.04
615,0.0,0.0,1503.41
616,0.0,0.0,1502.23
617,0.0,0.0,1501.47
618,0.0,0.0,1502.91
619,0.0,0.0,1507.43
620,0.0,0.0,1504.78
621,0.0,0.0,1506.67
622,0.0,0.0,1508.97
623,0.0,0.0,1507.04
624,0.0,0.0,1505.73
625,0.0,0.0,1505.01
626,0.0,0.0,1501.5
627,0.0,0.0,1506.07
628,0.0,0.0,1506.53
629,0.0,0.0,1506.32
630,0.0,0.0,1506.27
631,0.0,0.0,1505.9
632,0.0,0.0,1504.28
633,0.0,0.0,1506.93
634,0.0,0.0,1503.44
635,0.0,0.0,1501.33
636,0.0,0.0,1502.0
637,0.0,0.0,1504.18
638,0.0,0.0,1502.61
639,0.0,0.0,1504.05
640,0.0,0.0,1503.4
641,0.0,0.0,1504.38
642,0.0,0.0,1506.26
643,0.0,0.0,1506.97
644,0.0,0.0,1505.03
645,0.0,0.0,1504.83
646,0.0,0.0,1505.94
647,0.0,0.0,1503.03
648,0.0,0.0,1504.65
649,0.0,0.0,1505.34
650,0.0,0.0,1504.43
651,0.0,0.0,1502.31
652,0.0,0.0,1510.38
653,0.0,0.0,1507.95
654,0.0,0.0,1508.02
655,0.0,0.0,1505.81
656,0.0,0.0,1502.74
657,0.0,0.0,1505.56
658,0.0,0.0,1506.04
659,0.0,0.0,1505.07
660,0.0,0.0,1506.78
661,0.0,0.0,1502.24
662,0.0,0.0,1505.69
663,0.0,0.0,1502.36
664,0.0,0.0,1504.59
665,0.0,0.0,1507.49
666,0.0,0.0,1505.87
667,0.0,0.0,1500.0
668,0.0,0.0,1506.59
669,0.0,0.0,1504.72
670,0.0,0.0,1503.74
671,0.0,0.0,1505.01
672,0.0,0.0,1506.16
673,0.0,0.0,1505.12
674,0.0,0.0,1504.15
675,0.0,0.0,1505.43
676,0.0,0.0,1505.83
677,0.0,0.0,1505.11
678,0.0,0.0,1505.05
679,0.0,0.0,1500.57
680,0.0,0.0,1504.33
681,0.0,0.0,1501.84
682,0.0,0.0,1504.84
683,0.0,0.0,1496.6
684,0.0,0.0,1510.99
685,0.0,0.0,1509.4
686,0.0,0.0,1498.23
687,0.0,0.0,1505.55
688,0.0,0.0,1507.14
689,0.0,0.0,1506.97
690,0.0,0.0,1505.96
691,0.0,0.0,1501.57
692,0.0,0.0,1505.29
693,0.0,0.0,1504.44
694,0.0,0.0,1505.68
695,0.0,0.0,1503.9
696,0.0,0.0,1505.69
697,0.0,0.0,1504.31
698,0.0,0.0,1502.12
699,0.0,0.0,1502.67
700,0.0,0.0,1514.79
701,0.0,0.0,1511.53
702,0.0,0.0,1505.67
703,0.0,0.0,1506.2
704,0.0,0.0,1504.57
705,0.0,0.0,1504.58
706,0.0,0.0,1504.06
707,0.0,0.0,1499.9
708,0.0,0.0,1502.98
709,0.0,0.0,1505.37
710,0.0,0.0,1504.51
711,0.0,0.0,1503.89
712,0.0,0.0,1504.8
713,0.0,0.0,1504.41
714,0.0,0.0,1503.36
715,0.0,0.0,1505.62
716,0.0,0.0,1504.46
717,0.0,0.0,1505.55
718,0.0,0.0,1505.17
719,0.0,0.0,1505.42
720,0.0,0.0,1503.79
721,0.0,0.0,1504.92
722,0.0,0.0,1505.98
723,0.0,0.0,1505.39
724,0.0,0.0,1503.67
725,0.0,0.0,1506.25
726,0.0,0.0,1499.98
727,0.0,0.0,1505.48
728,0.0,0.0,1503.98
729,0.0,0.0,1504.75
730,0.0,0.0,1503.23
731,0.0,0.0,1504.43
732,0.0,0.0,1504.27
733,0.0,0.0,1508.5
734,0.0,0.0,1513.38
735,0.0,0.0,1508.43
736,0.0,0.0,1504.01
737,0.0,0.0,1503.92
738,0.0,0.0,1497.13
739,0.0,0.0,1504.06
740,0.0,0.0,1503.31
741,0.0,0.0,1506.08
742,0.0,0.0,1511.95
743,0.0,0.0,1509.28
744,0.0,0.0,1505.38
745,0.0,0.0,1503.71
746,0.0,0.0,1503.28
747,0.0,0.0,1503.77
748,0.0,0.0,1499.17
749,0.0,0.0,1503.36
750,0.0,0.0,1505.06
751,0.0,0.0,1505.57
752,0.0,0.0,1506.15
753,0.0,0.0,1505.35
754,0.0,0.0,1507.44
755,0.0,0.0,1506.75
756,0.0,0.0,1505.57
757,0.0,0.0,1505.9
758,0.0,0.0,1505.88
759,0.0,0.0,1507.04
760,0.0,0.0,1505.72
761,0.0,0.0,1505.33
762,0.0,0.0,1504.35
763,0.0,0.0,1503.39
764,0.0,0.0,1504.23
765,0.0,0.0,1506.11
766,0.0,0.0,1502.31
767,0.0,0.0,1504.93
768,0.0,0.0,1505.21
769,0.0,0.0,1504.6
770,0.0,0.0,1502.2
771,0.0,0.0,1503.23
772,0.0,0.0,1506.26
773,0.0,0.0,1506.82
774,0.0,0.0,1505.23
775,0.0,0.0,1503.57
776,0.0,0.0,1504.91
777,0.0,0.0,1505.65
778,0.0,0.0,1505.11
779,0.0,0.0,1504.4
780,0.0,0.0,1503.76
781,0.0,0.0,1503.55
782,0.0,0.0,1505.87
783,0.0,0.0,1505.9
784,0.0,0.0,1501.65
785,0.0,0.0,1510.54
786,0.0,0.0,1504.28
787,0.0,0.0,1503.67
788,0.0,0.0,1504.3
789,0.0,0.0,1505.97
790,0.0,0.0,1506.05
791,0.0,0.0,1515.96
792,0.0,0.0,1507.47
793,0.0,0.0,1503.93
794,0.0,0.0,1498.06
795,0.0,0.0,1502.53
796,0.0,0.0,1504.77
797,0.0,0.0,1503.21
798,0.0,0.0,1007.6
799,0.0,0.0,1505.04
800,0.0,0.0,1505.04
801,0.0,0.0,1505.04
802,0.0,0.0,1505.04
803,0.0,0.0,1505.04
804,0.0,0.0,1505.04
805,0.0,0.0,1505.04
806,0.0,0.0,1505.04
807,0.0,0.0,1505.04
808,0.0,0.0,1505.04
809,0.0,0.0,1505.04
810,0.0,0.0,1505.04
811,0.0,0.0,1505.04
812,0.0,0.0,1505.04
813,0.0,0.0,1505.04
814,0.0,0.0,1505.04
815,0.0,0.0,1505.04
816,0.0,0.0,1505.04
817,0.0,0.0,1505.04
818,0.0,0.0,1505.04
819,0.0,0.0,1505.04
820,0.0,0.0,1505.04
821,0.0,0.0,1505.04
822,0.0,0.0,1505.04
823,0.0,0.0,1505.04
824,0.0,0.0,1505.04
825,0.0,0.0,1505.04
826,0.0,0.0,1505.04
827,0.0,0.0,1505.04
828,0.0,0.0,1505.04
829,0.0,0.0,1505.04
830,0.0,0.0,1505.04
831,0.0,0.0,1505.04
832,0.0,0.0,1505.04
833,0.0,0.0,1505.04
834,0.0,0.0,1505.04
835,0.0,0.0,1505.04
836,0.0,0.0,1505.04
837,0.0,0.0,1505.04
838,0.0,0.0,1505.04
839,0.0,0.0,1505.04
840,0.0,0.0,1505.04
841,0.0,0.0,1505.04
842,0.0,0.0,1505.04
843,0.0,0.0,1505.04
844,0.0,0.0,1505.04
845,0.0,0.0,1505.04
846,0.0,0.0,1505.04
847,0.0,0.0,1505.04
848,0.0,0.0,1505.04
849,0.0,0.0,1505.04
850,0.0,0.0,1505.04
851,0.0,0.0,1505.04
852,0.0,0.0,1505.04
853,0.0,0.0,1505.04
854,0.0,0.0,1505.04
855,0.0,0.0,1505.04
856,0.0,0.0,1505.04
857,0.0,0.0,1505.04
858,0.0,0.0,1505.04
859,0.0,0.0,1505.04
860,0.0,0.0,1505.04
861,0.0,0.0,1505.04
862,0.0,0.0,1505.04
863,0.0,0.0,1505.04
864,0.0,0.0,1505.04
865,0.0,0.0,1505.04
866,0.0,0.0,1505.04
867,0.0,0.0,1505.04
868,0.0,0.0,1505.04
869,0.0,0.0,1505.04
870,0.0,0.0,1505.04
871,0.0,0.0,1505.04
872,0.0,0.0,1505.04
873,0.0,0.0,1505.04
874,0.0,0.0,1505.04
875,0.0,0.0,1505.04
876,0.0,0.0,1505.04
877,0.0,0.0,1505.04
878,0.0,0.0,1505.04
879,0.0,0.0,1505.04
880,0.0,0.0,1505.04
881,0.0,0.0,1505.04
882,0.0,0.0,1505.04
883,0.0,0.0,1505.04
884,0.0,0.0,1505.04
885,0.0,0.0,1505.04
886,0.0,0.0,1505.04
887,0.0,0.0,1505.04
888,0.0,0.0,1505.04
889,0.0,0.0,1505.04
890,0.0,0.0,1505.04
891,0.0,0.0,1505.04
892,0.0,0.0,1505.04
893,0.0,0.0,1505.04
894,0.0,0.0,1505.04
895,0.0,0.0,1505.04
896,0.0,0.0,1505.04
897,0.0,0.0,1505.04
898,0.0,0.0,1505.04
899,0.0,0.0,1505.04
900,0.0,0.0,1505.04
901,0.0,0.0,1505.04
902,0.0,0.0,1505.04
903,0.0,0.0,1505.04
904,0.0,0.0,1505.04
905,0.0,0.0,1505.04
906,0.0,0.0,1505.04
907,0.0,0.0,1505.04
908,0.0,0.0,1505.04
909,0.0,0.0,1505.04
910,0.0,0.0,1505.04
911,0.0,0.0,1505.04
912,0.0,0.0,1505.04
913,0.0,0.0,1505.04
914,0.0,0.0,1505.04
915,0.0,0.0,1505.04
916,0.0,0.0,1505.04
917,0.0,0.0,1505.04
918,0.0,0.0,1505.04
919,0.0,0.0,1505.04
920,0.0,0.0,1505.04
921,0.0,0.0,1505.04
922,0.0,0.0,1505.04
923,0.0,0.0,1505.04
924,0.0,0.0,1505.04
925,0.0,0.0,1505.04
926,0.0,0.0,1505.04
