From date,To date,MPDB_kW,AIT_400_001B_P.PV,FIT_200_001B_P.PV,FIT_200_002B_P.PV,FIT_200_004B_P.PV,FIT_400_001B_P.PV,FIT_400_002B_P.PV,LT_200_002B_P.PV,P_200_001B_P.RPM_MV,P_200_002B_P.RPM_MV,P_400_001B_P.RPM_MV,P_400_002B_P.RPM_MV,PDIT_200_001B_P.PV,PDIT_400_001B_P.PV,PDIT_400_002B_P.PV,PIT_400_003B_P.PV,PT_200_005B_P.PV,PT_200_006B_P.PV,PT_200B_Tags.Q_Filtrate_PV,Q_400_002B,PT_400_002B_P.PV,Q_400_001B_P.PV,RO_300B_Tags.RO.Recovery
2023-05-05 10:00:46,2023-05-05 10:15:46,0.00,814.20,903.91,28.50,26.00,0.48,0.44,7.72,20.00,1.35,0.00,0.00,0.00,0.49,0.14,11.19,1.19,1.95,0.92,0.44,8.97,0.00,0.00
2023-05-05 10:15:46,2023-05-05 10:30:46,0.00,813.90,914.21,113.47,27.21,0.40,0.49,2.51,20.00,3.84,0.00,0.00,0.00,0.49,0.14,11.19,0.44,1.95,0.86,0.49,8.92,0.00,0.00
2023-05-05 10:30:46,2023-05-05 10:45:46,0.00,814.15,862.05,0.57,27.09,0.38,0.41,3.39,20.00,0.00,0.00,0.00,0.00,0.49,0.14,11.19,0.00,1.91,0.82,0.41,8.89,0.00,0.00
2023-05-05 10:45:46,2023-05-05 11:00:46,0.00,815.53,854.18,0.57,27.00,0.40,0.44,4.62,20.00,0.00,0.00,0.00,0.00,0.49,0.14,11.19,0.00,1.90,0.86,0.44,8.84,0.00,0.00
2023-05-05 11:00:46,2023-05-05 11:15:46,0.00,821.03,856.31,0.57,27.25,0.47,0.41,5.85,20.00,0.00,0.00,0.00,0.00,0.50,0.14,11.19,0.00,1.90,0.87,0.41,8.83,0.00,0.00
2023-05-05 11:15:46,2023-05-05 11:30:46,0.00,829.53,856.09,0.57,26.17,0.40,0.39,7.06,20.00,0.00,0.00,0.00,0.00,0.49,0.14,11.15,0.00,1.89,0.80,0.39,8.71,0.00,0.00
2023-05-05 11:30:46,2023-05-05 11:45:46,0.00,837.35,852.12,0.57,25.44,0.42,0.41,7.76,20.00,0.00,0.00,0.00,0.00,0.49,0.14,11.03,0.00,1.88,0.83,0.41,8.71,0.00,0.00
2023-05-05 11:45:46,2023-05-05 12:00:46,0.00,860.74,850.89,0.57,25.44,0.45,0.43,7.77,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.90,0.00,1.86,0.89,0.43,8.62,0.00,0.00
2023-05-05 12:00:46,2023-05-05 12:15:46,0.00,868.10,857.65,0.57,25.48,0.41,0.42,7.77,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.76,0.00,1.85,0.83,0.42,8.64,0.00,0.00
2023-05-05 12:15:46,2023-05-05 12:30:46,0.00,859.29,921.47,13.49,25.67,0.40,0.41,7.75,20.00,1.25,0.00,0.00,0.00,0.50,0.14,10.72,0.91,1.91,0.81,0.40,8.61,0.00,0.00
2023-05-05 12:30:46,2023-05-05 12:45:46,0.00,863.73,920.66,122.11,27.10,0.39,0.41,2.61,20.00,4.68,0.00,0.00,0.00,0.50,0.14,10.72,0.18,1.91,0.79,0.41,8.53,0.00,0.00
2023-05-05 12:45:46,2023-05-05 13:00:46,0.00,897.95,865.53,0.57,27.01,0.42,0.43,3.38,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.72,0.00,1.87,0.84,0.43,8.42,0.00,0.00
2023-05-05 13:00:46,2023-05-05 13:15:46,0.00,968.76,858.82,0.57,26.94,0.42,0.41,4.60,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.72,0.00,1.85,0.85,0.43,8.40,0.00,0.00
2023-05-05 13:15:46,2023-05-05 13:30:46,0.00,1035.46,868.83,0.57,54.24,0.37,0.42,6.14,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.70,0.07,1.87,0.81,0.41,8.35,0.00,0.00
2023-05-05 13:30:46,2023-05-05 13:45:46,0.00,1070.41,979.48,148.18,82.09,0.38,0.41,5.37,20.00,6.03,0.00,0.00,0.00,0.50,0.14,10.65,1.58,1.84,0.82,0.41,8.31,0.00,0.00
2023-05-05 13:45:46,2023-05-05 14:00:46,0.00,1079.48,875.97,0.57,83.71,0.36,0.39,4.89,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.51,0.14,1.79,0.77,0.38,8.23,0.00,0.00
2023-05-05 14:00:46,2023-05-05 14:15:46,0.00,1079.31,865.97,0.57,78.78,0.43,0.43,7.67,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.44,0.00,1.79,0.88,0.44,8.24,0.00,0.00
2023-05-05 14:15:46,2023-05-05 14:30:46,0.00,1084.14,874.70,0.55,78.24,0.42,0.42,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.29,0.00,1.76,0.85,0.42,8.14,0.00,0.00
2023-05-05 14:30:46,2023-05-05 14:45:46,0.00,1086.97,859.79,0.57,78.07,0.49,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.28,0.00,1.74,0.90,0.39,8.07,0.00,0.00
2023-05-05 14:45:46,2023-05-05 15:00:46,0.00,1097.08,874.01,0.57,78.05,0.44,0.43,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,10.25,0.08,1.73,0.88,0.43,8.10,0.00,0.00
2023-05-05 15:00:46,2023-05-05 15:15:46,0.00,1132.88,984.24,154.29,81.22,0.44,0.41,5.29,20.00,5.51,0.00,0.00,0.00,0.49,0.14,10.25,1.61,1.76,0.84,0.41,8.05,0.00,0.00
2023-05-05 15:15:46,2023-05-05 15:30:46,0.00,1182.88,857.93,0.57,82.95,0.41,0.40,4.93,20.00,0.00,0.00,0.00,0.00,0.49,0.14,10.22,0.17,1.69,0.83,0.40,8.10,0.00,0.00
2023-05-05 15:30:46,2023-05-05 15:45:46,0.00,1235.10,917.07,0.57,78.24,0.37,0.45,7.67,20.00,0.00,0.00,0.00,0.00,0.50,0.14,10.22,1.12,1.71,0.83,0.45,8.02,0.00,0.00
2023-05-05 15:45:46,2023-05-05 16:00:46,0.00,1257.50,934.93,149.85,82.89,0.37,0.44,3.74,20.00,5.98,0.00,0.00,0.00,0.50,0.14,10.06,0.87,1.69,0.82,0.45,7.97,0.00,0.00
2023-05-05 16:00:46,2023-05-05 16:15:46,0.00,1268.22,863.19,0.57,81.07,0.50,0.44,6.30,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.84,0.07,1.65,0.92,0.44,7.90,0.00,0.00
2023-05-05 16:15:46,2023-05-05 16:30:46,0.00,1291.65,861.72,0.57,77.38,0.45,0.43,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,9.81,0.00,1.65,0.89,0.44,7.89,0.00,0.00
2023-05-05 16:30:46,2023-05-05 16:45:46,0.00,1318.12,862.37,0.57,77.34,0.41,0.42,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.78,0.00,1.64,0.81,0.42,7.81,0.00,0.00
2023-05-05 16:45:46,2023-05-05 17:00:46,0.00,1338.21,857.24,0.57,77.05,0.41,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.78,0.00,1.62,0.80,0.39,7.71,0.00,0.00
2023-05-05 17:00:46,2023-05-05 17:15:46,0.00,1345.09,850.31,0.57,77.04,0.43,0.37,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,9.78,0.00,1.61,0.78,0.37,7.64,0.00,0.00
2023-05-05 17:15:46,2023-05-05 17:30:46,0.00,1346.25,856.19,0.57,77.01,0.40,0.41,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,9.77,0.00,1.60,0.83,0.41,7.66,0.00,0.00
2023-05-05 17:30:46,2023-05-05 17:45:46,0.00,1346.82,855.62,0.57,76.90,0.41,0.42,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,9.75,0.00,1.59,0.84,0.42,7.67,0.00,0.00
2023-05-05 17:45:46,2023-05-05 18:00:46,0.00,1355.19,866.89,0.57,76.89,0.42,0.37,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.60,0.00,1.59,0.77,0.36,7.62,0.00,0.00
2023-05-05 18:00:46,2023-05-05 18:15:46,0.00,1372.46,856.92,0.57,76.78,0.42,0.42,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.49,0.00,1.57,0.84,0.43,7.58,0.00,0.00
2023-05-05 18:15:46,2023-05-05 18:30:46,0.00,1388.13,855.41,0.57,76.59,0.40,0.38,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,9.38,0.00,1.56,0.77,0.38,7.54,0.00,0.00
2023-05-05 18:30:46,2023-05-05 18:45:46,0.00,1403.61,858.56,0.57,76.55,0.42,0.37,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.36,0.00,1.55,0.80,0.36,7.52,0.00,0.00
2023-05-05 18:45:46,2023-05-05 19:00:46,0.00,1424.89,872.66,0.58,76.43,0.49,0.39,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.36,0.00,1.54,0.87,0.39,7.44,0.00,0.00
2023-05-05 19:00:46,2023-05-05 19:15:46,0.00,1444.63,855.71,0.57,76.35,0.53,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.36,0.00,1.52,0.92,0.41,7.37,0.00,0.00
2023-05-05 19:15:46,2023-05-05 19:30:46,0.00,1461.14,866.84,0.57,76.34,0.44,0.37,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.36,0.00,1.52,0.79,0.37,7.31,0.00,0.00
2023-05-05 19:30:46,2023-05-05 19:45:46,0.00,1485.56,883.20,0.57,76.25,0.48,0.38,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.34,0.00,1.52,0.87,0.38,7.24,0.00,0.00
2023-05-05 19:45:46,2023-05-05 20:00:46,0.00,1505.16,888.31,0.57,76.73,0.47,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.29,0.64,1.57,0.89,0.40,7.20,0.00,0.00
2023-05-05 20:00:46,2023-05-05 20:15:46,0.00,1532.76,966.44,152.49,81.46,0.44,0.41,4.42,20.00,5.74,0.00,0.00,0.00,0.49,0.14,9.24,1.14,1.61,0.86,0.41,7.16,0.00,0.00
2023-05-05 20:15:46,2023-05-05 20:30:46,0.00,1558.02,908.09,0.57,81.32,0.42,0.36,5.62,20.00,0.00,0.00,0.00,0.00,0.50,0.14,9.06,0.13,1.53,0.79,0.36,7.12,0.00,0.00
2023-05-05 20:30:46,2023-05-05 20:45:46,0.00,1579.72,898.40,0.57,76.33,0.43,0.41,7.80,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.95,0.20,1.51,0.84,0.41,7.08,0.00,0.00
2023-05-05 20:45:46,2023-05-05 21:00:46,0.00,1600.35,974.34,150.52,77.64,0.44,0.37,5.08,20.00,6.00,0.00,0.00,0.00,0.49,0.14,8.92,1.62,1.25,0.82,0.37,7.03,0.00,0.00
2023-05-05 21:00:46,2023-05-05 21:15:46,0.00,1620.00,911.29,0.57,83.97,0.42,0.46,5.04,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.89,0.28,1.83,0.90,0.46,6.98,0.00,0.00
2023-05-05 21:15:46,2023-05-05 21:30:46,0.00,1645.21,948.71,2.07,78.81,0.41,0.43,7.71,20.00,0.44,0.00,0.00,0.00,0.49,0.14,8.89,1.14,1.80,0.85,0.43,6.92,0.00,0.00
2023-05-05 21:30:46,2023-05-05 21:45:46,0.00,1670.67,963.32,151.45,84.36,0.46,0.40,3.57,20.00,5.74,0.00,0.00,0.00,0.49,0.14,8.89,0.83,1.81,0.87,0.41,6.94,0.00,0.00
2023-05-05 21:45:46,2023-05-05 22:00:46,0.00,1695.48,932.53,0.57,82.73,0.47,0.42,6.55,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.89,0.05,1.93,0.88,0.42,6.91,0.00,0.00
2023-05-05 22:00:46,2023-05-05 22:15:46,0.00,1713.04,949.35,0.55,79.48,0.41,0.36,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.84,0.52,1.92,0.76,0.36,6.87,0.00,0.00
2023-05-05 22:15:46,2023-05-05 22:30:46,0.00,1729.21,970.43,148.28,83.28,0.42,0.35,4.65,20.00,6.03,0.00,0.00,0.00,0.49,0.14,8.78,1.54,1.93,0.79,0.35,6.83,0.00,0.00
2023-05-05 22:30:46,2023-05-05 22:45:46,0.00,1739.63,927.42,0.57,84.02,0.45,0.39,5.55,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.69,0.28,1.90,0.85,0.39,6.78,0.00,0.00
2023-05-05 22:45:46,2023-05-05 23:00:46,0.00,1748.00,920.89,0.58,79.40,0.39,0.39,7.80,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.52,0.00,1.91,0.81,0.38,6.75,0.00,0.00
2023-05-05 23:00:46,2023-05-05 23:15:46,0.00,1772.59,927.09,0.57,79.35,0.42,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.50,0.00,1.91,0.77,0.40,6.72,0.00,0.00
2023-05-05 23:15:46,2023-05-05 23:30:46,0.00,1791.86,969.60,152.05,81.51,0.46,0.39,6.31,20.00,5.95,0.00,0.00,0.00,0.49,0.14,8.42,1.67,1.95,0.87,0.39,6.68,0.00,0.00
2023-05-05 23:30:46,2023-05-05 23:45:46,0.00,1822.58,922.15,0.57,84.82,0.41,0.38,4.22,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.42,0.49,1.91,0.78,0.38,6.65,0.00,0.00
2023-05-05 23:45:46,2023-05-06 00:00:46,0.00,1851.87,938.98,0.57,80.66,0.41,0.38,7.45,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.42,0.02,1.93,0.78,0.38,6.60,0.00,0.00
2023-05-06 00:00:46,2023-05-06 00:15:46,0.00,1886.89,937.75,0.57,79.41,0.39,0.44,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.42,0.00,1.92,0.80,0.44,6.58,0.00,0.00
2023-05-06 00:15:46,2023-05-06 00:30:46,0.00,1909.92,928.95,0.57,79.37,0.38,0.46,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.42,0.00,1.91,0.82,0.46,6.56,0.00,0.00
2023-05-06 00:30:46,2023-05-06 00:45:46,0.00,1813.33,530.89,0.57,72.98,0.46,2.30,7.81,18.00,0.00,0.00,0.00,0.00,0.49,0.14,7.59,0.00,1.89,2.73,2.30,4.92,0.00,0.00
2023-05-06 00:45:46,2023-05-06 01:00:46,0.00,1759.61,552.11,0.57,81.83,0.46,0.39,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.38,0.00,1.84,0.87,0.39,5.79,0.00,0.00
2023-05-06 01:00:46,2023-05-06 01:15:46,0.00,1753.92,559.37,0.58,81.35,0.48,0.38,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.90,0.00,1.84,0.89,0.38,6.54,0.00,0.00
2023-05-06 01:15:46,2023-05-06 01:30:46,0.00,1748.49,577.22,0.57,81.46,0.37,0.37,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.15,0.00,1.84,0.73,0.37,6.95,0.00,0.00
2023-05-06 01:30:46,2023-05-06 01:45:46,0.00,1741.92,582.12,0.58,81.41,0.46,0.39,7.82,20.00,0.00,0.00,0.00,0.00,0.48,0.14,9.30,0.00,1.84,0.83,0.39,7.17,0.00,0.00
2023-05-06 01:45:46,2023-05-06 02:00:46,0.00,1736.04,553.64,0.57,81.26,0.42,0.37,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.31,0.00,1.83,0.77,0.37,7.25,0.00,0.00
2023-05-06 02:00:46,2023-05-06 02:15:46,0.00,1728.80,546.73,0.57,81.19,0.44,0.36,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,9.24,0.00,1.83,0.82,0.37,7.24,0.00,0.00
2023-05-06 02:15:46,2023-05-06 02:30:46,0.00,1724.32,549.71,0.57,81.32,0.39,0.40,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.97,0.00,1.82,0.78,0.40,7.19,0.00,0.00
2023-05-06 02:30:46,2023-05-06 02:45:46,0.00,1724.19,550.01,0.57,81.33,0.39,0.47,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.89,0.00,1.82,0.84,0.46,7.12,0.00,0.00
2023-05-06 02:45:46,2023-05-06 03:00:46,0.00,1723.90,551.45,0.57,81.41,0.47,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.89,0.00,1.82,0.88,0.40,7.01,0.00,0.00
2023-05-06 03:00:46,2023-05-06 03:15:46,0.00,1722.65,549.15,0.57,81.31,0.38,0.38,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.80,0.00,1.82,0.77,0.39,6.93,0.00,0.00
2023-05-06 03:15:46,2023-05-06 03:30:46,0.00,1722.74,539.32,0.55,81.38,0.42,0.40,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.59,0.00,1.81,0.82,0.40,6.86,0.00,0.00
2023-05-06 03:30:46,2023-05-06 03:45:46,0.00,1720.71,545.91,0.57,81.38,0.44,0.43,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.46,0.00,1.81,0.87,0.42,6.78,0.00,0.00
2023-05-06 03:45:46,2023-05-06 04:00:46,0.00,1721.50,540.01,0.57,81.37,0.40,0.36,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.42,0.00,1.81,0.76,0.36,6.71,0.00,0.00
2023-05-06 04:00:46,2023-05-06 04:15:46,0.00,1719.07,878.55,151.48,83.50,0.45,0.36,6.80,20.00,6.04,0.00,0.00,0.00,0.49,0.14,8.42,1.46,1.87,0.76,0.36,6.65,0.00,0.00
2023-05-06 04:15:46,2023-05-06 04:30:46,0.00,1717.80,880.95,0.57,88.43,0.44,0.38,4.01,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.42,0.43,1.83,0.79,0.37,6.59,0.00,0.00
2023-05-06 04:30:46,2023-05-06 04:45:46,0.00,1717.07,847.94,0.57,82.94,0.44,0.39,7.40,20.00,0.00,0.00,0.00,0.00,0.48,0.14,8.40,0.01,1.84,0.83,0.39,6.52,0.00,0.00
2023-05-06 04:45:46,2023-05-06 05:00:46,0.00,1715.88,847.84,0.58,81.70,0.46,0.35,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.31,0.00,1.84,0.83,0.35,6.49,0.00,0.00
2023-05-06 05:00:46,2023-05-06 05:15:46,0.00,1715.85,864.24,0.57,81.59,0.44,0.41,7.83,20.00,0.00,0.00,0.00,0.00,0.48,0.14,8.18,0.00,1.84,0.83,0.41,6.43,0.00,0.00
2023-05-06 05:15:46,2023-05-06 05:30:46,0.00,1717.52,863.21,0.57,81.52,0.45,0.45,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,8.08,0.19,1.83,0.87,0.45,6.37,0.00,0.00
2023-05-06 05:30:46,2023-05-06 05:45:46,0.00,1717.83,986.20,151.56,85.65,0.40,0.37,5.25,20.00,6.07,0.00,0.00,0.00,0.49,0.14,8.02,1.58,1.86,0.79,0.38,6.32,0.00,0.00
2023-05-06 05:45:46,2023-05-06 06:00:46,0.00,1717.82,850.13,0.57,87.55,0.40,0.41,5.16,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.95,0.19,1.82,0.76,0.42,6.29,0.00,0.00
2023-05-06 06:00:46,2023-05-06 06:15:46,0.00,1714.83,854.04,0.57,81.92,0.49,0.33,7.76,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.95,0.00,1.84,0.86,0.33,6.23,0.00,0.00
2023-05-06 06:15:46,2023-05-06 06:30:46,0.00,1712.68,845.36,0.57,81.68,0.47,0.34,7.83,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.95,0.00,1.84,0.82,0.33,6.17,0.00,0.00
2023-05-06 06:30:46,2023-05-06 06:45:46,0.00,1710.81,847.75,0.57,81.66,0.46,0.35,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.95,0.00,1.83,0.81,0.36,6.09,0.00,0.00
2023-05-06 06:45:46,2023-05-06 07:00:46,0.00,1712.01,849.91,0.57,81.67,0.45,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.95,0.00,1.83,0.87,0.40,5.97,0.00,0.00
2023-05-06 07:00:46,2023-05-06 07:15:46,0.00,1711.97,863.72,0.57,81.66,0.48,0.34,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.95,0.00,1.83,0.83,0.34,5.87,0.00,0.00
2023-05-06 07:15:46,2023-05-06 07:30:46,0.00,1710.86,854.30,0.58,81.43,0.46,0.37,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.93,0.00,1.82,0.84,0.37,5.78,0.00,0.00
2023-05-06 07:30:46,2023-05-06 07:45:46,0.00,1709.79,839.20,0.57,81.53,0.44,0.48,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.90,0.00,1.82,0.88,0.48,5.68,0.00,0.00
2023-05-06 07:45:46,2023-05-06 08:00:46,0.00,1712.92,854.73,0.57,81.60,0.48,0.39,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.92,0.00,1.82,0.84,0.39,5.61,0.00,0.00
2023-05-06 08:00:46,2023-05-06 08:15:46,0.00,1740.47,851.32,0.57,81.63,0.39,0.45,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.90,0.00,1.83,0.79,0.44,5.59,0.00,0.00
2023-05-06 08:15:46,2023-05-06 08:30:46,0.00,1764.87,867.54,0.57,81.45,0.45,0.46,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.85,0.00,1.82,0.91,0.46,5.60,0.00,0.00
2023-05-06 08:30:46,2023-05-06 08:45:46,0.00,1791.45,853.98,0.58,81.44,0.42,0.39,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.92,0.00,1.80,0.84,0.39,5.65,0.00,0.00
2023-05-06 08:45:46,2023-05-06 09:00:46,0.00,1798.60,852.22,0.57,81.62,0.42,0.42,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.88,0.00,1.81,0.83,0.42,5.67,0.00,0.00
2023-05-06 09:00:46,2023-05-06 09:15:46,0.00,1801.34,864.63,0.57,81.49,0.48,0.43,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.86,0.00,1.80,0.91,0.43,5.68,0.00,0.00
2023-05-06 09:15:46,2023-05-06 09:30:46,0.00,1790.86,857.78,0.57,81.44,0.45,0.47,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.82,0.00,1.80,0.93,0.47,5.68,0.00,0.00
2023-05-06 09:30:46,2023-05-06 09:45:46,0.00,1772.81,958.17,152.56,84.28,0.43,0.48,6.21,20.00,6.13,0.00,0.00,0.00,0.49,0.14,7.74,1.73,1.84,0.85,0.48,5.71,0.00,0.00
2023-05-06 09:45:46,2023-05-06 10:00:46,0.00,1757.75,893.38,0.57,88.30,0.46,0.43,4.41,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.70,0.50,1.79,0.91,0.43,5.62,0.00,0.00
2023-05-06 10:00:46,2023-05-06 10:15:46,0.00,1751.98,885.32,0.57,82.24,0.44,0.40,7.56,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.65,0.37,1.79,0.83,0.40,5.61,0.00,0.00
2023-05-06 10:15:46,2023-05-06 10:30:46,0.00,1752.73,951.22,153.48,86.20,0.43,0.43,4.86,20.00,6.31,0.00,0.00,0.00,0.50,0.14,7.52,1.34,1.91,0.87,0.42,5.62,0.00,0.00
2023-05-06 10:30:46,2023-05-06 10:45:46,0.00,1754.12,866.51,0.57,86.73,0.44,0.40,5.46,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.53,0.10,1.85,0.82,0.41,5.54,0.00,0.00
2023-05-06 10:45:46,2023-05-06 11:00:46,0.00,1753.62,891.87,0.57,82.25,0.45,0.42,7.80,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.51,0.26,1.87,0.87,0.43,5.56,0.00,0.00
2023-05-06 11:00:46,2023-05-06 11:15:46,0.00,1754.67,976.42,153.22,86.18,0.39,0.37,5.11,20.00,6.10,0.00,0.00,0.00,0.50,0.14,7.48,1.41,1.87,0.79,0.37,5.53,0.00,0.00
2023-05-06 11:15:46,2023-05-06 11:30:46,0.00,1753.15,868.25,0.57,86.51,0.49,0.39,5.27,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.48,0.08,1.68,0.87,0.39,5.51,0.00,0.00
2023-05-06 11:30:46,2023-05-06 11:45:46,0.00,1753.39,889.86,0.57,81.51,0.43,0.51,7.77,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.48,0.37,1.78,0.92,0.51,5.50,0.00,0.00
2023-05-06 11:45:46,2023-05-06 12:00:46,0.00,1754.31,961.30,151.61,86.73,0.48,0.43,4.81,20.00,6.07,0.00,0.00,0.00,0.49,0.14,7.48,1.43,1.88,0.88,0.43,5.43,0.00,0.00
2023-05-06 12:00:46,2023-05-06 12:15:46,0.00,1754.40,884.69,0.58,87.20,0.47,0.45,5.62,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.48,0.15,1.83,0.91,0.45,5.39,0.00,0.00
2023-05-06 12:15:46,2023-05-06 12:30:46,0.00,1754.01,873.89,0.57,81.82,0.45,0.44,7.81,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.48,0.00,1.83,0.84,0.43,5.36,0.00,0.00
2023-05-06 12:30:46,2023-05-06 12:45:46,0.00,1754.48,884.50,0.57,81.70,0.41,0.43,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.48,0.00,1.83,0.84,0.43,5.36,0.00,0.00
2023-05-06 12:45:46,2023-05-06 13:00:46,0.00,1749.99,946.14,63.52,82.61,0.37,0.38,7.66,20.00,2.82,0.00,0.00,0.00,0.50,0.14,7.48,1.37,1.86,0.77,0.38,5.34,0.00,0.00
2023-05-06 13:00:46,2023-05-06 13:15:46,0.00,1740.18,936.32,86.73,88.91,0.43,0.40,3.52,20.00,3.21,0.00,0.00,0.00,0.50,0.14,7.48,0.57,1.82,0.82,0.40,5.32,0.00,0.00
2023-05-06 13:15:46,2023-05-06 13:30:46,0.00,1724.49,901.07,0.57,84.03,0.40,0.44,7.03,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.48,0.01,1.82,0.82,0.44,5.24,0.00,0.00
2023-05-06 13:30:46,2023-05-06 13:45:46,0.00,1706.13,906.62,0.58,81.83,0.47,0.44,7.82,20.00,0.00,0.00,0.00,0.00,0.50,0.14,7.48,0.00,1.82,0.92,0.44,5.18,0.00,0.00
2023-05-06 13:45:46,2023-05-06 14:00:46,0.00,1694.87,906.90,0.57,81.75,0.45,0.39,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.46,0.00,1.83,0.91,0.39,5.09,0.00,0.00
2023-05-06 14:00:46,2023-05-06 14:15:46,0.00,1691.64,905.31,0.57,81.73,0.47,0.40,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.48,0.00,1.83,0.89,0.40,5.05,0.00,0.00
2023-05-06 14:15:46,2023-05-06 14:30:46,0.00,1689.70,901.86,0.57,81.58,0.38,0.39,7.82,20.00,0.00,0.00,0.00,0.00,0.49,0.14,7.47,0.00,1.81,0.79,0.39,4.98,0.00,0.00
